name,num_ordered,window,num_repeated,order_code_description,price_description,min_price,max_price,mean_price,median_price,min_volume_charge,max_volume_charge,mean_volume_charge,median_volume_charge
LABVD25H,1131,7,98,"VITAMIN D, 25-HYDROXYVITAMIN",HC VIT D 25-HYDROXY,415,415,415,415,40670,40670,40670,40670
LABVISC,70,1,4,"VISCOSITY, SERUM",HC SRM VSCSTY,217,217,217,217,868,868,868,868
LABVISC,70,3,8,"VISCOSITY, SERUM",HC SRM VSCSTY,217,217,217,217,1736,1736,1736,1736
LABVISC,70,7,14,"VISCOSITY, SERUM",HC SRM VSCSTY,217,217,217,217,3038,3038,3038,3038
LABVITK,31,1,2,"VITAMIN K1, SERUM",HC 6959 VITAMIN KI,74,74,74,74,148,148,148,148
LABVITK,31,3,2,"VITAMIN K1, SERUM",HC 6959 VITAMIN KI,74,74,74,74,148,148,148,148
LABVITK,31,7,2,"VITAMIN K1, SERUM",HC 6959 VITAMIN KI,74,74,74,74,148,148,148,148
LABVOLTL,4886,1,291,VOLATILE SCREEN,HC ALCOHOL,399,399,399,399,116109,116109,116109,116109
LABVOLTL,4886,3,312,VOLATILE SCREEN,HC ALCOHOL,399,399,399,399,124488,124488,124488,124488
LABVOLTL,4886,7,340,VOLATILE SCREEN,HC ALCOHOL,399,399,399,399,135660,135660,135660,135660
LABVP3,1043,1,35,COMP HEPATITIS PANEL,HC HEPAT BS AG-EIA,189,231,206,197,6615,8085,7210,6895
LABVP3,1043,1,35,COMP HEPATITIS PANEL,HC HCVA HEPATITIS C AB,189,231,206,197,6615,8085,7210,6895
LABVP3,1043,1,35,COMP HEPATITIS PANEL,HC HEP B CR TOTAL AB,189,231,206,197,6615,8085,7210,6895
LABVP3,1043,1,35,COMP HEPATITIS PANEL,HC HAV AB TOTAL(HATA),189,231,206,197,6615,8085,7210,6895
LABVP3,1043,1,35,COMP HEPATITIS PANEL,HC HEPAT BS AB-EIA,189,231,206,197,6615,8085,7210,6895
LABVP3,1043,3,56,COMP HEPATITIS PANEL,HC HEPAT BS AG-EIA,189,231,206,197,10584,12936,11536,11032
LABVP3,1043,3,56,COMP HEPATITIS PANEL,HC HCVA HEPATITIS C AB,189,231,206,197,10584,12936,11536,11032
LABVP3,1043,3,56,COMP HEPATITIS PANEL,HC HEP B CR TOTAL AB,189,231,206,197,10584,12936,11536,11032
LABVP3,1043,3,56,COMP HEPATITIS PANEL,HC HAV AB TOTAL(HATA),189,231,206,197,10584,12936,11536,11032
LABVP3,1043,3,56,COMP HEPATITIS PANEL,HC HEPAT BS AB-EIA,189,231,206,197,10584,12936,11536,11032
LABVP3,1043,7,58,COMP HEPATITIS PANEL,HC HEPAT BS AG-EIA,189,231,206,197,10962,13398,11948,11426
LABVP3,1043,7,58,COMP HEPATITIS PANEL,HC HCVA HEPATITIS C AB,189,231,206,197,10962,13398,11948,11426
LABVP3,1043,7,58,COMP HEPATITIS PANEL,HC HEP B CR TOTAL AB,189,231,206,197,10962,13398,11948,11426
LABVP3,1043,7,58,COMP HEPATITIS PANEL,HC HAV AB TOTAL(HATA),189,231,206,197,10962,13398,11948,11426
LABVP3,1043,7,58,COMP HEPATITIS PANEL,HC HEPAT BS AB-EIA,189,231,206,197,10962,13398,11948,11426
LABVP4,464,1,9,COMP HEPATITIS PANEL,HC HEPAT BS AG-EIA,189,231,206,197,1701,2079,1854,1773
LABVP4,464,1,9,COMP HEPATITIS PANEL,HC HCVA HEPATITIS C AB,189,231,206,197,1701,2079,1854,1773
LABVP4,464,1,9,COMP HEPATITIS PANEL,HC HEP B CR TOTAL AB,189,231,206,197,1701,2079,1854,1773
LABVP4,464,1,9,COMP HEPATITIS PANEL,HC HAV AB TOTAL(HATA),189,231,206,197,1701,2079,1854,1773
LABVP4,464,1,9,COMP HEPATITIS PANEL,HC HBSQT HEP B SURF AB QUANT,189,231,206,197,1701,2079,1854,1773
LABVP4,464,3,12,COMP HEPATITIS PANEL,HC HEPAT BS AG-EIA,189,231,206,197,2268,2772,2472,2364
LABVP4,464,3,12,COMP HEPATITIS PANEL,HC HCVA HEPATITIS C AB,189,231,206,197,2268,2772,2472,2364
LABVP4,464,3,12,COMP HEPATITIS PANEL,HC HEP B CR TOTAL AB,189,231,206,197,2268,2772,2472,2364
LABVP4,464,3,12,COMP HEPATITIS PANEL,HC HAV AB TOTAL(HATA),189,231,206,197,2268,2772,2472,2364
LABVP4,464,3,12,COMP HEPATITIS PANEL,HC HBSQT HEP B SURF AB QUANT,189,231,206,197,2268,2772,2472,2364
LABVP4,464,7,13,COMP HEPATITIS PANEL,HC HEPAT BS AG-EIA,189,231,206,197,2457,3003,2678,2561
LABVP4,464,7,13,COMP HEPATITIS PANEL,HC HCVA HEPATITIS C AB,189,231,206,197,2457,3003,2678,2561
LABVP4,464,7,13,COMP HEPATITIS PANEL,HC HEP B CR TOTAL AB,189,231,206,197,2457,3003,2678,2561
LABVP4,464,7,13,COMP HEPATITIS PANEL,HC HAV AB TOTAL(HATA),189,231,206,197,2457,3003,2678,2561
LABVP4,464,7,13,COMP HEPATITIS PANEL,HC HBSQT HEP B SURF AB QUANT,189,231,206,197,2457,3003,2678,2561
LABVPAL,2099,1,411,VALPROIC ACID,HC VALPROATE LEVEL,391,391,391,391,160701,160701,160701,160701
LABVPAL,2099,3,835,VALPROIC ACID,HC VALPROATE LEVEL,391,391,391,391,326485,326485,326485,326485
LABVPAL,2099,7,1068,VALPROIC ACID,HC VALPROATE LEVEL,391,391,391,391,417588,417588,417588,417588
LABVSTLC,201,1,4,Viral Stool Culture,HC VIRUS ISOLATN CULTR,484,484,484,484,1936,1936,1936,1936
LABVSTLC,201,3,9,Viral Stool Culture,HC VIRUS ISOLATN CULTR,484,484,484,484,4356,4356,4356,4356
LABVSTLC,201,7,14,Viral Stool Culture,HC VIRUS ISOLATN CULTR,484,484,484,484,6776,6776,6776,6776
LABVWAG,89,1,12,Von Willebrand Antigen,HC VW FACTOR ANTIGEN,328,328,328,328,3936,3936,3936,3936
LABVWAG,89,3,20,Von Willebrand Antigen,HC VW FACTOR ANTIGEN,328,328,328,328,6560,6560,6560,6560
LABVWAG,89,7,22,Von Willebrand Antigen,HC VW FACTOR ANTIGEN,328,328,328,328,7216,7216,7216,7216
LABVWSCN,71,1,2,VON WILLEBRAND SCN,HC FACTOR VIII ASSAY,328,496,399.6666667,375,656,992,799.3333333,750
LABVWSCN,71,1,2,VON WILLEBRAND SCN,HC RISTOCETIN COFACTOR,328,496,399.6666667,375,656,992,799.3333333,750
LABVWSCN,71,1,2,VON WILLEBRAND SCN,HC VW FACTOR ANTIGEN,328,496,399.6666667,375,656,992,799.3333333,750
LABVWSCN,71,3,4,VON WILLEBRAND SCN,HC FACTOR VIII ASSAY,328,496,399.6666667,375,1312,1984,1598.666667,1500
LABVWSCN,71,3,4,VON WILLEBRAND SCN,HC RISTOCETIN COFACTOR,328,496,399.6666667,375,1312,1984,1598.666667,1500
LABVWSCN,71,3,4,VON WILLEBRAND SCN,HC VW FACTOR ANTIGEN,328,496,399.6666667,375,1312,1984,1598.666667,1500
LABVWSCN,71,7,5,VON WILLEBRAND SCN,HC FACTOR VIII ASSAY,328,496,399.6666667,375,1640,2480,1998.333333,1875
LABVWSCN,71,7,5,VON WILLEBRAND SCN,HC RISTOCETIN COFACTOR,328,496,399.6666667,375,1640,2480,1998.333333,1875
LABVWSCN,71,7,5,VON WILLEBRAND SCN,HC VW FACTOR ANTIGEN,328,496,399.6666667,375,1640,2480,1998.333333,1875
LABVZAB,386,1,2,Varicella Zoster AB IgG,HC VZ VIRUS AB IGG,251,251,251,251,502,502,502,502
LABVZAB,386,3,2,Varicella Zoster AB IgG,HC VZ VIRUS AB IGG,251,251,251,251,502,502,502,502
LABVZAB,386,7,2,Varicella Zoster AB IgG,HC VZ VIRUS AB IGG,251,251,251,251,502,502,502,502
LABVZPAN,33,3,1,VZV IGG IGM PANEL,HC VZV IGG & IGM,251,251,251,251,251,251,251,251
LABVZPAN,33,7,1,VZV IGG IGM PANEL,HC VZV IGG & IGM,251,251,251,251,251,251,251,251
LABVZVCSF,125,1,2,"VZV DNA PCR QUAL, CSF",HC VZVCSF IAD NA APT EA QL CSF,388,388,388,388,776,776,776,776
LABVZVCSF,125,3,5,"VZV DNA PCR QUAL, CSF",HC VZVCSF IAD NA APT EA QL CSF,388,388,388,388,1940,1940,1940,1940
LABVZVCSF,125,7,5,"VZV DNA PCR QUAL, CSF",HC VZVCSF IAD NA APT EA QL CSF,388,388,388,388,1940,1940,1940,1940
LABVZVIGG,331,1,1,VZV IgG,HC VZ VIRUS AB IGG,251,251,251,251,251,251,251,251
LABVZVIGG,331,3,2,VZV IgG,HC VZ VIRUS AB IGG,251,251,251,251,502,502,502,502
LABVZVIGG,331,7,2,VZV IgG,HC VZ VIRUS AB IGG,251,251,251,251,502,502,502,502
LABVZVQL,66,1,4,"VZV DNA PCR QUAL, NON LESION",HC VZV DNA PCR WITH & W/O LES,388,388,388,388,1552,1552,1552,1552
LABVZVQL,66,3,7,"VZV DNA PCR QUAL, NON LESION",HC VZV DNA PCR WITH & W/O LES,388,388,388,388,2716,2716,2716,2716
LABVZVQL,66,7,12,"VZV DNA PCR QUAL, NON LESION",HC VZV DNA PCR WITH & W/O LES,388,388,388,388,4656,4656,4656,4656
LABVZVQLP,134,1,6,"VZV DNA PCR QUAL, PLASMA",HC VZVQLP IAD NA APT EA QUAL,388,388,388,388,2328,2328,2328,2328
LABVZVQLP,134,3,11,"VZV DNA PCR QUAL, PLASMA",HC VZVQLP IAD NA APT EA QUAL,388,388,388,388,4268,4268,4268,4268
LABVZVQLP,134,7,14,"VZV DNA PCR QUAL, PLASMA",HC VZVQLP IAD NA APT EA QUAL,388,388,388,388,5432,5432,5432,5432
LABWDC,2230,1,173,Wound Culture,HC WOUND CLT,302,302,302,302,52246,52246,52246,52246
LABWDC,2230,3,254,Wound Culture,HC WOUND CLT,302,302,302,302,76708,76708,76708,76708
LABWDC,2230,7,300,Wound Culture,HC WOUND CLT,302,302,302,302,90600,90600,90600,90600
LABWDCG,1009,1,113,Wound Culture/GS,HC GRAM STAIN,150,302,226,226,16950,34126,25538,25538
LABWDCG,1009,1,113,Wound Culture/GS,HC WOUND CLT,150,302,226,226,16950,34126,25538,25538
LABWDCG,1009,3,142,Wound Culture/GS,HC GRAM STAIN,150,302,226,226,21300,42884,32092,32092
LABWDCG,1009,3,142,Wound Culture/GS,HC WOUND CLT,150,302,226,226,21300,42884,32092,32092
LABWDCG,1009,7,162,Wound Culture/GS,HC GRAM STAIN,150,302,226,226,24300,48924,36612,36612
LABWDCG,1009,7,162,Wound Culture/GS,HC WOUND CLT,150,302,226,226,24300,48924,36612,36612
LABWDCS,1500,1,165,Wound-Deep/Surg/Asp/GS,HC GRAM STAIN,150,302,226,226,24750,49830,37290,37290
LABWDCS,1500,1,165,Wound-Deep/Surg/Asp/GS,HC WOUND DEEP SURG/ASP CULT,150,302,226,226,24750,49830,37290,37290
LABWDCS,1500,3,214,Wound-Deep/Surg/Asp/GS,HC GRAM STAIN,150,302,226,226,32100,64628,48364,48364
LABWDCS,1500,3,214,Wound-Deep/Surg/Asp/GS,HC WOUND DEEP SURG/ASP CULT,150,302,226,226,32100,64628,48364,48364
LABWDCS,1500,7,252,Wound-Deep/Surg/Asp/GS,HC GRAM STAIN,150,302,226,226,37800,76104,56952,56952
LABWDCS,1500,7,252,Wound-Deep/Surg/Asp/GS,HC WOUND DEEP SURG/ASP CULT,150,302,226,226,37800,76104,56952,56952
LABWNVAB,287,1,4,"WEST NILE VIRUS AB PANEL,CSF",HC 6942 WNVAB WESTNILE IGM CSF,49,58,53.5,53.5,196,232,214,214
LABWNVAB,287,1,4,"WEST NILE VIRUS AB PANEL,CSF",HC 6942 WNVAB WESTNILE IGG CSF,49,58,53.5,53.5,196,232,214,214
LABWNVAB,287,3,8,"WEST NILE VIRUS AB PANEL,CSF",HC 6942 WNVAB WESTNILE IGM CSF,49,58,53.5,53.5,392,464,428,428
LABWNVAB,287,3,8,"WEST NILE VIRUS AB PANEL,CSF",HC 6942 WNVAB WESTNILE IGG CSF,49,58,53.5,53.5,392,464,428,428
LABWNVAB,287,7,13,"WEST NILE VIRUS AB PANEL,CSF",HC 6942 WNVAB WESTNILE IGM CSF,49,58,53.5,53.5,637,754,695.5,695.5
LABWNVAB,287,7,13,"WEST NILE VIRUS AB PANEL,CSF",HC 6942 WNVAB WESTNILE IGG CSF,49,58,53.5,53.5,637,754,695.5,695.5
LABWNVRNA,51,1,6,"WEST NILE VIRUS RNA, RT-PCR",HC 6942 WESTNILE VIRUS RNA RT-PCR,224,224,224,224,1344,1344,1344,1344
LABWNVRNA,51,3,8,"WEST NILE VIRUS RNA, RT-PCR",HC 6942 WESTNILE VIRUS RNA RT-PCR,224,224,224,224,1792,1792,1792,1792
LABWNVRNA,51,7,9,"WEST NILE VIRUS RNA, RT-PCR",HC 6942 WESTNILE VIRUS RNA RT-PCR,224,224,224,224,2016,2016,2016,2016
LABXHIA,13,1,1,HUMAN INSULIN ANTIBODY,HC 7031 INSULIN ANTIBODY,38,38,38,38,38,38,38,38
LABXHIA,13,3,1,HUMAN INSULIN ANTIBODY,HC 7031 INSULIN ANTIBODY,38,38,38,38,38,38,38,38
LABXHIA,13,7,1,HUMAN INSULIN ANTIBODY,HC 7031 INSULIN ANTIBODY,38,38,38,38,38,38,38,38
LABXICA51,27,1,3,ICA-512 AUTOANTIBODIES,HC 7031 ICA-512 AUTOAB,40,40,40,40,120,120,120,120
LABXICA51,27,3,4,ICA-512 AUTOANTIBODIES,HC 7031 ICA-512 AUTOAB,40,40,40,40,160,160,160,160
LABXICA51,27,7,5,ICA-512 AUTOANTIBODIES,HC 7031 ICA-512 AUTOAB,40,40,40,40,200,200,200,200
LABXIGF1,16,1,1,IGF-1,HC 7031 IGF-I/SOMATOMEDIN-C,33,33,33,33,33,33,33,33
LABXIGF1,16,3,2,IGF-1,HC 7031 IGF-I/SOMATOMEDIN-C,33,33,33,33,66,66,66,66
LABXIGF1,16,7,2,IGF-1,HC 7031 IGF-I/SOMATOMEDIN-C,33,33,33,33,66,66,66,66
LABY25VD,89,1,3,"VITAMIN D, 25-HYDROXYVITAMIN",HC 6956 VIT D 25 HYDROXY,32,32,32,32,96,96,96,96
LABY25VD,89,3,3,"VITAMIN D, 25-HYDROXYVITAMIN",HC 6956 VIT D 25 HYDROXY,32,32,32,32,96,96,96,96
LABY25VD,89,7,6,"VITAMIN D, 25-HYDROXYVITAMIN",HC 6956 VIT D 25 HYDROXY,32,32,32,32,192,192,192,192
LABYA1APH,71,1,1,ALPHA-1-ANTITRYPSIN PHENOTYPE,HC 6956 YA1APH A1A TOTAL,11,12,11.5,11.5,11,12,11.5,11.5
LABYA1APH,71,1,1,ALPHA-1-ANTITRYPSIN PHENOTYPE,HC 6956 YA1APH A1A PHENOTYPE,11,12,11.5,11.5,11,12,11.5,11.5
LABYA1APH,71,3,1,ALPHA-1-ANTITRYPSIN PHENOTYPE,HC 6956 YA1APH A1A TOTAL,11,12,11.5,11.5,11,12,11.5,11.5
LABYA1APH,71,3,1,ALPHA-1-ANTITRYPSIN PHENOTYPE,HC 6956 YA1APH A1A PHENOTYPE,11,12,11.5,11.5,11,12,11.5,11.5
LABYA1APH,71,7,1,ALPHA-1-ANTITRYPSIN PHENOTYPE,HC 6956 YA1APH A1A TOTAL,11,12,11.5,11.5,11,12,11.5,11.5
LABYA1APH,71,7,1,ALPHA-1-ANTITRYPSIN PHENOTYPE,HC 6956 YA1APH A1A PHENOTYPE,11,12,11.5,11.5,11,12,11.5,11.5
LABYA1AS,402,1,14,ALPHA-1-ANTITRYPSIN,HC 6956 ALPHA-1-ANTITRYPSIN,12,12,12,12,168,168,168,168
LABYA1AS,402,3,26,ALPHA-1-ANTITRYPSIN,HC 6956 ALPHA-1-ANTITRYPSIN,12,12,12,12,312,312,312,312
LABYA1AS,402,7,29,ALPHA-1-ANTITRYPSIN,HC 6956 ALPHA-1-ANTITRYPSIN,12,12,12,12,348,348,348,348
LABYAHA,49,1,3,HISTONE AUTOANTIBODIES,HC 6956 HISTONE AUTOANTIBODIES,23,23,23,23,69,69,69,69
LABYAHA,49,3,5,HISTONE AUTOANTIBODIES,HC 6956 HISTONE AUTOANTIBODIES,23,23,23,23,115,115,115,115
LABYAHA,49,7,6,HISTONE AUTOANTIBODIES,HC 6956 HISTONE AUTOANTIBODIES,23,23,23,23,138,138,138,138
LABYAMISO,84,1,5,"AMYLASE, PANCREATIC","HC 6956 AMYLASE, PANCREATIC",41,41,41,41,205,205,205,205
LABYAMISO,84,3,13,"AMYLASE, PANCREATIC","HC 6956 AMYLASE, PANCREATIC",41,41,41,41,533,533,533,533
LABYAMISO,84,7,13,"AMYLASE, PANCREATIC","HC 6956 AMYLASE, PANCREATIC",41,41,41,41,533,533,533,533
LABYAMNOR,20,3,1,AMITRIPTYLINE & NORTRIPTYLINE,HC 6956 YAMNOR AMITRIPTYLINE,9,13,11,11,9,13,11,11
LABYAMNOR,20,3,1,AMITRIPTYLINE & NORTRIPTYLINE,HC 6956 NORTRIPTYLINE,9,13,11,11,9,13,11,11
LABYAMNOR,20,7,1,AMITRIPTYLINE & NORTRIPTYLINE,HC 6956 YAMNOR AMITRIPTYLINE,9,13,11,11,9,13,11,11
LABYAMNOR,20,7,1,AMITRIPTYLINE & NORTRIPTYLINE,HC 6956 NORTRIPTYLINE,9,13,11,11,9,13,11,11
LABYANRNP,79,1,2,"RNP AB, IGG",HC 6956 U1RNP AUTO AB,17,17,17,17,34,34,34,34
LABYANRNP,79,3,2,"RNP AB, IGG",HC 6956 U1RNP AUTO AB,17,17,17,17,34,34,34,34
LABYANRNP,79,7,3,"RNP AB, IGG",HC 6956 U1RNP AUTO AB,17,17,17,17,51,51,51,51
LABYANTIN,8,7,1,INSULIN ABS                             NONORDERABLE,HC 6956 INSULIN ANTIBODIES,13,13,13,13,13,13,13,13
LABYANTSM,38,1,1,"SM AB, IGG",HC 6956 SM AUTO AB,12,12,12,12,12,12,12,12
LABYANTSM,38,3,2,"SM AB, IGG",HC 6956 SM AUTO AB,12,12,12,12,24,24,24,24
LABYANTSM,38,7,2,"SM AB, IGG",HC 6956 SM AUTO AB,12,12,12,12,24,24,24,24
LABYASU,26,1,1,ALPHA-SUBUNIT PITUITARY MARKER,HC 6956 ALPHA-SUBUNIT OF PGH,33,33,33,33,33,33,33,33
LABYASU,26,3,1,ALPHA-SUBUNIT PITUITARY MARKER,HC 6956 ALPHA-SUBUNIT OF PGH,33,33,33,33,33,33,33,33
LABYASU,26,7,1,ALPHA-SUBUNIT PITUITARY MARKER,HC 6956 ALPHA-SUBUNIT OF PGH,33,33,33,33,33,33,33,33
LABYAT3AG,28,1,1,ANTITHROMBIN AG,HC 6956 ANTITHROMBIN III AG,17,17,17,17,17,17,17,17
LABYAT3AG,28,3,2,ANTITHROMBIN AG,HC 6956 ANTITHROMBIN III AG,17,17,17,17,34,34,34,34
LABYAT3AG,28,7,3,ANTITHROMBIN AG,HC 6956 ANTITHROMBIN III AG,17,17,17,17,51,51,51,51
LABYAVH,24,1,1,ARGININE VASOPRESSIN,HC 6956 ARGININE VASOPRESSIN,24,24,24,24,24,24,24,24
LABYAVH,24,3,1,ARGININE VASOPRESSIN,HC 6956 ARGININE VASOPRESSIN,24,24,24,24,24,24,24,24
LABYAVH,24,7,3,ARGININE VASOPRESSIN,HC 6956 ARGININE VASOPRESSIN,24,24,24,24,72,72,72,72
LABYBLAS,69,1,1,BLASTOMYCES AB,HC 6956 BLASTOMYCES AB,22,22,22,22,22,22,22,22
LABYBLAS,69,3,2,BLASTOMYCES AB,HC 6956 BLASTOMYCES AB,22,22,22,22,44,44,44,44
LABYBLAS,69,7,2,BLASTOMYCES AB,HC 6956 BLASTOMYCES AB,22,22,22,22,44,44,44,44
LABYBOH,314,1,78,BETA-HYDROXYBUTYRATE,HC 6956 BETA-HYDROXYBUTYRATE,27,27,27,27,2106,2106,2106,2106
LABYBOH,314,3,96,BETA-HYDROXYBUTYRATE,HC 6956 BETA-HYDROXYBUTYRATE,27,27,27,27,2592,2592,2592,2592
LABYBOH,314,7,101,BETA-HYDROXYBUTYRATE,HC 6956 BETA-HYDROXYBUTYRATE,27,27,27,27,2727,2727,2727,2727
LABYBRUC,147,1,6,"BRUCELLA AB, IgG & IgM","HC 6956 BRUCELLA AB, IGG/M",26,26,26,26,156,156,156,156
LABYBRUC,147,3,9,"BRUCELLA AB, IgG & IgM","HC 6956 BRUCELLA AB, IGG/M",26,26,26,26,234,234,234,234
LABYBRUC,147,7,11,"BRUCELLA AB, IgG & IgM","HC 6956 BRUCELLA AB, IGG/M",26,26,26,26,286,286,286,286
LABYBSAP,105,1,4,BONE ALK. PHOSPHATASE,"HC 6956 BONE ALK PHOSP,SERUM",52,52,52,52,208,208,208,208
LABYBSAP,105,3,6,BONE ALK. PHOSPHATASE,"HC 6956 BONE ALK PHOSP,SERUM",52,52,52,52,312,312,312,312
LABYBSAP,105,7,6,BONE ALK. PHOSPHATASE,"HC 6956 BONE ALK PHOSP,SERUM",52,52,52,52,312,312,312,312
LABYC1IN,22,1,1,C1 ESTERASE INHIBITOR AG,"HC 6956 C1 ESTERASE INHBTR,PLSMA",20,20,20,20,20,20,20,20
LABYC1IN,22,3,1,C1 ESTERASE INHIBITOR AG,"HC 6956 C1 ESTERASE INHBTR,PLSMA",20,20,20,20,20,20,20,20
LABYC1IN,22,7,1,C1 ESTERASE INHIBITOR AG,"HC 6956 C1 ESTERASE INHBTR,PLSMA",20,20,20,20,20,20,20,20
LABYCCPIG,233,1,6,CYCLIC CITRULLIN PEPTIDE AB,HC 6956 CYCLIC CITRULL PEPT,14,14,14,14,84,84,84,84
LABYCCPIG,233,3,6,CYCLIC CITRULLIN PEPTIDE AB,HC 6956 CYCLIC CITRULL PEPT,14,14,14,14,84,84,84,84
LABYCCPIG,233,7,6,CYCLIC CITRULLIN PEPTIDE AB,HC 6956 CYCLIC CITRULL PEPT,14,14,14,14,84,84,84,84
LABYCENT,87,1,2,"CENTROMERE ABS, IGG","HC 6956 CENTROMERE AB,SERUM",18,18,18,18,36,36,36,36
LABYCENT,87,3,3,"CENTROMERE ABS, IGG","HC 6956 CENTROMERE AB,SERUM",18,18,18,18,54,54,54,54
LABYCENT,87,7,3,"CENTROMERE ABS, IGG","HC 6956 CENTROMERE AB,SERUM",18,18,18,18,54,54,54,54
LABYCERU,566,1,20,"CERULOPLASMIN, SERUM                          MAYO","HC 6956 CERULOPLASMIN, SERUM",10,10,10,10,200,200,200,200
LABYCERU,566,3,26,"CERULOPLASMIN, SERUM                          MAYO","HC 6956 CERULOPLASMIN, SERUM",10,10,10,10,260,260,260,260
LABYCERU,566,7,26,"CERULOPLASMIN, SERUM                          MAYO","HC 6956 CERULOPLASMIN, SERUM",10,10,10,10,260,260,260,260
LABYCH50,154,1,3,"COMPLEMENT, TOTAL","HC 6956 COMPLEMENT, TOTAL, SERUM",20,20,20,20,60,60,60,60
LABYCH50,154,3,7,"COMPLEMENT, TOTAL","HC 6956 COMPLEMENT, TOTAL, SERUM",20,20,20,20,140,140,140,140
LABYCH50,154,7,8,"COMPLEMENT, TOTAL","HC 6956 COMPLEMENT, TOTAL, SERUM",20,20,20,20,160,160,160,160
LABYCHAGA,53,1,5,"TRYPANOSOMA CRUZI AB, IGG","HC 6956 TRYPAN CRUZI AB, IGG",43,43,43,43,215,215,215,215
LABYCHAGA,53,3,5,"TRYPANOSOMA CRUZI AB, IGG","HC 6956 TRYPAN CRUZI AB, IGG",43,43,43,43,215,215,215,215
LABYCHAGA,53,7,5,"TRYPANOSOMA CRUZI AB, IGG","HC 6956 TRYPAN CRUZI AB, IGG",43,43,43,43,215,215,215,215
LABYCHRA,129,1,5,CHROMOGRANIN A,HC 6956 CHROMOGRANIN A,14,14,14,14,70,70,70,70
LABYCHRA,129,3,10,CHROMOGRANIN A,HC 6956 CHROMOGRANIN A,14,14,14,14,140,140,140,140
LABYCHRA,129,7,11,CHROMOGRANIN A,HC 6956 CHROMOGRANIN A,14,14,14,14,154,154,154,154
LABYCHROM,31,1,2,CHROMIUM,HC 6956 CHROMIUM,24,24,24,24,48,48,48,48
LABYCHROM,31,3,2,CHROMIUM,HC 6956 CHROMIUM,24,24,24,24,48,48,48,48
LABYCHROM,31,7,3,CHROMIUM,HC 6956 CHROMIUM,24,24,24,24,72,72,72,72
LABYCLAMP,46,1,1,CHLAMYDIA SEROLOGY,HC 6956 CHLAMYDIA,6,6,6,6,6,6,6,6
LABYCLAMP,46,1,1,CHLAMYDIA SEROLOGY,HC 6956 CHLAMYDIA IGM,6,6,6,6,6,6,6,6
LABYCLAMP,46,3,6,CHLAMYDIA SEROLOGY,HC 6956 CHLAMYDIA,6,6,6,6,36,36,36,36
LABYCLAMP,46,3,6,CHLAMYDIA SEROLOGY,HC 6956 CHLAMYDIA IGM,6,6,6,6,36,36,36,36
LABYCLAMP,46,7,6,CHLAMYDIA SEROLOGY,HC 6956 CHLAMYDIA,6,6,6,6,36,36,36,36
LABYCLAMP,46,7,6,CHLAMYDIA SEROLOGY,HC 6956 CHLAMYDIA IGM,6,6,6,6,36,36,36,36
LABYCLON,36,1,1,CLONAZEPAM,HC 6956 CLONAZEPAM,24,24,24,24,24,24,24,24
LABYCLON,36,3,1,CLONAZEPAM,HC 6956 CLONAZEPAM,24,24,24,24,24,24,24,24
LABYCLON,36,7,2,CLONAZEPAM,HC 6956 CLONAZEPAM,24,24,24,24,48,48,48,48
LABYCLOZ,51,1,3,CLOZAPINE,HC 6956CLOZAPINE SERUM,12,12,12,12,36,36,36,36
LABYCLOZ,51,3,5,CLOZAPINE,HC 6956CLOZAPINE SERUM,12,12,12,12,60,60,60,60
LABYCLOZ,51,7,10,CLOZAPINE,HC 6956CLOZAPINE SERUM,12,12,12,12,120,120,120,120
LABYCOPPR,264,1,8,COPPER,HC 6956 YCOPPR COPPER,24,24,24,24,192,192,192,192
LABYCOPPR,264,3,20,COPPER,HC 6956 YCOPPR COPPER,24,24,24,24,480,480,480,480
LABYCOPPR,264,7,25,COPPER,HC 6956 YCOPPR COPPER,24,24,24,24,600,600,600,600
LABYCP,291,1,138,"C-PEPTIDE, SERUM                         MAYO",HC 6956 C PEPTIDE,14,14,14,14,1932,1932,1932,1932
LABYCP,291,3,151,"C-PEPTIDE, SERUM                         MAYO",HC 6956 C PEPTIDE,14,14,14,14,2114,2114,2114,2114
LABYCP,291,7,156,"C-PEPTIDE, SERUM                         MAYO",HC 6956 C PEPTIDE,14,14,14,14,2184,2184,2184,2184
LABYCYANI,50,1,7,CYANIDE,"HC 6956 CYANIDE, BLOOD",45,45,45,45,315,315,315,315
LABYCYANI,50,3,7,CYANIDE,"HC 6956 CYANIDE, BLOOD",45,45,45,45,315,315,315,315
LABYCYANI,50,7,8,CYANIDE,"HC 6956 CYANIDE, BLOOD",45,45,45,45,360,360,360,360
LABYDESIP,30,1,1,DESIPRAMINE,HC 6956 DESIPRAMINE,27,27,27,27,27,27,27,27
LABYDESIP,30,3,3,DESIPRAMINE,HC 6956 DESIPRAMINE,27,27,27,27,81,81,81,81
LABYDESIP,30,7,6,DESIPRAMINE,HC 6956 DESIPRAMINE,27,27,27,27,162,162,162,162
LABYDHEA,11,3,1,DEHYDROEPIANDROSTERONE (DHEA),HC 6956 YDHEA DHEA,22,22,22,22,22,22,22,22
LABYDHEA,11,7,1,DEHYDROEPIANDROSTERONE (DHEA),HC 6956 YDHEA DHEA,22,22,22,22,22,22,22,22
LABYDIGT,71,1,19,DIGITOXIN,HC 6956 DIGITOXIN,66,66,66,66,1254,1254,1254,1254
