protocol_name,frac_out,n_pat_out,no_ttt_out,n_pres_out,frac_not,n_pat_not,no_ttt_not,n_pres_not,odds_ratio,fisher_pval,pval_str,drg_no,outlier,drg
IP CTS CARDIAC SURGERY ADMISSION,0.246,17,52,124,0.265,104,288,842,0.91,0.8821082427920146,0.882,1748,lo,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION WITH MCC
SHC IP SUBCUTANEOUS INSULIN,0.064,14,205,67,0.068,117,1597,688,0.93,0.8873441297683138,0.887,2592,lo,SEPTICEMIA AND DISSEMINATED INFECTIONS
IP SUR HEPATECTOMY POSTOP,0.368,25,43,308,0.355,155,282,2095,1.06,0.8918951497870946,0.892,2448,lo,"MAJOR PANCREAS, LIVER AND SHUNT PROCEDURES"
SHC RIS MRI CONTRAST SMART SET,0.636,49,28,64,0.648,236,128,260,0.95,0.8957741659471321,0.896,2344,hi,CVA AND PRECEREBRAL OCCLUSION WITH INFARCTION
SHC IP REH PHASE I EPILEPSY ADMIT,0.654,53,28,328,0.638,247,140,1626,1.07,0.8987180747187038,0.899,2352,lo,SEIZURE
RETIRED IP SUBCUTANEOUS INSULIN ADJUSTMENT ORDER SET,0.103,20,175,80,0.1,143,1287,739,1.03,0.8989777470430576,0.899,2334,lo,OPEN CRANIOTOMY EXCEPT TRAUMA
PRE-ADMISSION/PRE-OP ORDERS,0.597,46,31,153,0.589,302,211,1117,1.04,0.901904069609035,0.902,1599,lo,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH MCC
RETIRED IP ORT SPINE ADMIT/POSTOP,0.202,26,103,578,0.195,146,604,3325,1.04,0.9043640936156256,0.904,2462,lo,DORSAL AND LUMBAR FUSION PROCEDURE EXCEPT FOR CURVATURE OF BACK
IP CAR CONGESTIVE HEART FAILURE,0.364,40,70,278,0.37,247,420,1390,0.97,0.9155453484190212,0.916,2412,hi,HEART FAILURE
SHC ANE PACU,0.542,65,55,1024,0.536,252,218,3606,1.02,0.9187645565641034,0.919,1599,hi,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH MCC
IP CAR CARDIOLOGY POST PROCEDURE - OUTPATIENT,0.076,5,61,15,0.083,28,309,115,0.9,1.0,1.0,5613,lo,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITHOUT MCC
SHC IP ICU END OF LIFE CARE,0.073,16,203,76,0.075,129,1585,790,0.97,1.0,1.0,2592,lo,SEPTICEMIA AND DISSEMINATED INFECTIONS
ED QUICKLIST - ADULTS,0.157,13,70,19,0.163,79,406,104,0.95,1.0,1.0,1712,hi,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC
RETIRED IP MED ALCOHOL WITHDRAWAL PROPHYLAXIS PROTOCOL,0.01,1,95,11,0.011,7,612,42,0.92,1.0,1.0,2392,lo,MAJOR CARDIOTHORACIC REPAIR OF HEART ANOMALY
SHC ED NURSING TRIAGE PEDIATRIC FEVER PROTOCOL,0.004,1,240,1,0.006,7,1217,7,0.72,1.0,1.0,2251,hi,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC
IP BMT ALLOGENEIC READMISSION,0.012,3,238,60,0.015,18,1206,365,0.84,1.0,1.0,2251,hi,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC
IP CTS ICU CARDIAC SURGERY POSTOP,1.0,96,0,2578,0.994,615,4,17819,,1.0,1.0,2392,lo,MAJOR CARDIOTHORACIC REPAIR OF HEART ANOMALY
IP MED ALCOHOL WITHDRAWAL,0.008,2,239,20,0.011,13,1211,111,0.78,1.0,1.0,2251,hi,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC
IP CAR CIED POST PROCEDURE,0.01,1,95,5,0.016,10,609,41,0.64,1.0,1.0,2392,lo,MAJOR CARDIOTHORACIC REPAIR OF HEART ANOMALY
SHC ANE PACU,0.97,64,2,647,0.961,324,13,3647,1.28,1.0,1.0,5613,lo,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITHOUT MCC
SHC IP REN HEMODIALYSIS/PUF,0.014,1,68,1,0.026,10,382,31,0.56,1.0,1.0,1748,lo,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION WITH MCC
SHC IP GEN DELIRIUM (FOR NON-ICU PATIENTS ONLY),0.035,3,82,5,0.042,14,319,15,0.83,1.0,1.0,2474,hi,SPINAL FUSION AND OTHER BACK AND NECK PROCEDURES EXCEPT FOR DISC PROCEDURES
SHC IP GYN GENERAL ADMISSION,0.012,3,238,27,0.012,15,1209,158,1.02,1.0,1.0,2251,hi,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC
IP MED GENERAL ADMIT,0.01,1,95,4,0.016,10,609,55,0.64,1.0,1.0,2392,lo,MAJOR CARDIOTHORACIC REPAIR OF HEART ANOMALY
IP RAD NEURORADIOLOGY POST-PROCEDURE,0.012,1,84,3,0.012,4,329,16,0.98,1.0,1.0,2474,hi,SPINAL FUSION AND OTHER BACK AND NECK PROCEDURES EXCEPT FOR DISC PROCEDURES
RETIRED IP NSR CERVICAL AND LUMBAR FUSIONS,0.271,23,62,500,0.273,91,242,1733,0.99,1.0,1.0,2474,hi,SPINAL FUSION AND OTHER BACK AND NECK PROCEDURES EXCEPT FOR DISC PROCEDURES
IP ICU SUR/TRAUMA  ADMIT,0.009,2,217,22,0.01,17,1697,117,0.92,1.0,1.0,2592,lo,SEPTICEMIA AND DISSEMINATED INFECTIONS
RETIRED IP SUBCUTANEOUS INSULIN ADJUSTMENT ORDER SET,0.026,2,74,6,0.037,12,315,45,0.71,1.0,1.0,5613,hi,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITHOUT MCC
IP MED ALCOHOL WITHDRAWAL,0.009,2,217,22,0.01,17,1697,153,0.92,1.0,1.0,2592,lo,SEPTICEMIA AND DISSEMINATED INFECTIONS
IP CAR CARDIOLOGY POST PROCEDURE - INPATIENT,0.021,2,94,7,0.031,19,600,69,0.67,1.0,1.0,2392,lo,MAJOR CARDIOTHORACIC REPAIR OF HEART ANOMALY
ED/IP MEDICATION ADMINISTRATION - URETHRAL ANESTHETIC FOR URINARY CATHETER INSERTION,0.005,1,218,1,0.009,15,1699,15,0.52,1.0,1.0,2592,lo,SEPTICEMIA AND DISSEMINATED INFECTIONS
IP GEN ALBUMIN,0.05,11,208,14,0.054,93,1621,240,0.92,1.0,1.0,2592,lo,SEPTICEMIA AND DISSEMINATED INFECTIONS
PRE-ADMISSION/PRE-OP ORDERS,0.844,38,7,176,0.845,315,58,1523,1.0,1.0,1.0,2474,lo,SPINAL FUSION AND OTHER BACK AND NECK PROCEDURES EXCEPT FOR DISC PROCEDURES
IP ORT TOTAL JOINT REPLACEMENT,0.022,1,44,24,0.024,9,364,178,0.92,1.0,1.0,2474,lo,SPINAL FUSION AND OTHER BACK AND NECK PROCEDURES EXCEPT FOR DISC PROCEDURES
SHC IP NSR NEUROSURGERY ADMISSION/POST-OP,0.133,6,39,141,0.15,56,317,1274,0.87,1.0,1.0,2474,lo,SPINAL FUSION AND OTHER BACK AND NECK PROCEDURES EXCEPT FOR DISC PROCEDURES
SHC IP GEN ELECTROLYTE REPLACEMENT SCALES,0.067,3,42,21,0.08,30,343,206,0.82,1.0,1.0,2474,lo,SPINAL FUSION AND OTHER BACK AND NECK PROCEDURES EXCEPT FOR DISC PROCEDURES
RETIRED IP NSR LAMINECTOMY/DISKECTOMY,0.022,1,44,12,0.027,10,363,226,0.82,1.0,1.0,2474,lo,SPINAL FUSION AND OTHER BACK AND NECK PROCEDURES EXCEPT FOR DISC PROCEDURES
SHC IP GYN GENERAL ADMISSION,0.009,2,217,19,0.013,23,1691,259,0.68,1.0,1.0,2592,lo,SEPTICEMIA AND DISSEMINATED INFECTIONS
IP TRS LIVER GENERAL ADMIT,0.012,3,238,22,0.013,16,1208,65,0.95,1.0,1.0,2251,hi,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC
IP SUR DAY OF SURGERY ORDERS,0.022,1,44,1,0.029,11,362,18,0.75,1.0,1.0,2474,lo,SPINAL FUSION AND OTHER BACK AND NECK PROCEDURES EXCEPT FOR DISC PROCEDURES
RETIRED IP SUBCUTANEOUS INSULIN ADJUSTMENT ORDER SET,0.044,2,43,12,0.062,23,350,111,0.71,1.0,1.0,2474,lo,SPINAL FUSION AND OTHER BACK AND NECK PROCEDURES EXCEPT FOR DISC PROCEDURES
SHC IP/ED/CDU GEN RADIOLOGY CONTRAST DYE ALLERGY (PREMEDICATION),0.01,1,95,2,0.013,8,611,24,0.8,1.0,1.0,2392,lo,MAJOR CARDIOTHORACIC REPAIR OF HEART ANOMALY
SHC RIS MRI CONTRAST SMART SET,0.031,3,93,5,0.039,24,595,29,0.8,1.0,1.0,2392,lo,MAJOR CARDIOTHORACIC REPAIR OF HEART ANOMALY
SHC IP TRANSESOPHAGEAL ECHO (TEE) ORDER SET,0.004,1,240,7,0.007,9,1215,63,0.56,1.0,1.0,2251,hi,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC
IP RESP INHALED MEDICATION NEBULIZER/MDI,0.009,2,228,2,0.012,15,1220,20,0.71,1.0,1.0,2251,lo,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC
SHC IP ICU END OF LIFE CARE,0.014,1,68,10,0.02,8,384,41,0.71,1.0,1.0,1748,lo,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION WITH MCC
IP MED ALCOHOL WITHDRAWAL,0.007,1,147,21,0.005,4,727,45,1.24,1.0,1.0,2462,hi,DORSAL AND LUMBAR FUSION PROCEDURE EXCEPT FOR CURVATURE OF BACK
IP MED GENERAL ADMIT,0.104,8,69,47,0.107,39,325,169,0.97,1.0,1.0,2344,hi,CVA AND PRECEREBRAL OCCLUSION WITH INFARCTION
SHC IP GEN DELIRIUM (FOR NON-ICU PATIENTS ONLY),0.026,2,75,3,0.033,17,496,26,0.78,1.0,1.0,1599,lo,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH MCC
SHC IP NSR ICU STROKE: SUBARACHANOID HEMORRHAGE,0.014,1,71,12,0.014,5,364,89,1.03,1.0,1.0,2344,lo,CVA AND PRECEREBRAL OCCLUSION WITH INFARCTION
ED/IP MEDICATION ADMINISTRATION - URETHRAL ANESTHETIC FOR URINARY CATHETER INSERTION,0.014,1,71,1,0.014,5,364,5,1.03,1.0,1.0,2344,lo,CVA AND PRECEREBRAL OCCLUSION WITH INFARCTION
SHC IP PAI PATIENT CONTROLLED ANALGESIA (PCA),0.014,1,71,1,0.014,5,364,8,1.03,1.0,1.0,2344,lo,CVA AND PRECEREBRAL OCCLUSION WITH INFARCTION
IP RAD NEURORADIOLOGY POST-PROCEDURE,0.028,2,70,8,0.03,11,358,42,0.93,1.0,1.0,2344,lo,CVA AND PRECEREBRAL OCCLUSION WITH INFARCTION
IP MED GENERAL ADMIT,0.097,7,65,24,0.108,40,329,192,0.89,1.0,1.0,2344,lo,CVA AND PRECEREBRAL OCCLUSION WITH INFARCTION
IP NEU GENERAL WARD ADMIT,0.028,2,70,15,0.035,13,356,64,0.78,1.0,1.0,2344,lo,CVA AND PRECEREBRAL OCCLUSION WITH INFARCTION
SHC IP ICU INTUBATION,0.014,1,71,3,0.019,7,362,28,0.73,1.0,1.0,2344,lo,CVA AND PRECEREBRAL OCCLUSION WITH INFARCTION
IP SUR DAY OF SURGERY ORDERS,0.026,2,75,4,0.031,16,497,30,0.83,1.0,1.0,1599,lo,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH MCC
IP ICU SUR/TRAUMA  ADMIT,0.013,1,76,4,0.014,7,506,72,0.95,1.0,1.0,1599,lo,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH MCC
SHC IP NSR ICU STROKE: SUBARACHANOID HEMORRHAGE,0.065,5,72,71,0.066,34,479,567,0.98,1.0,1.0,1599,lo,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH MCC
IP GENERAL INSULIN AND DIABETES DISCHARGE ORDER SET,0.008,1,119,6,0.013,6,464,35,0.65,1.0,1.0,1599,hi,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH MCC
SHC IP/ED/CDU GEN RADIOLOGY CONTRAST DYE ALLERGY (PREMEDICATION),0.008,1,119,4,0.013,6,464,13,0.65,1.0,1.0,1599,hi,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH MCC
RETIRED IP MED ALCOHOL WITHDRAWAL PROPHYLAXIS PROTOCOL,0.008,1,119,16,0.011,5,465,52,0.78,1.0,1.0,1599,hi,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH MCC
SHC IP REN HEMODIALYSIS,0.008,1,119,5,0.009,4,466,12,0.98,1.0,1.0,1599,hi,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH MCC
IP MED GENERAL ADMIT,0.025,3,117,17,0.023,11,459,60,1.07,1.0,1.0,1599,hi,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH MCC
SHC IP CTS TAVR CV POSTOP,0.012,1,81,18,0.011,4,375,39,1.16,1.0,1.0,1748,hi,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION WITH MCC
IP ORT TOTAL JOINT REPLACEMENT,0.047,7,141,146,0.052,38,693,1027,0.91,1.0,1.0,2462,hi,DORSAL AND LUMBAR FUSION PROCEDURE EXCEPT FOR CURVATURE OF BACK
IP VAS ICU VASCULAR ,0.012,1,81,16,0.011,4,375,41,1.16,1.0,1.0,1748,hi,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION WITH MCC
SHC IP PAI KETAMINE IV INFUSION,0.018,1,55,3,0.027,11,401,13,0.66,1.0,1.0,1930,hi,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH CC
SVC IP ANE ANESTHESIA PREOP,0.007,1,147,2,0.008,6,725,8,0.82,1.0,1.0,2462,hi,DORSAL AND LUMBAR FUSION PROCEDURE EXCEPT FOR CURVATURE OF BACK
IP SUR DAY OF SURGERY ORDERS,0.036,2,54,6,0.041,17,395,28,0.86,1.0,1.0,1930,hi,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH CC
SHC IP GEN DELIRIUM (FOR NON-ICU PATIENTS ONLY),0.054,3,53,3,0.066,27,385,31,0.81,1.0,1.0,1930,hi,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH CC
SHC IP SUR GENERAL ADMIT/POSTOP,0.116,10,76,66,0.118,56,417,387,0.98,1.0,1.0,6268,hi,MAJOR LARGE BOWEL PROCEDURES
ED QUICKLIST - ADULTS,0.012,1,85,2,0.013,6,467,9,0.92,1.0,1.0,6268,hi,MAJOR LARGE BOWEL PROCEDURES
SHC IP GYN GENERAL ADMISSION,0.012,1,85,5,0.013,6,467,56,0.92,1.0,1.0,6268,hi,MAJOR LARGE BOWEL PROCEDURES
SVC IP ANE ANESTHESIA PREOP,0.012,1,85,1,0.013,6,467,9,0.92,1.0,1.0,6268,hi,MAJOR LARGE BOWEL PROCEDURES
SHC IP GYN/GYN-ONC OPEN ABDOMINAL SURGERY POSTOP,0.012,1,85,14,0.015,7,466,110,0.78,1.0,1.0,6268,hi,MAJOR LARGE BOWEL PROCEDURES
SHC RIS MRI CONTRAST SMART SET,0.012,1,85,1,0.015,7,466,7,0.78,1.0,1.0,6268,hi,MAJOR LARGE BOWEL PROCEDURES
SHC IP REN HEMODIALYSIS,0.013,1,78,1,0.015,8,525,34,0.84,1.0,1.0,2418,lo,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS
IP GEN VTE PROPHYLAXIS,0.008,1,128,1,0.013,10,740,10,0.58,1.0,1.0,2462,lo,DORSAL AND LUMBAR FUSION PROCEDURE EXCEPT FOR CURVATURE OF BACK
SHC ANE PACU,0.984,61,1,826,0.98,487,10,7599,1.25,1.0,1.0,6268,lo,MAJOR LARGE BOWEL PROCEDURES
SHC IP ANE PERIPHERAL NERVE CATHETER/REGIONAL ANALGESIA,0.008,1,128,12,0.011,8,742,38,0.72,1.0,1.0,2462,lo,DORSAL AND LUMBAR FUSION PROCEDURE EXCEPT FOR CURVATURE OF BACK
IP GEN ALBUMIN,0.008,1,128,2,0.011,8,742,11,0.72,1.0,1.0,2462,lo,DORSAL AND LUMBAR FUSION PROCEDURE EXCEPT FOR CURVATURE OF BACK
IP/ED GEN HYPERKALEMIA THERAPY,0.008,1,128,6,0.009,7,743,33,0.83,1.0,1.0,2462,lo,DORSAL AND LUMBAR FUSION PROCEDURE EXCEPT FOR CURVATURE OF BACK
IP MED GENERAL ADMIT,0.016,2,127,12,0.017,13,737,117,0.89,1.0,1.0,2462,lo,DORSAL AND LUMBAR FUSION PROCEDURE EXCEPT FOR CURVATURE OF BACK
IP ICU/CCU GENERAL ADMIT,0.016,1,61,3,0.02,10,487,41,0.8,1.0,1.0,6268,lo,MAJOR LARGE BOWEL PROCEDURES
RETIRED IP SUR GENERAL POSTOP,0.016,1,61,7,0.022,11,486,51,0.72,1.0,1.0,6268,lo,MAJOR LARGE BOWEL PROCEDURES
SHC AMB OPIOID REVERSAL AGENT OFFER DOCUMENTATION AND EDUCATION,0.018,1,55,1,0.024,10,402,11,0.73,1.0,1.0,1930,hi,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH CC
SHC IP GEN HEPARIN IV INFUSION PROTOCOLS,0.089,7,72,28,0.098,52,481,225,0.9,1.0,1.0,2418,lo,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS
IP MED GENERAL ADMIT,0.013,1,76,5,0.025,13,500,72,0.51,1.0,1.0,1599,lo,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH MCC
SHC IP NAP (NOCTURNAL AWAKENING PREVENTION) IN THE ICU,0.021,2,94,3,0.021,13,606,16,0.99,1.0,1.0,2392,lo,MAJOR CARDIOTHORACIC REPAIR OF HEART ANOMALY
IP MED GENERAL ADMIT,0.012,1,81,5,0.016,6,373,39,0.77,1.0,1.0,1748,hi,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION WITH MCC
ED PSYCH DRUG AGITATION TREATMENT,0.029,2,68,3,0.037,23,600,29,0.77,1.0,1.0,2259,lo,PSYCHOSES
SHC RIS MRI CONTRAST SMART SET,0.072,5,64,7,0.071,28,364,34,1.02,1.0,1.0,1748,lo,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION WITH MCC
IP/ED GEN HYPERKALEMIA THERAPY,0.005,1,186,6,0.009,6,644,46,0.58,1.0,1.0,2460,lo,KNEE JOINT REPLACEMENT
RETIRED IP MED ALCOHOL WITHDRAWAL PROPHYLAXIS PROTOCOL,0.005,1,186,10,0.006,4,646,25,0.87,1.0,1.0,2460,lo,KNEE JOINT REPLACEMENT
SHC IP SUR GENERAL ADMIT/POSTOP,0.005,1,186,7,0.005,3,647,25,1.16,1.0,1.0,2460,lo,KNEE JOINT REPLACEMENT
IP GENERAL INSULIN AND DIABETES DISCHARGE ORDER SET,0.017,4,226,29,0.018,22,1213,148,0.98,1.0,1.0,2251,lo,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC
SHC IP SUR GENERAL ADMIT/POSTOP,0.026,6,224,47,0.027,33,1202,255,0.98,1.0,1.0,2251,lo,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC
SHC IP/ED/CDU GEN RADIOLOGY CONTRAST DYE ALLERGY (PREMEDICATION),0.004,1,229,4,0.004,5,1230,13,1.07,1.0,1.0,2251,lo,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC
SHC ANE PACU,1.0,182,0,2767,0.998,654,1,9532,,1.0,1.0,2460,hi,KNEE JOINT REPLACEMENT
SHC IP REN HEMODIALYSIS,0.043,3,66,13,0.048,19,373,212,0.89,1.0,1.0,1748,lo,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION WITH MCC
RETIRE IP RAD INTERVENTIONAL RADIOLOGY POST TACE (WITH OR WITHOUT) ADMISSION,0.004,1,229,6,0.004,5,1230,24,1.07,1.0,1.0,2251,lo,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC
PRE-ADMISSION/PRE-OP ORDERS,0.004,1,229,2,0.004,5,1230,12,1.07,1.0,1.0,2251,lo,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC
IP SUR DAY OF SURGERY ORDERS,0.016,3,179,9,0.015,10,645,14,1.08,1.0,1.0,2460,hi,KNEE JOINT REPLACEMENT
SHC IP GI ENDOSCOPY PRE/POSTOP PROCEDURE,0.029,2,67,5,0.033,13,379,47,0.87,1.0,1.0,1748,lo,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION WITH MCC
IP MED GENERAL ADMIT,0.017,2,118,11,0.015,9,586,48,1.1,1.0,1.0,2392,hi,MAJOR CARDIOTHORACIC REPAIR OF HEART ANOMALY
IP SUR DAY OF SURGERY ORDERS,0.033,4,116,7,0.032,19,576,38,1.05,1.0,1.0,2392,hi,MAJOR CARDIOTHORACIC REPAIR OF HEART ANOMALY
IP CAR CARDIOLOGY POST PROCEDURE - INPATIENT,0.025,3,117,13,0.03,18,577,63,0.82,1.0,1.0,2392,hi,MAJOR CARDIOTHORACIC REPAIR OF HEART ANOMALY
IP MED ALCOHOL WITHDRAWAL,0.008,1,119,4,0.012,7,588,35,0.71,1.0,1.0,2392,hi,MAJOR CARDIOTHORACIC REPAIR OF HEART ANOMALY
IP CAR CARDIOLOGY POST PROCEDURE - OUTPATIENT,0.079,6,70,30,0.083,27,300,100,0.95,1.0,1.0,5613,hi,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITHOUT MCC
IP CTS CARDIAC SURGERY TRANSFER,0.938,90,6,1472,0.935,579,40,10261,1.04,1.0,1.0,2392,lo,MAJOR CARDIOTHORACIC REPAIR OF HEART ANOMALY
IP REN CCPD CYCLER PERITONEAL DIALYSIS,0.004,1,229,2,0.005,6,1229,35,0.89,1.0,1.0,2251,lo,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC
IP NEU STROKE ADMISSION,0.008,1,119,3,0.006,3,467,13,1.31,1.0,1.0,1599,hi,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH MCC
SHC IP GENERAL DISCHARGE ORDER SET,0.014,1,68,1,0.013,5,387,9,1.14,1.0,1.0,1748,lo,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION WITH MCC
SHC ANE PACU,1.0,187,0,2730,0.998,649,1,9569,,1.0,1.0,2460,lo,KNEE JOINT REPLACEMENT
RETIRED IP SUBCUTANEOUS INSULIN ADJUSTMENT ORDER SET,0.014,1,69,12,0.016,10,613,48,0.89,1.0,1.0,2259,lo,PSYCHOSES
RETIRED IP SUBCUTANEOUS INSULIN ORDER SET,0.155,9,49,60,0.154,63,347,339,1.01,1.0,1.0,1930,lo,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH CC
SHC ANE PACU,0.929,39,3,412,0.929,420,32,4832,0.99,1.0,1.0,8873,lo,PERCUTANEOUS STRUCTURAL CARDIAC PROCEDURES
SHC IP VAD HEPARIN IV INFUSION LVAD PROTOCOLS,0.024,1,41,1,0.024,11,441,19,0.98,1.0,1.0,8873,lo,PERCUTANEOUS STRUCTURAL CARDIAC PROCEDURES
IP MED GENERAL ADMIT,0.095,4,38,12,0.102,46,406,245,0.93,1.0,1.0,8873,lo,PERCUTANEOUS STRUCTURAL CARDIAC PROCEDURES
RETIRED IP SUBCUTANEOUS INSULIN ADJUSTMENT ORDER SET,0.048,2,40,9,0.064,29,423,126,0.73,1.0,1.0,8873,lo,PERCUTANEOUS STRUCTURAL CARDIAC PROCEDURES
RETIRED IP SUBCUTANEOUS INSULIN ADJUSTMENT ORDER SET,0.011,1,89,12,0.017,10,593,48,0.67,1.0,1.0,2259,hi,PSYCHOSES
IP MED ALCOHOL WITHDRAWAL,0.011,1,89,5,0.015,9,594,40,0.74,1.0,1.0,2259,hi,PSYCHOSES
SHC IP GEN DELIRIUM (FOR NON-ICU PATIENTS ONLY),0.052,3,55,3,0.066,27,383,31,0.77,1.0,1.0,1930,lo,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH CC
RETIRED IP SUBCUTANEOUS INSULIN ORDER SET,0.033,3,87,15,0.036,22,581,110,0.91,1.0,1.0,2259,hi,PSYCHOSES
RETIRED IP MED ALCOHOL WITHDRAWAL TREATMENT PROTOCOL,0.011,1,89,2,0.01,6,597,32,1.12,1.0,1.0,2259,hi,PSYCHOSES
IP ICU/CCU GENERAL ADMIT,0.011,1,89,2,0.01,6,597,11,1.12,1.0,1.0,2259,hi,PSYCHOSES
IP GEN VTE PROPHYLAXIS,0.011,1,89,2,0.01,6,597,7,1.12,1.0,1.0,2259,hi,PSYCHOSES
RETIRED IP MED ALCOHOL WITHDRAWAL TREATMENT PROTOCOL,0.004,1,229,10,0.008,10,1225,120,0.53,1.0,1.0,2251,lo,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC
ED/IP MEDICATION ADMINISTRATION - URETHRAL ANESTHETIC FOR URINARY CATHETER INSERTION,0.004,1,229,1,0.007,9,1226,9,0.59,1.0,1.0,2251,lo,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC
SHC IP ICU END OF LIFE CARE,0.018,1,56,4,0.016,8,503,51,1.12,1.0,1.0,1712,lo,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC
RETIRED IP MED ALCOHOL WITHDRAWAL PROPHYLAXIS PROTOCOL,0.004,1,229,10,0.006,7,1228,72,0.77,1.0,1.0,2251,lo,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC
SHC ED NURSING TRIAGE PEDIATRIC FEVER PROTOCOL,0.004,1,229,1,0.006,7,1228,7,0.77,1.0,1.0,2251,lo,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC
SHC IP/ED ADULT DKA/HHS INSULIN CONTINUOUS IV INFUSION,0.013,3,227,19,0.015,19,1216,105,0.85,1.0,1.0,2251,lo,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC
SHC IP POST PROCEDURE ORDERS PARACENTESIS,0.004,1,229,1,0.005,6,1229,7,0.89,1.0,1.0,2251,lo,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC
