name,order_code_description,Orderable,LabDept,billing_code,Option,Version,FeeSchedCode,qty
XIGF1,IGF-1,Y,XF,50752849,0,8,SHS,1
XIGFB3,IGF BINDING PROTEIN-3,Y,XF,50752831,0,8,SHS,1
XLAV2,EXTRA LAVENDAR,Y,PARA,00000730,0,8,SHS,1
XLAV3,EXTRA LAVENDAR,Y,PARA,00000731,0,8,SHS,1
XLAV,EXTRA LAVENDER,Y,PARA,00000720,0,8,SHS,1
XLH,LUTEINIZING HORMONE,Y,XF,50752856,0,8,SHS,1
XM2,EXTRA MINT,Y,PARA,00000724,0,8,SHS,1
XM3,EXTRA MINT,Y,PARA,00000725,0,8,SHS,1
XM,EXTRA MINT,Y,PARA,00000716,0,8,SHS,1
XO,EXTRA OTHER,Y,PARA,00000721,0,8,SHS,1
XPRO,"PROGESTERONE, SERUM",Y,XF,50752872,0,8,SHS,1
XRED2,EXTRA RED,Y,PARA,00000722,0,8,SHS,1
XRED3,EXTRA RED,Y,PARA,00000723,0,8,SHS,1
XRED,EXTRA RED,Y,PARA,00000719,0,8,SHS,1
XREN,"RENIN, PLASMA",Y,XF,50752880,0,8,SHS,1
XRT3,"REVERSE T-3, SERUM",N,XF,50752906,0,8,SHS,1
XT3UP,"RESIN T3 UPTAKE, SERUM",Y,XF,50752898,0,8,SHS,1
XTBG,THYROXINE BINDING GLOBULIN,Y,XF,50752922,0,8,SHS,1
XTES,"TESTOSTERONE, TOTAL",Y,XF,50752914,0,8,SHS,1
XUCATF,"CATECHOLAMINES,FRACTIONATED,UR",N,XF,50752641,0,8,SHS,1
XUCATF,"CATECHOLAMINES,FRACTIONATED,UR",N,XF,50752658,0,8,SHS,1
XUCAT,"CATECHOLAMINES, TOTAL, URINE            ESOTERIX",N,XF,50752666,0,8,SHS,1
XUCAT,"CATECHOLAMINES, TOTAL, URINE            ESOTERIX",N,XF,50752674,0,8,SHS,1
XUFCOR,"FREE CORTISOL, URINE",N,XF,50752765,0,8,SHS,1
XUFCOR,"FREE CORTISOL, URINE",N,XF,50752773,0,8,SHS,1
XVD125,"VITAMIN D, 1, 25-DIHYDROXY",Y,XF,50752930,0,8,SHS,1
XVD25,"VITAMIN D, 25-HYDROXY",N,XF,50752948,0,8,SHS,1
XYLOSE,"XYLOSE ABSORP, ADULT                            ARUP",N,SOR,50722792,0,8,SHS,1
Y20210,PROTHROMBIN-20210A                        MAYO,N,YA,00041302,0,8,SHS,1
Y21HYX,21-HYDROXYLASE AB,Y,YF,50790286,0,8,SHS,1
Y25VD,"VITAMIN D, 25-HYDROXYVITAMIN",N,YR,50751353,0,8,SHS,1
Y5NUCL,5'Nucleotidase,N,YF,50750835,0,8,SHS,1
Y5NUC,5'NUCLEOTIDASE,N,YF,50770908,0,8,SHS,1
YA1APH,ALPHA-1-ANTITRYPSIN PHENOTYPE,Y,YR,50751718,0,8,SHS,1
YA1APH,ALPHA-1-ANTITRYPSIN PHENOTYPE,Y,YR,50751387,0,8,SHS,1
YA1AS,ALPHA-1-ANTITRYPSIN,Y,YR,50770213,0,8,SHS,1
YACIGA,"CARDIOLIPIN AB, IGA",Y,YR,50771245,0,8,SHS,1
YACTH,"Adrenocorticotropic Hormone, Pl         MAYO",N,YF,50750850,0,8,SHS,1
YADBT,STREPTOCOCCAL AB,N,YR,50771286,0,8,SHS,1
YAD,ADENOVIRUS AB IGG & IGM,N,YR,50771690,0,8,SHS,1
YAD,ADENOVIRUS AB IGG & IGM,N,YR,50771690,0,8,SHS,1
YAFCSF,"AFP, CSF",Y,YF,50754043,0,8,SHS,1
YAHA,HISTONE AUTOANTIBODIES,Y,YR,50770676,0,8,SHS,1
YALKPI,"ALKALINE PHOSPH. ISOENZYMES, SER           MAYO",N,YF,50751379,0,8,SHS,1
YALKPI,"ALKALINE PHOSPH. ISOENZYMES, SER           MAYO",N,YF,50748623,0,8,SHS,1
YALUM,ALUMINUM,Y,YR,50770221,0,8,SHS,1
YAMEB,E. HISTOLYTICA AB,Y,YR,50771468,0,8,SHS,1
YAMIO,AMIODARONE,Y,YF,50753003,0,8,SHS,1
YAMISO,"AMYLASE, PANCREATIC",Y,YR,50770254,0,8,SHS,1
YAMNOR,AMITRIPTYLINE & NORTRIPTYLINE,Y,YR,50750884,0,8,SHS,1
YAMNOR,AMITRIPTYLINE & NORTRIPTYLINE,Y,YR,50760073,0,8,SHS,1
YAMPHB,AMPHOTERICIN B,Y,YF,50770106,0,8,SHS,1
YANCA,"CYTOPLASMIC NEUTROPHILIC AB, SERUM         MAYO",N,YF,50751429,0,8,SHS,1
YANDRG,ANDROSTANEDIOL GLUCURONIDE,Y,YF,50770262,0,8,SHS,1
YANDRO,ANDROSTENEDIONE,Y,YR,50750900,0,8,SHS,1
YANF,ATRIAL NATRIURETIC FACTOR,N,YF,50773175,0,8,SHS,1
YANRNP,"RNP AB, IGG",N,YR,50771294,0,8,SHS,1
YANTIN,INSULIN ABS                             NONORDERABLE,N,YR,50772623,0,8,SHS,1
YANTJO,"JO 1 AB, IGG",N,YR,50752344,0,8,SHS,1
YANTSM,"SM AB, IGG",N,YR,50771302,0,8,SHS,1
YAPOE,APOLIPOPROTEIN E GENOTYPING,Y,YA,50788889,0,8,SHS,1
YAPS,ACID PHOSPHATASE,N,YF,50770957,0,8,SHS,1
YARSNC,ARSENIC,N,YR,50770288,0,8,SHS,1
YASU,ALPHA-SUBUNIT PITUITARY MARKER,Y,YF,50770726,0,8,SHS,1
YAT3AG,ANTITHROMBIN AG,Y,YF,50771187,0,8,SHS,1
YAVH,ARGININE VASOPRESSIN,Y,YF,50771146,0,8,SHS,1
YBABE,"BABESIA MICROTI AB, IGG & IGM",Y,YR,50771781,0,8,SHS,1
YBABE,"BABESIA MICROTI AB, IGG & IGM",Y,YR,50771781,0,8,SHS,1
YBILEA,"BILE ACIDS, TOTAL",Y,YR,50770312,0,8,SHS,1
YBLAS,BLASTOMYCES AB,Y,YR,50771708,0,8,SHS,1
YBLAS,BLASTOMYCES AB,Y,YR,50771708,0,8,SHS,1
YBOH,BETA-HYDROXYBUTYRATE,N,YF,50770189,0,8,SHS,1
YBRM,BROMIDE,Y,YR,50754092,0,8,SHS,1
YBRUC,"BRUCELLA AB, IgG & IgM",N,YR,50771724,0,8,SHS,1
YBRUC,"BRUCELLA AB, IgG & IgM",N,YR,50771724,0,8,SHS,1
YBSAP,BONE ALK. PHOSPHATASE,Y,YR,50752286,0,8,SHS,1
YBUPRO,BUPROPION,Y,YF,50770148,0,8,SHS,1
YC153,CANCER ANTIGEN 15-3,N,YR,50771351,0,8,SHS,1
YC1INH,C1 Esterase Inhibitor Ag,N,YF,50752377,0,8,SHS,1
YC1IN,C1 ESTERASE INHIBITOR AG,Y,YF,50752377,0,8,SHS,1
YC2729,BCA AG (CA 27.29),Y,YF,50771344,0,8,SHS,1
YC2REF,"C2 COMPLEMENT, AG",Y,YF,50771260,0,8,SHS,1
YC4F,"C4 COMPLEMENT, FUNCTIONAL",Y,YF,50753037,0,8,SHS,1
YC5REF,"C5 COMPLEMENT, AG",Y,YF,50771252,0,8,SHS,1
YCA153,CA 15-3,N,YR,50750942,0,8,SHS,1
YCA199,"Carbohydrate Ag 19-9, Serum            MAYO",N,YR,50750959,0,8,SHS,1
YCA724,CANCER AG 72-4                       NON ORDERABLE 112310,N,YF,50771377,0,8,SHS,1
YCARO,CAROTENE,Y,YR,50770338,0,8,SHS,1
YCATP,"CATECHOLAMINE FREE, PLASMA",N,YF,50770346,0,8,SHS,1
YCCPIG,CYCLIC CITRULLIN PEPTIDE AB,N,YR,50771278,0,8,SHS,1
YCCUL,C. TRACHOMATIS CULTURE,N,YF,50771849,0,8,SHS,1
YCCUL,C. TRACHOMATIS CULTURE,N,YF,50771856,0,8,SHS,1
YCDTN,CARBOHYDRATE DEF TRANSFERRIN,Y,YF,50751981,0,8,SHS,1
YCEAC,"CEA, CSF",Y,YR,50772748,0,8,SHS,1
YCENT,"CENTROMERE ABS, IGG",N,YR,50752328,0,8,SHS,1
YCERU,"CERULOPLASMIN, SERUM                          MAYO",N,YF,50752195,0,8,SHS,1
YCF29,CYSTIC FIBROSIS MUTATION                     MAYO,N,YR,00041303,0,8,SHS,1
YCH50,"COMPLEMENT, TOTAL",Y,YF,50752203,0,8,SHS,1
YCHAGA,"TRYPANOSOMA CRUZI AB, IGG",Y,YF,50771476,0,8,SHS,1
YCHLOR,CHLORPROMAZINE,N,YA,50770932,0,8,SHS,1
YCHRA,CHROMOGRANIN A,Y,YF,50771369,0,8,SHS,1
YCHROM,CHROMIUM,Y,YR,50770395,0,8,SHS,1
YCIGG,"IgG/ALBUMIN RATIO, CSF                       MAYO",N,YF,50752260,0,8,SHS,1
YCIGG,"IgG/ALBUMIN RATIO, CSF                       MAYO",N,YF,50760115,0,8,SHS,1
YCLAMP,CHLAMYDIA SEROLOGY,Y,YR,50771823,0,8,SHS,1
YCLAMP,CHLAMYDIA SEROLOGY,Y,YR,50771823,0,8,SHS,1
YCLAMP,CHLAMYDIA SEROLOGY,Y,YR,50771823,0,8,SHS,1
YCLAMP,CHLAMYDIA SEROLOGY,Y,YR,50771831,0,8,SHS,1
YCLAMP,CHLAMYDIA SEROLOGY,Y,YR,50771831,0,8,SHS,1
YCLAMP,CHLAMYDIA SEROLOGY,Y,YR,50771831,0,8,SHS,1
YCLON,CLONAZEPAM,Y,YR,50770049,0,8,SHS,1
YCLOZP,"Clozapine, Plasma/Serum               MAYO",N,YR,50750991,0,8,SHS,1
YCLOZ,CLOZAPINE,Y,YR,50749530,0,8,SHS,1
YCLOZ,CLOZAPINE,Y,YR,50749530,0,8,SHS,1
YCMBP,"MYELIN BASIC PROTEIN, CSF                      MAYO",N,YF,50752302,0,8,SHS,1
YCOCC,"COCCIDIOIDES AB, SERUM",N,YR,50734987,0,8,SHS,1
YCOCC,"COCCIDIOIDES AB, SERUM",N,YR,50734987,0,8,SHS,1
YCOCC,"COCCIDIOIDES AB, SERUM",N,YR,50734987,0,8,SHS,1
YCOCSF,"COCCIDIOIDES AB, CSF",N,YR,50731447,0,8,SHS,1
YCOCSF,"COCCIDIOIDES AB, CSF",N,YR,50731447,0,8,SHS,1
YCOCSF,"COCCIDIOIDES AB, CSF",N,YR,50731447,0,8,SHS,1
YCOPPR,COPPER,Y,YR,50751007,0,8,SHS,1
YCPEPT,"C-Peptide, Serum                     NON-ORD 3/21/05",N,YF,50751023,0,8,SHS,1
YCPEP,"C-Peptide, Serum                    MAYO",N,YR,50751023,0,8,SHS,1
YCPKI,CK ISOENZYME ELECTROPHORESIS,N,YF,50754019,0,8,SHS,1
YCPKI,CK ISOENZYME ELECTROPHORESIS,N,YF,50754027,0,8,SHS,1
YCPYRU,"PYRUVATE, CSF",Y,YF,50771021,0,8,SHS,1
YCP,"C-PEPTIDE, SERUM                         MAYO",N,YF,50751023,0,8,SHS,1
YCYANI,CYANIDE,Y,YA,50770445,0,8,SHS,1
YCYSTC,CYSTATIN C,N,YR,50770882,0,8,SHS,1
YDESIP,DESIPRAMINE,Y,YR,50770056,0,8,SHS,1
YDEX,SYNTHETIC GLUCOCORTICOID SCRN,Y,YF,50770437,0,8,SHS,1
YDGIGA,"GLIADIN (DEAMIDATED) IGA,SERUM",N,YR,50731413,0,8,SHS,1
YDGLI,"GLIADIN(DEAMIDATED)AB EVAL,SER",N,YR,50731421,0,8,SHS,1
YDGLI,"GLIADIN(DEAMIDATED)AB EVAL,SER",N,YR,50731421,0,8,SHS,1
YDHEAS,DHEAS,N,YR,50770452,0,8,SHS,1
YDHEA,DEHYDROEPIANDROSTERONE (DHEA),Y,YF,50751031,0,8,SHS,1
YDHT,DIHYDROTESTOSTERONE,Y,YR,50770478,0,8,SHS,1
YDIAZE,DIAZEPAM AND NORDIAZEPAM,Y,YR,50772664,0,8,SHS,1
YDIGT,DIGITOXIN,Y,YR,50770403,0,8,SHS,1
YDIPT,DIPHTHERIA TOXOID IgG AB ASSAY,Y,YR,50771435,0,8,SHS,1
YDIPYS,DIPYRIDAMOLE,Y,YR,50770379,0,8,SHS,1
YDISO,DISOPYRAMIDE,Y,YR,50770080,0,8,SHS,1
YDNBT,ANTI-DNASE B TITER,Y,YR,50772904,0,8,SHS,1
YDOC,11-DEOXYCORTISOL,Y,YR,50770460,0,8,SHS,1
YDPRIN,"PYRIDINOLINE-DEOXYPYRIDIN, UR",N,YF,50770387,0,8,SHS,1
YDROTC,"DRUG SCRN, PRESCRIP/OTC, URINE",Y,YR,50772912,0,8,SHS,1
YEBPCR,"EPSTEIN BARR VIRUS PCR, FLUIDS",N,YR,50771575,0,8,SHS,1
YEB,"EBV AB PROFILE, SERUM",N,YR,50772367,0,8,SHS,1
YEB,"EBV AB PROFILE, SERUM",N,YR,50772375,0,8,SHS,1
YEB,"EBV AB PROFILE, SERUM",N,YR,50772383,0,8,SHS,1
YELLJ,Yellow Jacket Venom,N,CHIM,50464338,0,8,SHS,1
YEMA,"ENDOMYSIAL ABS, SERUM                      MAYO",N,YR,50751395,0,8,SHS,1
YENAB4,EXTRACTABLE NUCLEAR AG,N,YR,50771310,0,8,SHS,1
YENABE,EXTRACTABLE NUCLEAR AG EVAL,Y,YR,50726470,0,8,SHS,1
YENABE,EXTRACTABLE NUCLEAR AG EVAL,Y,YR,50726470,0,8,SHS,1
YENABE,EXTRACTABLE NUCLEAR AG EVAL,Y,YR,50726470,0,8,SHS,1
YENABE,EXTRACTABLE NUCLEAR AG EVAL,Y,YR,50726470,0,8,SHS,1
YENABE,EXTRACTABLE NUCLEAR AG EVAL,Y,YR,50726470,0,8,SHS,1
YENABE,EXTRACTABLE NUCLEAR AG EVAL,Y,YR,50726470,0,8,SHS,1
YENPCR,ENTEROVIRUS PCR,N,YR,50771567,0,8,SHS,1
YENTE,YERSINIA ENTEROCOLITICA AB,Y,FOCA,50782523,0,8,SHS,1
YENTE,YERSINIA ENTEROCOLITICA AB,Y,FOCA,50782531,0,8,SHS,1
YEPIAB,"CUTANEOUS IMMFLOUR AB, IGG",Y,YA,50771641,0,8,SHS,1
YEPIAB,"CUTANEOUS IMMFLOUR AB, IGG",Y,YA,50771641,0,8,SHS,1
YERS,YERSINIOSIS,N,MSO,55033757,0,8,SHS,1
YERYTH,"Erythropoietin, Serum                 MAYO",Y,YF,50751056,0,8,SHS,1
YESTRI,"ESTRIOL, FREE",Y,YR,50770486,0,8,SHS,1
YESTRN,ESTRONE,Y,YR,50770494,0,8,SHS,1
YESTRO,"ESTROGENS, E1 & E2, FRACT",Y,YR,50772565,0,8,SHS,1
YESTRO,"ESTROGENS, E1 & E2, FRACT",Y,YR,50772573,0,8,SHS,1
YFACE,"FATTY ACID PROFILE, ESSENTIAL",Y,YF,50773209,0,8,SHS,1
YFAMDY,"FAMILIAL DYSAUTONOMIA, MUTATION           NONORDERABLE",N,YA,50772391,0,8,SHS,1
YFAMDY,"FAMILIAL DYSAUTONOMIA, MUTATION           NONORDERABLE",N,YA,50772409,0,8,SHS,1
YFAMDY,"FAMILIAL DYSAUTONOMIA, MUTATION           NONORDERABLE",N,YA,50772409,0,8,SHS,1
YFAMDY,"FAMILIAL DYSAUTONOMIA, MUTATION           NONORDERABLE",N,YA,50772417,0,8,SHS,1
YFAMDY,"FAMILIAL DYSAUTONOMIA, MUTATION           NONORDERABLE",N,YA,50772425,0,8,SHS,1
YFAMDY,"FAMILIAL DYSAUTONOMIA, MUTATION           NONORDERABLE",N,YA,50772433,0,8,SHS,1
YFAMY,"AMYLASE, (NON-ASCITES)",N,YR,50772797,0,8,SHS,1
YFATAC,FATTY ACID OX PROBE ASSAY,Y,YA,50752013,0,8,SHS,1
YFATAC,FATTY ACID OX PROBE ASSAY,Y,YA,50752021,0,8,SHS,1
YFCAR,"CARBAMAZEPINE, FREE & TOTAL",Y,YR,50772086,0,8,SHS,1
YFCAR,"CARBAMAZEPINE, FREE & TOTAL",Y,YR,50772094,0,8,SHS,1
YFCHYL,"LIPID ANALYSIS, BODY FLUID",N,YF,50772102,0,8,SHS,1
YFCHYL,"LIPID ANALYSIS, BODY FLUID",N,YF,50772110,0,8,SHS,1
YFCHYL,"LIPID ANALYSIS, BODY FLUID",N,YF,50772128,0,8,SHS,1
YFCHYL,"LIPID ANALYSIS, BODY FLUID",N,YF,50772128,0,8,SHS,1
YFCHYL,"LIPID ANALYSIS, BODY FLUID",N,YF,50772136,0,8,SHS,1
YFCL,"CHLORIDE, BODY FLUID",N,YR,50772839,0,8,SHS,1
YFCR,"CREATININE, FLUID",N,YR,50772763,0,8,SHS,1
YFEFIB,"MEAT FIBERS, FECAL",N,YR,50771591,0,8,SHS,1
YFELBA,FELBAMATE,Y,YR,50770114,0,8,SHS,1
YFETLU,"FETAL LUNG PROFILE, AF",Y,YF,50773159,0,8,SHS,1
YFETLU,"FETAL LUNG PROFILE, AF",Y,YF,50773167,0,8,SHS,1
YFFATQ,"FAT, FECES",Y,YF,50770502,0,8,SHS,1
YFFAT,"FAT, FECES, RANDOM",N,YF,50770510,0,8,SHS,1
YFGL,"GLUCOSE, BODY FLUID                      NONORDERABLE",N,YR,50772789,0,8,SHS,1
YFK,"POTASSIUM, BODY FLUID                    NONORDERABLE",N,YR,50772755,0,8,SHS,1
YFLUO,5-FLUCYTOSINE,Y,YF,50770361,0,8,SHS,1
YFLUP,FLUPHENAZINE (PROLIXIN),Y,YR,50770940,0,8,SHS,1
YFLUZ,FLUCONAZOLE,N,YR,50770163,0,8,SHS,1
YFMG,"MAGNESIUM, BODY FLUID",N,SQ,50772847,0,8,SHS,1
YFNA,"SODIUM, BODY FLUID                       NONORDERABLE",N,YR,50772771,0,8,SHS,1
YFPHEN,"PHENYTOIN, TOTAL & FREE",Y,YR,50751403,0,8,SHS,1
YFPHEN,"PHENYTOIN, TOTAL & FREE",Y,YR,50748698,0,8,SHS,1
YFPSA,"PSA TOTAL & FREE, SERUM",N,YF,50751239,0,8,SHS,1
YFRUCM,FRUCTOSAMINE,Y,YR,50770551,0,8,SHS,1
YFRUCT,"FRUCTOSE, SEMEN",Y,YF,50770536,0,8,SHS,1
YFT3,"T3, FREE",N,YR,50771120,0,8,SHS,1
YFUN,"UREA NITROGEN, BODY FLUID",Y,YR,50772854,0,8,SHS,1
YFVPA,"VALPROIC ACID, FREE & TOTAL",Y,YR,50752278,0,8,SHS,1
YGAUCH,"GAUCHER DISEASE, MUTATION ANALYSIS        NONORDERABLE",N,YA,50772037,0,8,SHS,1
YGAUCH,"GAUCHER DISEASE, MUTATION ANALYSIS        NONORDERABLE",N,YA,50772052,0,8,SHS,1
YGAUCH,"GAUCHER DISEASE, MUTATION ANALYSIS        NONORDERABLE",N,YA,50772060,0,8,SHS,1
YGAUCH,"GAUCHER DISEASE, MUTATION ANALYSIS        NONORDERABLE",N,YA,50772078,0,8,SHS,1
YGAUCH,"GAUCHER DISEASE, MUTATION ANALYSIS        NONORDERABLE",N,YA,50772045,0,8,SHS,1
YGAUCH,"GAUCHER DISEASE, MUTATION ANALYSIS        NONORDERABLE",N,YA,50772045,0,8,SHS,1
YGAUCH,"GAUCHER DISEASE, MUTATION ANALYSIS        NONORDERABLE",N,YA,50772045,0,8,SHS,1
YGAUCH,"GAUCHER DISEASE, MUTATION ANALYSIS        NONORDERABLE",N,YA,50772045,0,8,SHS,1
YGAUCH,"GAUCHER DISEASE, MUTATION ANALYSIS        NONORDERABLE",N,YA,50772045,0,8,SHS,1
YGAUCH,"GAUCHER DISEASE, MUTATION ANALYSIS        NONORDERABLE",N,YA,50772045,0,8,SHS,1
YGAUCH,"GAUCHER DISEASE, MUTATION ANALYSIS        NONORDERABLE",N,YA,50772045,0,8,SHS,1
YGAUCH,"GAUCHER DISEASE, MUTATION ANALYSIS        NONORDERABLE",N,YA,50772045,0,8,SHS,1
YGBMGE,"GBM AB, IgG",Y,YR,50770775,0,8,SHS,1
YGDA,"DRUG SCREEN, BODY FLUID              NON ORDERABLE 112310",N,YA,50770015,0,8,SHS,1
YGLIAD,GLIADIN AB EVALUATION                         MAYO,N,YR,50752211,0,8,SHS,1
YGLIAD,GLIADIN AB EVALUATION                         MAYO,N,YR,50752211,0,8,SHS,1
YGLIGA,GLIADIN IGA,N,YR,50770700,0,8,SHS,1
YGLUC,GLUCAGON,Y,YF,50770544,0,8,SHS,1
YHABQ,"HEP B SURFACE AB, QUAL/QUANT",N,YF,50771385,0,8,SHS,1
YHAET,"HAEMOPHILUS INFLU B AB, IGG",Y,YR,50771443,0,8,SHS,1
YHALO,HALOPERIDOL,Y,YR,50770064,0,8,SHS,1
YHCCSF,"HCG BETA-SUBUNIT QN, CSF",Y,YR,50754050,0,8,SHS,1
YHEMOC,HEMOCHROMATOSIS HFE GENE,N,YA,50788897,0,8,SHS,1
YHEPCR,HCV AB CONFIRMATION,N,YF,50771526,0,8,SHS,1
YHGBP,PLASMA HEMOGLOBIN,Y,YR,50770601,0,8,SHS,1
YHGH,"Growth Hormone, Serum                  MAYO",N,YR,50751098,0,8,SHS,1
YHISTA,HISTAMINE,N,SQ,50770627,0,8,SHS,1
YHISTC,"HISTOPLASMA AG, CSF",Y,YR,50754076,0,8,SHS,1
YHISTS,HISTOPLASMA AG,Y,YR,50754068,0,8,SHS,1
YHISTU,"HISTOPLASMA AG, URINE",Y,YR,50754084,0,8,SHS,1
YHIST,HISTOPLASMA AB SCREEN,Y,YR,50771815,0,8,SHS,1
YHMPVP,HUMAN METAPNEUMOVIRUS RNA              NONORDERABLE,N,YR,50771583,0,8,SHS,1
YHMS,HEAVY METALS SCREEN,N,YR,50752294,0,8,SHS,1
YHMS,HEAVY METALS SCREEN,N,YR,50760016,0,8,SHS,1
YHMS,HEAVY METALS SCREEN,N,YR,50760024,0,8,SHS,1
YHMS,HEAVY METALS SCREEN,N,YR,50760008,0,8,SHS,1
YHPL,HUMAN PLACENTAL LACTOGEN,Y,YF,50770833,0,8,SHS,1
YIBUP,IBUPROFEN,N,YR,50753029,0,8,SHS,1
YICP,IMMUNE COMPLEX PANEL,N,YF,50751122,0,8,SHS,1
YICP,IMMUNE COMPLEX PANEL,N,YF,50751122,0,8,SHS,1
YICP,IMMUNE COMPLEX PANEL,N,YF,50751122,0,8,SHS,1
YID2,YEAST I.D. x2,B,MC,55091466,0,8,SHS,1
YID2,YEAST I.D. x2,B,MC,55091466,0,8,SHS,1
YID,Yeast ID only,B,MC,55091466,0,8,SHS,1
YIFBA,INTRINSIC FACTOR BLOCKING AB,Y,YR,50771401,0,8,SHS,1
YIGF1,Insulin Like Growth Factor 1            MAYO,N,YF,50751106,0,8,SHS,1
YIGF2,INSULIN-LIKE GROWTH FACTOR II,Y,YF,50770734,0,8,SHS,1
YIGFP3,IGF BINDING PROTEIN-3,Y,YF,50770791,0,8,SHS,1
YIMIPR,IMIPRAMINE AND DESIPRAMINE,Y,YR,50751114,0,8,SHS,1
YIMIPR,IMIPRAMINE AND DESIPRAMINE,Y,YR,50760107,0,8,SHS,1
YINFAB,INFLUENZA AB PANEL                   NONORDERABLE,N,YR,50771740,0,8,SHS,1
YINFAB,INFLUENZA AB PANEL                   NONORDERABLE,N,YR,50771740,0,8,SHS,1
YINFAB,INFLUENZA AB PANEL                   NONORDERABLE,N,YR,50771740,0,8,SHS,1
YINFAB,INFLUENZA AB PANEL                   NONORDERABLE,N,YR,50771740,0,8,SHS,1
YINH,INHIBIN B,Y,YR,50770817,0,8,SHS,1
YINSFT,"INSULIN, FREE & TOTAL                   NONORDERABLE",N,YF,50772607,0,8,SHS,1
YINSFT,"INSULIN, FREE & TOTAL                   NONORDERABLE",N,YF,50772615,0,8,SHS,1
YITRA,ITRACONAZOLE,Y,YF,50770130,0,8,SHS,1
YJCPCR,"JC VIRUS DNA, PCR",Y,FOCF,50730563,0,8,SHS,1
YKLFRE,IMMUNO FREE LIGHT CHAINS                 NONORDERABLE,N,YR,50771625,0,8,SHS,1
YKLFRE,IMMUNO FREE LIGHT CHAINS                 NONORDERABLE,N,YR,50771625,0,8,SHS,1
YLACTS,"LACTOFERRIN DETECTION, STOOL",N,YF,50770718,0,8,SHS,1
YLAMOT,Lamotrigine,N,YR,50751148,0,8,SHS,1
YLAMO,LAMOTRIGINE,N,YR,50770122,0,8,SHS,1
YLAP,LEUKOCYTE ALKALINE P'TASE SCORE            NON ORDERABLE 112310,N,YA,50771211,0,8,SHS,1
YLCFA,"FATTY ACID PROF,PEROX(C22-C26)",Y,YF,50770528,0,8,SHS,1
YLDISO,LD ISOENZYMES,Y,YA,50771922,0,8,SHS,1
YLDISO,LD ISOENZYMES,Y,YA,50771930,0,8,SHS,1
YLDLGE,LDL SUBFRACTIONATION,N,YF,50770841,0,8,SHS,1
YLEADB,"LEAD, BLOOD                              MAYO",N,YR,50752583,0,8,SHS,1
YLEF,"LEFLUNOMIDE AS METABOLITE,S/P             NONORDERABLE",N,YR,50773530,0,8,SHS,1
YLEGS,LEGIONELLA PNEUMOPHILA AB,Y,YR,50771757,0,8,SHS,1
YLEGS,LEGIONELLA PNEUMOPHILA AB,Y,YR,50771757,0,8,SHS,1
YLEID,FACTOR V LEIDEN                            MAYO,N,YA,00041304,0,8,SHS,1
YLEPTN,LEPTIN,Y,YF,50770767,0,8,SHS,1
YLEPT,LEPTOSPIRA AB,Y,YR,50771450,0,8,SHS,1
YLEVT,LEVETIRACETAM,N,YR,50773183,0,8,SHS,1
YLMS,"LYMPHOCYTE PROLIF, MITOGENS",N,YA,50771419,0,8,SHS,1
YLYSO,LYSOZYME,Y,YF,50752351,0,8,SHS,1
YMANG,MANGANESE,Y,YR,50770866,0,8,SHS,1
YMBP,"Myelin Basic Protein, CSF",N,YF,50752302,0,8,SHS,1
YMEM,"MEASLES (RUBEOLA) AB, IGM",Y,YR,50771492,0,8,SHS,1
YMERC,MERCURY,N,YR,50752310,0,8,SHS,1
YMETFF,"METANEPHRINES, FRACT. FREE",Y,YF,50790294,0,8,SHS,1
YMETHS,METHSUXIMIDE,Y,YR,50772508,0,8,SHS,1
YMEXIL,MEXILETINE,Y,YR,50770098,0,8,SHS,1
YMGEA,"MYASTHENIA GRAVIS EVAL., ADULT",Y,YR,50752138,0,8,SHS,1
YMGEA,"MYASTHENIA GRAVIS EVAL., ADULT",Y,YR,50752138,0,8,SHS,1
YMGEA,"MYASTHENIA GRAVIS EVAL., ADULT",Y,YR,50760065,0,8,SHS,1
YMPA,MYCOPHENOLIC ACID                         NONORDERABLE,N,YR,50751478,0,8,SHS,1
YMUM,MUMPS VIRUS AB IGG & IGM,N,YR,50771765,0,8,SHS,1
YMUM,MUMPS VIRUS AB IGG & IGM,N,YR,50771765,0,8,SHS,1
YMYC3,MYCO PNEUMONIAE AB IGG & IGM,N,YR,50771773,0,8,SHS,1
YMYC3,MYCO PNEUMONIAE AB IGG & IGM,N,YR,50771773,0,8,SHS,1
YMYCRB,MYCOPLASMA PNEUMONIAE CULT,Y,YF,50771542,0,8,SHS,1
YMYCUR,MYCOPLASMA/UREAPLASMA CULT               NONORDERABLE,N,YF,50772698,0,8,SHS,1
YMYCUR,MYCOPLASMA/UREAPLASMA CULT               NONORDERABLE,N,YF,50772698,0,8,SHS,1
YMYUR,UREAPLASMA UREALYTICUM CULT,N,YF,50771534,0,8,SHS,1
YNABF,INTERFERON NEUTRALIZING AB,Y,YR,50772524,0,8,SHS,1
YNABF,INTERFERON NEUTRALIZING AB,Y,YR,50772532,0,8,SHS,1
YNAP,NAPROXEN,Y,YR,50751775,0,8,SHS,1
YNBSUP,"SUPPLEMENTAL NEWBORN SCRN,BS              NONORDERABLE",N,YA,50753615,0,8,SHS,1
YNICK,NICKEL,Y,YR,50770890,0,8,SHS,1
YNMOG,NMO-IGG,N,YR,50773191,0,8,SHS,1
