proc_code	description	base_name	component_name	count
LAB12664R	"NTX TELOPEPTIDE, URINE"	12662R	"NTX-TELOPEPTIDE, U"	4
LAB12664R	"NTX TELOPEPTIDE, URINE"	12663R	"CREATININE, U"	4
10320R	HLA - ALLO B CDC CROSSMATCH	9222R	PATIENT\'S SERUM 2 DESCRIPTION	4
10350R	HLA - IN VITRO IVY INHIBITION ASSAY	9336R	POSSIBLE HLA ANTIBODIES FOR CLASS I	4
10355R	HLA - MONITORING BY IGG	9360R	MONITORING RESULTS FOR IGG CLASS I	4
10355R	HLA - MONITORING BY IGG	9373R	MONITORING RESULTS FOR IGG CLASS II	4
10360R	HLA - MONITORING BY C1Q	9390R	MONITORING RESULTS FOR C1Q CLASS I	4
10360R	HLA - MONITORING BY C1Q	9397R	POSSIBLE HLA ANTIBODIES FOR C1Q CLASS II FOR CURRENT	4
10375R	HLA - STR/CHIMERISM TESTING	9486R	LOCUS 12	4
10355R	HLA - MONITORING BY IGG	9620R	REFERENCE SERUM DATE	4
10355R	HLA - MONITORING BY IGG	9621R	REFERENCE SERUM DESCRIPTION	4
LABARI	ABO/RH (ARI)	ABORH	ABO/RH FRONT TYPE	4
INACTIVE 6	ADENOVIRUS DNA PCR QUANT	ADDNA	ADENOVIRUS DNA	4
LABADAMTS	ADAMTS-13 ACTIVITY AND ANTIGEN TESTING	ADMACT	ADAMTS-13 ACTIVITY	4
LABADAMTS	ADAMTS-13 ACTIVITY AND ANTIGEN TESTING	ADMINT	CLINICAL INTERPRETATION	4
LABADVQL	ADENOVIRUS DNA PCR QUAL	ADOV	"ADENOVIRUS DNA, QL PCR"	4
LABDVEAV3	ADENO DFA	ADV3	ADENOVIRUS	4
LABDVEAV3	ADENO DFA	ADV3IP	TEST DESCRIPTION	4
LABDVEAV3	ADENO DFA	ADV3SP	SPECIMEN	4
INACTIVE 6	ADENOVIRUS DNA PCR QUANT	ADVCP	RESULT	4
INACTIVE 6	ADENOVIRUS DNA PCR QUANT	ADVLOG	RESULT LOG 10	4
INACTIVE 6	ADENOVIRUS DNA PCR QUANT	ADVSP	SPECIMEN	4
INACTIVE 6	ADENOVIRUS DNA PCR QUANT	ADVTIP	TEST DESCRIPTION	4
210993284	"ICD DEVICE EVAL,BIV,W/REPROGRAMMING"	ALERT	ALERT	4
LABMOLDS	MOLDS ALLERGY SCREEN	ALTRN	ALTERNARIA	4
LAB11073R	APO B	APOB	APOLIPOPROTEIN B	4
LABARIX	ARIXTRA	ARIX	ARIXTRA	4
LABASPERP	ASPERGILLUS AB ID	ASPERP	ASPERGILLUS AB (ID)	4
LABMOLDS	MOLDS ALLERGY SCREEN	ASPRG	ASPERGILLUS FUMAG.	4
LABMOLDS	MOLDS ALLERGY SCREEN	AURBAS	AUEROBASIDIUM	4
LABADIFFS	DIFFERENTIAL AND SLIDE REVIEW	BASO	"BASO, %"	4
LABADIFFS	DIFFERENTIAL AND SLIDE REVIEW	BASOAB	"BASOS, ABS"	4
LABSYDIFF	"DIFFERENTIAL, SYNOVIAL FLUID"	BASOSYNFLD	"BASOPHILS, SYN FLD"	4
LABYBILEA	BILE ACIDS TOTAL	BILE	"BILE ACIDS, TOTAL"	4
LABCAD	"CADMIUM, WHOLE BLOOD"	CAD	"CADMIUM, BLOOD"	4
LABSYDIFF	"DIFFERENTIAL, SYNOVIAL FLUID"	CCNT	CELLS COUNTED	4
LABRAAS	RHEUMATOID ARTHRITIS AB SCREEN	CCPT	ANTI CCP ANTIBODY LEVEL	4
LABCD3B	"CD3, BLOOD"	CD3AB	"CD3 (PAN T), ABS."	4
LABCD3B	"CD3, BLOOD"	CD3PC	CD3 (PAN T) %	4
LABCDH1	FAMILIAL GASTRIC CANCER I	CDH1CI	CLINICAL INDICATION	4
LABCDH1	FAMILIAL GASTRIC CANCER I	CDH1DI	DISCLAIMER	4
LABCDH1	FAMILIAL GASTRIC CANCER I	CDH1MD	INTERPRETED BY	4
LABCDH1	FAMILIAL GASTRIC CANCER I	CDH1MT	METHOD	4
LABCDH1	FAMILIAL GASTRIC CANCER I	CDH1RE	RESULT	4
LABCGMISC	MISCELLANEOUS TEST COAGULATION	CGRSLT	RESULT	4
LABCGMISC	MISCELLANEOUS TEST COAGULATION	CGTEST	PROCEDURE	4
LAB11032R	PSEUDOCHOLINESTERASE	CHEP	PSEUDOCHOLINESTERASE	4
LABCLGCT2	"CHLAMYDIA GC, PAP FLUID"	CHLAM	C.TRACHOMATIS RESULT:	4
LABFDIFF	"DIFFERENTIAL, BODY FLUID"	CILIA	BRONCH. LINING CELLS	4
LABMOLDS	MOLDS ALLERGY SCREEN	CLASP	CLADOSPORIUM	4
LABSTAND	STANDARD PRE TRANSPLANT PANEL	CMV	CMV ANTIBODY	4
LABSTAND	STANDARD PRE TRANSPLANT PANEL	CMVIGM	CMV IGM AB	4
LABMOLDS	MOLDS ALLERGY SCREEN	CNDIDA	CANDIDA	4
LABSTAND	STANDARD PRE TRANSPLANT PANEL	COM	COMMENT	4
LABLMS	LYMPHOCYTE MITOGEN SCREEN	CONA	CON A STIMULATION	4
LABLMS	LYMPHOCYTE MITOGEN SCREEN	CONINT	CON A INTERPRETATION	4
LAB11056R	"CORTISOL FREE, SERUM"	CORTFREE	"CORTISOL, SERUM FREE"	4
LABAVIN	HIV-1 INTEGRASE RESISTANCE	CULT	CULT/OTHER RSLT:	4
LABFLDS	FLUID STERILITY TEST	CULT	CULT/OTHER RSLT:	4
LABFUNIDI	FUNGAL ID BY SEQUENCING FROM ISOLATE	CULT	CULT/OTHER RSLT:	4
LABDBGT	DABIGATRAN	DBGTR	DABIGATRAN	4
LABCLGCT2	"CHLAMYDIA GC, PAP FLUID"	DCL3	TEST INFORMATION	4
LABTBP78	TRANSFUSION BLOOD PRODUCT 79	DI	ISSUE DATE/TIME	4
LABTBP86	TRANSFUSION BLOOD PRODUCT 87	DI	ISSUE DATE/TIME	4
LABADIFFS	DIFFERENTIAL AND SLIDE REVIEW	EOS	"EOS, %"	4
LABADIFFS	DIFFERENTIAL AND SLIDE REVIEW	EOSAB	"EOS, ABS"	4
LABMOLDS	MOLDS ALLERGY SCREEN	EPIPUP	EPICOCCUM PUPURASC.	4
EXTPLTCT	EXTERNAL PLATELET COUNT	EXTPLT	EXTERNAL PLATELET COUNT	4
EXTWBC	EXTERNAL WBC	EXTWBC	EXTERNAL WBC	4
LABFPARVO	PARVOVIRUS IGG / IGM AB	FINT	INTERPRETATION	4
210993282	"ICD DEVICE EVAL,SNGL,W/ REPROGRAMMING"	FSTVTTDTNT	FASTVT TACHY ZONE DETECTION INTERVAL	4
LABFTCLO	"T-CELL CLONALITY PCR, FLUID"	FTDIR	INTERPRETED BY	4
LABFTCLO	"T-CELL CLONALITY PCR, FLUID"	FTDIS	DISCLAIMER	4
LABFTCLO	"T-CELL CLONALITY PCR, FLUID"	FTDX	CLINICAL INDICATION	4
LABFTCLO	"T-CELL CLONALITY PCR, FLUID"	FTFLD	SOURCE	4
LABFTCLO	"T-CELL CLONALITY PCR, FLUID"	FTMET	METHOD	4
LABFTCLO	"T-CELL CLONALITY PCR, FLUID"	FTPRM	PRIMERS	4
LABFTCLO	"T-CELL CLONALITY PCR, FLUID"	FTRES	RESULTS	4
LABMOLDS	MOLDS ALLERGY SCREEN	FUSMON	FUSARIUM MONILIFORME	4
LABCLGCT2	"CHLAMYDIA GC, PAP FLUID"	GC	N.GONORRHOEAE RESULT:	4
LABUGL	"GLUCOSE WITH CREATININE, URINE (RANDOM)"	GLUCR	GLUCOSE/CREAT RATIO	4
LABUGL	"GLUCOSE WITH CREATININE, URINE (RANDOM)"	GLUURN	"GLUCOSE, URINE"	4
LABSHSTGS	SHC STAT GRAM STAIN	GS	GRAM STAIN	4
LABVP5	COMP HEPATITIS PANEL	HATINT	INTERPRETATION	4
LABVP5	COMP HEPATITIS PANEL	HATR	ANTI-HAV ANTIBODY	4
LABHEAG	HEPATITIS B E AG	HBEAG	HEPATITIS B E AG	4
LABHBSQL	HEPATITIS B SURFACE AB	HBSAB	HEPATITIS B SURFACE AB QUAL	4
LABHGBFQ	HGB F QUANTITATIVE	HGFMD	REVIEWED BY	4
LABYHGH	"GROWTH HORMONE, SERUM"	HGH	"GROWTH HORMONE, SERUM"	4
LABUHIST	"HISTAMINE, URINE"	HISTURN	"HISTAMINE, URINE"	4
LABMOLDS	MOLDS ALLERGY SCREEN	HLM	HELMINTHOSPORIUM	4
LABSTAND	STANDARD PRE TRANSPLANT PANEL	HSAB	VIRAL AB HSV	4
LABSTAND	STANDARD PRE TRANSPLANT PANEL	HTLVS	HTLV AB SCREEN	4
LABHHV6QL	HERPES VIRAL 6 DNA QUALITATIVE	HVDNA	HERPES VIRUS 6 DNA	4
210993280	"PM DEVICE EVAL,DUAL,W/REPROGRAMMING"	ICDBRAVMAX	BRADY ADAPTIVE AV RATE MAXIMUM	4
210993282	"ICD DEVICE EVAL,SNGL,W/ REPROGRAMMING"	ICDBRAVMAX	BRADY ADAPTIVE AV RATE MAXIMUM	4
210993288	PM DEVICE EVAL W/OUT REPROGRAMMING	ICDBRAVMAX	BRADY ADAPTIVE AV RATE MAXIMUM	4
210993282	"ICD DEVICE EVAL,SNGL,W/ REPROGRAMMING"	ICDBRMDACR	BRADY MODULATION ACCELERATION REACTION	4
210993282	"ICD DEVICE EVAL,SNGL,W/ REPROGRAMMING"	ICDBRMDDCR	BRADY MODULATION DECELERATION RECOVERY	4
210993282	"ICD DEVICE EVAL,SNGL,W/ REPROGRAMMING"	ICDBRMDSLP	BRADY MODULATION SLOPE	4
210993282	"ICD DEVICE EVAL,SNGL,W/ REPROGRAMMING"	ICDBRMDTHR	BRADY MODULATION THRESHOLD	4
LABJO1ABY	ANTI-JO1 ANTIBODY	JO1QNT	ANTI-JO1 LEVEL	4
LAB11084R	LORAZEPAM LEVEL	LORAZ	"LORAZEPAM, SERUM"	4
210993284	"ICD DEVICE EVAL,BIV,W/REPROGRAMMING"	LVBRSENP	LV BRADY SENSING BLANKING PERIOD	4
LABADIFFS	DIFFERENTIAL AND SLIDE REVIEW	LYM	"LYM, %"	4
LABADIFFS	DIFFERENTIAL AND SLIDE REVIEW	LYMAB	"LYM, ABS"	4
LABCD3B	"CD3, BLOOD"	LYMAB	"LYMPHOCYTES, ABS."	4
LABMOLDS	MOLDS ALLERGY SCREEN	MCM	MUCOR	4
LABHMET	"HEAVY METALS SCREEN, BLOOD"	MER	MERCURY	4
LABADIFFS	DIFFERENTIAL AND SLIDE REVIEW	MONO	"MONO, %"	4
LABADIFFS	DIFFERENTIAL AND SLIDE REVIEW	MONOAB	"MONO, ABS"	4
LAB11048R	NEURON AB	NEURON	"NEURONAL CELL ABS, SERUM"	4
LABADIFFS	DIFFERENTIAL AND SLIDE REVIEW	NEUT	"NEUT, %"	4
LABADIFFS	DIFFERENTIAL AND SLIDE REVIEW	NEUTAB	"NEUT, ABS"	4
LABYSCERE	"INFLAMM. BOWEL DISEASE PANEL,S"	NEUTAB	NEUTROPHIL SPECIFIC ANTIBODIES	4
LABNVHHA	"VH HYPERMUTATION ASSAY, NON-BLOOD"	NVHDI	DISCLAIMER:	4
LABNVHHA	"VH HYPERMUTATION ASSAY, NON-BLOOD"	NVHDX	CLINICAL IND	4
LABNVHHA	"VH HYPERMUTATION ASSAY, NON-BLOOD"	NVHIN	INTERPRETATION	4
LABNVHHA	"VH HYPERMUTATION ASSAY, NON-BLOOD"	NVHMD	INTERPRETED BY	4
LABNVHHA	"VH HYPERMUTATION ASSAY, NON-BLOOD"	NVHME	METHOD	4
LABNVHHA	"VH HYPERMUTATION ASSAY, NON-BLOOD"	NVHRE	RESULT	4
LABNVHHA	"VH HYPERMUTATION ASSAY, NON-BLOOD"	NVHSO	SOURCE	4
IMG1STEV	CAR CORONARY STENT SINGLE	PDF	PDF RESULT	4
PFT54	SPIROMETRY WITH DLCO	PDF	PDF RESULT	4
VSC06	VSC ABDO AORTA ULTRASOUND	PDF	PDF RESULT	4
LABLMS	LYMPHOCYTE MITOGEN SCREEN	PHA	PHA STIMULATION	4
LABLMS	LYMPHOCYTE MITOGEN SCREEN	PHAINT	PHA INTERPRETATION	4
LABMOLDS	MOLDS ALLERGY SCREEN	PNM	PENICILLIUM	4
LABTBP90	TRANSFUSION BLOOD PRODUCT 91	PRO	PRODUCT ID  	4
LABTBP91	TRANSFUSION BLOOD PRODUCT 92	PRO	PRODUCT ID  	4
LABTBP92	TRANSFUSION BLOOD PRODUCT 93	PRO	PRODUCT ID  	4
LABPT12	PROTHROMBIN FRAGMENT 1 AND 2	PTFRNO	PROTHROMBIN 1+2 NOTE	4
LABLMS	LYMPHOCYTE MITOGEN SCREEN	PWM	PWM STIMULATION	4
LABLMS	LYMPHOCYTE MITOGEN SCREEN	PWMINT	PWM INTERPRETATION	4
LABMOLDS	MOLDS ALLERGY SCREEN	RHZNIG	RHISOPUS NIGRICANS	4
10110R	HLA ORDER - FLOW AUTO CROSSMATCH	RINFO	TO FIND RESULT:	4
10135R	HLA ORDER - SCHEDULED SCREENING KIT BILLING	RINFO	TO FIND RESULT:	4
LABAVIN	HIV-1 INTEGRASE RESISTANCE	RPT	RPT	4
LABFLDS	FLUID STERILITY TEST	RPT	RPT	4
LABFUNIDI	FUNGAL ID BY SEQUENCING FROM ISOLATE	RPT	RPT	4
LABSHSTGS	SHC STAT GRAM STAIN	RPT	RPT	4
LABAVIN	HIV-1 INTEGRASE RESISTANCE	SDES	SPECIMEN	4
LABFLDS	FLUID STERILITY TEST	SDES	SPECIMEN	4
LABFUNIDI	FUNGAL ID BY SEQUENCING FROM ISOLATE	SDES	SPECIMEN	4
LABSHSTGS	SHC STAT GRAM STAIN	SDES	SPECIMEN	4
LABCLGCT2	"CHLAMYDIA GC, PAP FLUID"	SDES3	SPECIMEN	4
LABTBP90	TRANSFUSION BLOOD PRODUCT 91	SI	<<STATUS>>  	4
LABTBP91	TRANSFUSION BLOOD PRODUCT 92	SI	<<STATUS>>  	4
LABTBP92	TRANSFUSION BLOOD PRODUCT 93	SI	<<STATUS>>  	4
210993282	"ICD DEVICE EVAL,SNGL,W/ REPROGRAMMING"	SLWVTTAZNS	SLOWVT TACHY ZONE SUDDEN ONSET CRITERIA	4
LABHHV6QL	HERPES VIRAL 6 DNA QUALITATIVE	SOUR12	SOURCE	4
LABADVQL	ADENOVIRUS DNA PCR QUAL	SOURC3	ADENOVIRUS SOURCE	4
LABTBP41	TRANSFUSION BLOOD PRODUCT 42	SPEXP	SPECIMEN EXPIRATION DATE/TIME	4
LABAVIN	HIV-1 INTEGRASE RESISTANCE	SREQ	COMMENTS	4
LABFLDS	FLUID STERILITY TEST	SREQ	COMMENTS	4
LABFUNIDI	FUNGAL ID BY SEQUENCING FROM ISOLATE	SREQ	COMMENTS	4
LABSHSTGS	SHC STAT GRAM STAIN	SREQ	COMMENTS	4
LABYSSARO	AUTOANTIBODIES TO SS-A/RO	SSA	"SS-A/RO AB, IGG, SERUM"	4
LABTBCLO	"B - CELL CLONALITY PCR, TISSUE"	TBCCMT	COMMENT	4
LABTBCLO	"B - CELL CLONALITY PCR, TISSUE"	TBCDIR	INTERPRETED BY	4
LABTBCLO	"B - CELL CLONALITY PCR, TISSUE"	TBCDIS	DISCLAIMER	4
LABTBCLO	"B - CELL CLONALITY PCR, TISSUE"	TBCDX	CLINICAL INDICATION	4
LABTBCLO	"B - CELL CLONALITY PCR, TISSUE"	TBCMET	METHOD	4
LABTBCLO	"B - CELL CLONALITY PCR, TISSUE"	TBCPRM	PRIMERS	4
LABTBCLO	"B - CELL CLONALITY PCR, TISSUE"	TBCRLT	RESULTS	4
LABTBCLO	"B - CELL CLONALITY PCR, TISSUE"	TBCTIS	SOURCE	4
LAB11113R	"TOXOPLASMA AB, IGA"	TOXOA	TOXO LGA ELISA	4
LAB11122R	TOXOPLASMA IGM ELISA	TOXOM	TOXOPLASMA IGM ELISA	4
LABMOLDS	MOLDS ALLERGY SCREEN	TRIRUB	TRICHOPHYTON RUBRUM	4
LABTBP83	TRANSFUSION BLOOD PRODUCT 84	UBT	UNIT BLOOD TYPE  	4
LABTBP84	TRANSFUSION BLOOD PRODUCT 85	UBT	UNIT BLOOD TYPE  	4
LABTBP85	TRANSFUSION BLOOD PRODUCT 86	UBT	UNIT BLOOD TYPE  	4
LABTBP86	TRANSFUSION BLOOD PRODUCT 87	UBT	UNIT BLOOD TYPE  	4
POC31	POC NITRAZINE PAPER FOR PH MEASUREMENT	UCMT	URINE COMMENT	4
LABUCORT	"CORTISOL FREE, URINE"	UCORT	"CORTISOL, URINE"	4
LABUGL	"GLUCOSE WITH CREATININE, URINE (RANDOM)"	UCR	URINE CREAT	4
LABTBP83	TRANSFUSION BLOOD PRODUCT 84	UNT	UNIT NUMBER  	4
LABTBP84	TRANSFUSION BLOOD PRODUCT 85	UNT	UNIT NUMBER  	4
LABTBP85	TRANSFUSION BLOOD PRODUCT 86	UNT	UNIT NUMBER  	4
LABTBP86	TRANSFUSION BLOOD PRODUCT 87	UNT	UNIT NUMBER  	4
LAB12664R	"NTX TELOPEPTIDE, URINE"	UT53	COLLECTION PERIOD	4
LABTBP26	TRANSFUSION BLOOD PRODUCT 27	VL	PRODUCT VOLUME	4
LABTBP37	TRANSFUSION BLOOD PRODUCT 38	VL	PRODUCT VOLUME	4
LAB12664R	"NTX TELOPEPTIDE, URINE"	VOL53	VOLUME	4
LABUCORT	"CORTISOL FREE, URINE"	VOLUMEURN	URINE VOLUME	4
LABSTAND	STANDARD PRE TRANSPLANT PANEL	VZAB	VARICELLA ZOSTER AB IGG	4
LABCD3B	"CD3, BLOOD"	WBC	WBC COUNT	4
LABTBP79	TRANSFUSION BLOOD PRODUCT 80	XMR	UNIT CROSSMATCH  	4
LABTBP80	TRANSFUSION BLOOD PRODUCT 81	XMR	UNIT CROSSMATCH  	4
LABTBP81	TRANSFUSION BLOOD PRODUCT 82	XMR	UNIT CROSSMATCH  	4
LABTBP82	TRANSFUSION BLOOD PRODUCT 83	XMR	UNIT CROSSMATCH  	4
LABYAMIO	"AMIODARONE, SERUM"	YAMIOD	AMIODARONE	4
LAB11074R	ACH RECEPTOR AB	YARBIN	ACH RECEPTOR BINDING ANTIBODY	4
LABYICP	IMMUNE COMPLEX PANEL	YC1QB	C1G BINDING	4
LABYC2REF	C2 COMPLEMENT AG	YC2RE1	C2 COMPLEMENT AG	4
LABCENABY	CENTROMERE ANTIBODIES	YCENTA	CENTROMERE ABS.	4
LABYAMIO	"AMIODARONE, SERUM"	YDESET	DESETHYLAMIODARONE	4
LABYGDA	"DRUG SCREEN, FLUIDS"	YGDA2	SUSPECT DRUG	4
LABYLCFA	FATTY ACID PROF PEROXIDASE (C22 - C26)	YLCFA1	C22:0	4
LABYLCFA	FATTY ACID PROF PEROXIDASE (C22 - C26)	YLCFA2	C24:0	4
LABYLCFA	FATTY ACID PROF PEROXIDASE (C22 - C26)	YLCFA3	C26:0	4
LABYLCFA	FATTY ACID PROF PEROXIDASE (C22 - C26)	YLCFA4	C24/C22 RATIO	4
LABYLCFA	FATTY ACID PROF PEROXIDASE (C22 - C26)	YLCFA5	C26:0/C22:0 RATIO	4
LABYLCFA	FATTY ACID PROF PEROXIDASE (C22 - C26)	YLCFA6	PRISTANIC ACID	4
LABYLCFA	FATTY ACID PROF PEROXIDASE (C22 - C26)	YLCFA7	PHYTANIC ACID	4
LABYLCFA	FATTY ACID PROF PEROXIDASE (C22 - C26)	YLCFA8	PRISTANIC/PHYTANIC ACID	4
LABYLCFA	FATTY ACID PROF PEROXIDASE (C22 - C26)	YLCFA9	COMMENT	4
LABYICP	IMMUNE COMPLEX PANEL	YPEG	POLYETHL. GLYCOL IGG	4
LABYRAB	RABIES AB TITER CHK ENDPOINT	YRAB1	RABIES ANTIBODY	4
LABYICP	IMMUNE COMPLEX PANEL	YRAJI	RAJI CELL REPLACEMENT	4
LABYSCERE	"INFLAMM. BOWEL DISEASE PANEL,S"	YSCER1	"SACCH CEREVISIAE AB, IGA"	4
LABYSCERE	"INFLAMM. BOWEL DISEASE PANEL,S"	YSCER2	"SACCH CEREVISIAE AB, IGG"	4
LABYSHBG	SEX HORMONE BINDING GLOBULIN	YSHBG1	SEX HORMONE BINDING GLOBULIN	4
LABYUARS	"ARSENIC FRACTIONATION, URINE"	YUARS1	INORGANIC ARSENIC (TOXIC)	4
LABUCORT	"CORTISOL FREE, URINE"	YUCOUT	COLLECTION DURATION	4
LABCHLAM	CHLAMYDIA TRACHOMATIS / PSITTACI CULTURE	12205	SOURCE	3
10070R	HLA ORDER - IVIG IN VITRO INHIBITION ASSAY	10049R	HLA LAB TESTING STATUS	3
LAB11365R	FAMILIAL HIBERNIAN FEVER/TRAPS	11366R	FAMILIAL HIBERNIAN FEVER	3
LAB11438R	CHLAMYDIA TRACHOMATIS CULTURE	11502R	CHLAMYDIA TRACHOMATIS CULTURE	3
LAB11577R	ALAGILLE (JAG1) MUTATION	11692R	ALAGILLE (JAG1) MUTATION	3
LABYCDTN	CARBOHYDRATE DEFICIENT TRANSFERRIN	11838R	REASON FOR REFERRAL	3
LABYCDTN	CARBOHYDRATE DEFICIENT TRANSFERRIN	11840R	INTERPRETATION	3
LABYCDTN	CARBOHYDRATE DEFICIENT TRANSFERRIN	11842R	REVIEWED BY	3
LAB11871R	"HIV-2 ANTIBODY, IMMUNOBLOT"	11870R	"HIV 2 ANTIBODY, IMMUNOBLOT"	3
LABFT3DIA	"T3, FREE, TRACER DIALYSIS"	11876R	"T3, TOTAL"	3
LAB11885R	"C. TRACHOMATIS RNA, RECTAL"	11884R	"CHLAMYDIA TRACHOMATIS RNA,RECTAL"	3
LAB11887R	"C. TRACHOMATIS RNA, THROAT"	11886R	"CHLAMYDIA TRACHOMATIS RNA,THROAT"	3
LABFQFVR	COXIELLA BURNETII AB	12013R	Q FEVER IGM PHASE L TITER	3
LABYPERAB	BORDETELLA PERTUSSIS IGG ABS	12048R	PT IGG	3
LABYPERAB	BORDETELLA PERTUSSIS IGG ABS	12049R	FHA IGG	3
LAB11438R	CHLAMYDIA TRACHOMATIS CULTURE	12067R	SPECIMEN SOURCE	3
LAB12210R	LIPOPROTN ASSOCTD PHOSPHLPSEA2	12211R	12211R	3
LAB12228R	LATEX SPECIFIC IGE (RIA) PANEL	12229R	12229R	3
LAB12284R	"LYMPHO PROLIFERATION, AG"	12285R	12285R	3
LAB12284R	"LYMPHO PROLIFERATION, AG"	12286R	12286R	3
LAB12284R	"LYMPHO PROLIFERATION, AG"	12287R	12287R	3
LAB12284R	"LYMPHO PROLIFERATION, AG"	12288R	12288R	3
LAB12284R	"LYMPHO PROLIFERATION, AG"	12289R	12289R	3
LAB12284R	"LYMPHO PROLIFERATION, AG"	12290R	12290R	3
LAB12284R	"LYMPHO PROLIFERATION, AG"	12291R	12291R	3
LAB12333R	KIT MUTATION ANALYSIS EXON 9	12338R	KIT MUTATION ANALYSIS EXON 9	3
LAB12331R	MLH1 HYPERMETHYLATION ANALYSIS	12341R	SPECIMEN	3
LAB12331R	MLH1 HYPERMETHYLATION ANALYSIS	12342R	SPECIMEN ID	3
LAB12331R	MLH1 HYPERMETHYLATION ANALYSIS	12343R	SOURCE	3
LAB12331R	MLH1 HYPERMETHYLATION ANALYSIS	12344R	ORDER DATE	3
LAB12331R	MLH1 HYPERMETHYLATION ANALYSIS	12345R	REASON FOR REFERRAL	3
LAB12331R	MLH1 HYPERMETHYLATION ANALYSIS	12346R	METHOD	3
LAB12331R	MLH1 HYPERMETHYLATION ANALYSIS	12347R	RESULTS	3
LAB12331R	MLH1 HYPERMETHYLATION ANALYSIS	12348R	INTERPRETATION	3
LAB12331R	MLH1 HYPERMETHYLATION ANALYSIS	12349R	AMENDMENT	3
LAB12331R	MLH1 HYPERMETHYLATION ANALYSIS	12350R	CONSULTANT	3
LAB12331R	MLH1 HYPERMETHYLATION ANALYSIS	12351R	REPORT DATE	3
LAB12415R	ACVRL1 AND ENG (HHT)	12417R	SEQUENCING-DELETION/DUPLICATION	3
LABLEISAB	"LEISHMANIA AB, IFA"	12428R	INTERPRETATION	3
LABLEISAB	"LEISHMANIA AB, IFA"	12429R	INTERPRETATION	3
LAB11190R	BORRELIA HERMSII AB PANL	12430R	INTERPRETATION	3
LABFEHRC	EHRLICHIA CHAFFEENSIS AB	12430R	INTERPRETATION	3
LABLEISAB	"LEISHMANIA AB, IFA"	12430R	INTERPRETATION	3
LABLEISAB	"LEISHMANIA AB, IFA"	12431R	INTERPRETATION	3
LAB12599R	DILATED CARDIOMYOPATHY PANEL	12598R	DILATED CARDIOMYOPATHY PANEL	3
LAB12689R	"INFLIXIMAB, SERUM LEVEL AND AB"	12690R	"INFLIXIMAB, SERUM LEVEL AND AB"	3
LAB12362R	"PARANEOPLASTIC AUTOANTIBODY EVAL, CSF"	13017R	"PCA-TR, CSF"	3
LABY25VD	"PEDIATRIC VITAMIN D, 25-HYDROXY"	25OHD2	25-HYDROXY D2	3
LABY25VD	"PEDIATRIC VITAMIN D, 25-HYDROXY"	25OHD3	25-HYDROXY D3	3
LABY25VD	"PEDIATRIC VITAMIN D, 25-HYDROXY"	25OHDT	25-HYDROXY D TOTAL	3
LABYSTONE	STONE ANALYSIS	3RDCONST	3RD CONSTITUENT	3
10305R	HLA - ALLO T FLOW CROSSMATCH	9141R	SERUM DESCRIPTION 3	3
10310R	HLA - ALLO B FLOW CROSSMATCH	9171R	SERUM DESCRIPTION 3	3
10315R	HLA - ALLO T CDC CROSSMATCH	9192R	PATIENT\'S SERUM 1 DESCRIPTION	3
10315R	HLA - ALLO T CDC CROSSMATCH	9199R	PATIENT\'S SERUM 3 DATE	3
10315R	HLA - ALLO T CDC CROSSMATCH	9201R	PATIENT\'S SERUM 3 UNTREATED RESULT	3
10315R	HLA - ALLO T CDC CROSSMATCH	9202R	PATIENT\'S SERUM 3 DTT TREATED RESULT	3
10320R	HLA - ALLO B CDC CROSSMATCH	9225R	PATIENT\'S SERUM 3 DATE	3
10350R	HLA - IN VITRO IVY INHIBITION ASSAY	9344R	INTERPRETATION/ COMMENTS CLASS II	3
10375R	HLA - STR/CHIMERISM TESTING	9487R	LOCUS 13	3
10180R	HLA ORDER - KIT REQUEST NOTICE	9710R	KIT REQUEST NOTICE FOR LAB	3
LABAACSF	"AMINO ACIDS, CSF"	AAMINOA	A-AMINOADIPIC ACID	3
LABAACSF	"AMINO ACIDS, CSF"	AASINT	INTERPRETATION	3
LABCBCD	CBC WITH DIFF	ABGRAN	"GRAN, ABS"	3
LABUCARN	"CARNITINE, URINE"	ACFCRU	"ACYL/FREE CARN RATIO, UR"	3
LABRBCENZ	RED CELL ENZYMES	ADA	ADENOSINE DEAMINASE	3
LABADVQT	"ADENOVIRUS REAL TIME PCR,QUANTITATIVE"	ADDNA	ADENOVIRUS DNA	3
LABADVQT	"ADENOVIRUS REAL TIME PCR,QUANTITATIVE"	ADVCP	RESULT	3
LABADVQT	"ADENOVIRUS REAL TIME PCR,QUANTITATIVE"	ADVLOG	RESULT LOG 10	3
LABADVQT	"ADENOVIRUS REAL TIME PCR,QUANTITATIVE"	ADVSP	SPECIMEN	3
LABADVQT	"ADENOVIRUS REAL TIME PCR,QUANTITATIVE"	ADVTIP	TEST DESCRIPTION	3
LAB11140R	MATERNAL SCREEN	AFP	AFP SCREEN TO ALLIED/STATE LAB	3
LABAACSF	"AMINO ACIDS, CSF"	ALANINE	ALANINE	3
210993283	"ICD DEVICE EVAL,DUAL,W/REPROGRAMMING"	ALERT	ALERT	3
LABANDRO	"ANDROSTENEDIONE, SERUM"	ANDRO	"ANDROSTENEDIONE, S"	3
LABYANDRO	"ANDROSTENEDIONE, SERUM"	ANDRO	"ANDROSTENEDIONE, S"	3
