features,indices
"FACTOR XA,INACTIVATED-ZHZO IV SOLR (LOW DOSE INFUSION)",19565
H61.819,19566
GLIPIZIDE 2.5 MG PO SPLIT TABS,19567
Incision/Drainage,19568
Z30.2,19569
M51.34,19570
S72.92XB,19571
M24.562,19572
M48.56XA,19573
AUDIOGRAM,19574
"I11.0, I50.22",19575
BUPIVACAINE 0.5 % ANESTHETIC PUMP,19576
O86.12,19577
PROCARDIA XL 30 MG PO TR24,19578
DEXMEDETOMIDINE IV INFUSION (SHC OR),19579
CIPROFLOXACIN-DEXAMETHASONE 0.3-0.1 % SOLN (NON-OTIC ROUTES),19580
"RAPID PLASMA REAGIN MONITOR W/REFLEX TITER, RPR",19581
"MAGNESIUM, FLUID",19582
TPN ADULT CYCLIC (EPIC 2018),19583
L76.02,19584
C77.5,19585
CABOZANTINIB 20 MG PO TABS,19586
INV - ATEZOLIZUMAB (MPDL3280A) IN NORMAL SALINE IV INFUSION,19587
CHLOROPROCAINE (PF) 30 MG/ML (3 %) INJ SOLN,19588
DEXTROSE 20 % IN WATER (D20W) 20 % IV SOLP,19589
J92.0,19590
H35.453,19591
J01.40,19592
I25.709,19593
"M65.321, M65.331, M65.341, M65.311, M65.351, M65.322, M65.312, M65.332, M65.342, M65.352",19594
H81.11,19595
H65.191,19596
S05.91XA,19597
C49.22,19598
T44.7X5A,19599
ENTRESTO 97-103 MG PO TABS,19600
K57.91,19601
CHERRY COUGH DROPS MM LOZG,19602
IOHEXOL 350 MG IODINE/ML IV SOLN,19603
"ZENPEP 40,000-136,000- 218,000 UNIT PO CPDR",19604
TEDIZOLID 200 MG PO TABS,19605
NORETHINDRONE-E.ESTRADIOL-IRON 1 MG-20 MCG (21)/75 MG (7) PO TABS,19606
Q80.9,19607
DALBAVANCIN IVPB (>1250 MG),19608
T78.1XXA,19609
PHENYLEPHRINE HCL IN 0.9% NACL 1 MG/10 ML (100 MCG/ML) IV SYRG,19610
APIXABAN 5 MG (74 TABS) PO DSPK,19611
S82.892B,19612
C69.32,19613
AVEED 750 MG/3 ML (250 MG/ML) IM SOLN,19614
HEME-STAMP NGS PANEL NON-BLOOD,19615
M80.08XG,19616
"T82.7XXA, A41.9",19617
"E06.4, T46.2X5A",19618
E05.91,19619
"R87.610, R87.810",19620
PENICILLIN G POTASSIUM IVPB,19621
"WALKING BOOT, NON-PNEUMATIC, INC FIT&ADJUST",19622
OFEV 100 MG PO CAPS,19623
CISPLATIN IV CHEMO INFUSION (100MG OR LESS),19624
E56.1,19625
Paracentesis,19626
S93.429A,19627
S92.109A,19628
K68.9,19629
S37.012S,19630
PHENYLEPHRINE HCL 1 % NASAL SPRY,19631
Z49.01,19632
DILTIAZEM HCL 180 MG PO CS24,19633
"PARAB-CETYL,STEA ALC-P.GLY-SLS TP CLSR",19634
FUROSEMIDE 100 MG/50 ML NS IVPB MINIBAG PLUS,19635
G37.2,19636
"VITAMIN D3 25 MCG (1,000 UNIT) PO TABS",19637
"LIPASE-PROTEASE-AMYLASE 5,000-17,000- 24,000 UNIT PO CPDR",19638
"ZENPEP 5,000-17,000- 24,000 UNIT PO CPDR",19639
T84.7XXD,19640
E10.3319,19641
"T86.19, N12",19642
TOUJEO SOLOSTAR U-300 INSULIN 300 UNIT/ML (1.5 ML) SC INPN,19643
FULPHILA 6 MG/0.6 ML SC SYRG,19644
GILTERITINIB 40 MG PO TABS,19645
S72.401F,19646
S78.921A,19647
S79.921A,19648
S90.30XA,19649
"E11.39, H43.11",19650
G43.B0,19651
H49.11,19652
Limited Ultrasound- Bladder and Volume,19653
"PRENAT.VITS,CAL,MIN-IRON-FOLIC PO TABS",19654
"INJECTION INTO SKIN LESIONS, >7",19655
L92.1,19656
M89.8X6,19657
"SNB,OCCIPITAL",19658
TRIAMCINOLONE ACETONIDE 10 MG/ML INJ SUSP (DISPENSE FROM ADS),19659
Z59.3,19660
E67.3,19661
ICLUSIG 15 MG PO TABS,19662
"HEPARIN (PORCINE) IN 0.9% NACL 1,000 UNIT/500 ML (2 UNIT/ML) IV SOLP",19663
"CORTISOL, FREE, 24-HR URINE W/CREATININE",19664
C74.92,19665
I82.421,19666
MITOTANE 500 MG PO TABS,19667
Z11.4,19668
J84.01,19669
"Z47.1, Z96.641",19670
"BIOTIN 10,000 MCG PO TBDL",19671
DULOXETINE 40 MG PO CPDR,19672
IMMUNOGLOBULINS,19673
UHA PROC NEUROLOGY - SCANNED,19674
"PE (RFX IFE), S",19675
MUSC TST DONE W/N TEST COMP,19676
IOHEXOL 300 MG IODINE/ML IV SOLN (RADIOLOGY),19677
"I63.9, R29.818",19678
CANDESARTAN 32 MG PO TABS,19679
INSULIN LISPRO 100 UNIT/ML SC INPH,19680
I82.423,19681
G40.B09,19682
NUTRITIONAL SUPPLEMENTS PO POWD,19683
"CYTOLOGY, NON-GYN",19684
VENETOCLAX 50 MG PO TABS,19685
H02.843,19686
M21.952,19687
ONETOUCH ULTRA2 METER MISC KIT,19688
J20.6,19689
PSYLLIUM HUSK (ASPARTAME) PO,19690
CINNAMON BARK (BULK) MISC,19691
Z62.810,19692
F68.8,19693
G56.31,19694
T74.91XA,19695
T85.590D,19696
ST JOSEPH'S MED CNTR MISC ORDER,19697
"CYTOMEGALOVIRUS BY QUALITATIVE PCR, SALIVA",19698
J92.9,19699
M19.112,19700
H60.393,19701
I82.4Y3,19702
ONDANSETRON 12 MG/50 ML D5W IVPB,19703
"S61.459A, W55.01XA",19704
S93.499A,19705
ORENITRAM 0.125 MG PO TBSR,19706
TREPROSTINIL DIOLAMINE 0.125 MG PO TBSR,19707
S82.309E,19708
Laceration,19709
S82.309B,19710
"ENCEPHALOPATHY, AUTOIMMUNE EVALUATION",19711
"ENCEPHALOPATHY, AUTOIMMUNE EVALUATION, CSF",19712
"OLIGOCLONAL BANDS, SERUM",19713
L67.8,19714
N21.1,19715
Z97.3,19716
H49.01,19717
SPIRONOLACTON-HYDROCHLOROTHIAZ 50-50 MG PO TABS,19718
SUBOXONE SL,19719
"K52.9, K62.5",19720
"SMOOTH MUSCLE AB, IGG TITER",19721
TIROFIBAN IV BOLUS FROM BAG,19722
M67.432,19723
IRON SUCROSE IVPB (200 MG) (VC),19724
AMPICILLIN-SULBACTAM 1.5 GRAM INJ SOLR,19725
H65.22,19726
INSULIN-LIKE GROWTH FACTOR-I,19727
"INHALAT. SPACING DEV,SM. MASK MISC SPCR",19728
H11.823,19729
KETAMINE (BULK) MISC,19730
"F32.A, F02.80",19731
E83.30,19732
FINACEA 15 % TP FOAM,19733
ROTIGOTINE 8 MG/24 HOUR TD PT24,19734
CISPLATIN IV CHEMO INFUSION (200MG OR HIGHER),19735
CARVEDILOL PHOSPHATE 80 MG PO CM24,19736
K51.813,19737
"D43.2, D43.4",19738
Z68.26,19739
T84.012D,19740
LIDOCAINE 4 % TP GEL,19741
BETADINE SKIN CLEANSER TP,19742
HYDROMORPHONE 20 MG IN NS 100 ML IV INFUSION (VC),19743
MEDIHONEY TP,19744
M00.072,19745
GELCLAIR MM GLPK,19746
TRINTELLIX 10 MG PO TABS,19747
M25.542,19748
G90.512,19749
ADDERALL 5 MG PO TABS,19750
N94.2,19751
FLUTICASONE PROPION-SALMETEROL 113-14 MCG/ACTUATION INH AEPB,19752
"HISTOPLASMA AG, URINE/FLUID",19753
RILUZOLE 50 MG PO TABS,19754
L92.0,19755
"S60.419A, L08.9",19756
S31.31XA,19757
DEXAMETHASONE 20 MG IN 50 ML NS IVPB (VC),19758
DESOGESTREL-ETHINYL ESTRADIOL 0.15-0.03 MG PO TABS,19759
D70.8,19760
S06.340A,19761
S42.411B,19762
ENDOSC EVAL SWALLOW FLX,19763
ENDSCP SWALLOW TEST FLEX FIBROP I&R,19764
FREESTYLE LIBRE 14 DAY SENSOR MISC KIT,19765
DESOGESTREL-ETHINYL ESTRADIOL PO,19766
O43.233,19767
PRENATAL TABLET 28 MG IRON- 800 MCG PO TABS,19768
FLU VACC QS2019-20 6MOS UP(PF) 60 MCG (15 MCG X 4)/0.5 ML IM SYRG,19769
Q38.2,19770
M21.962,19771
T57.2X1A,19772
C00.1,19773
H74.42,19774
"MOHS MICRO.TCH,MAP,CLR CDE SPEC,EXM SPEC.SURG,HIST PREP,TRNK,ARMS,LGS",19775
TANGNTL BX SKIN EA SEP/ADDL,19776
CEFEPIME 2 GRAMS IN NS 50 ML IVPB,19777
ETOPOSIDE IV CHEMO INFUSION (BMT-DILUTED),19778
DEXAMETHASONE IVPB (MIXTURE),19779
FISH OIL HIGH POTENCY PO,19780
TESTOSTERONE 1.62 % (20.25 MG/1.25 GRAM) TD GLPK,19781
H57.12,19782
R10.811,19783
N17.1,19784
FINACEA 15 % TP GEL,19785
O14.00,19786
AMINOPHYLLINE IV INFUSION,19787
S12.601A,19788
S05.8X1A,19789
M77.52,19790
INSULIN REGULAR 1 UNIT/ML IV INFUSION (HYPERGLYCEMIA),19791
PRUCALOPRIDE 1 MG PO TABS,19792
F50.82,19793
DILT-XR 120 MG PO CDCR,19794
I08.9,19795
"T80.89XA, Y84.1",19796
"AFP, MATERNAL SERUM",19797
DOXYLAMINE-PYRIDOXINE (VIT B6) 10-10 MG PO TBEC,19798
"O26.891, Z67.91",19799
PRENATAL 25-IRON FUM-FOLIC-DHA 30-975-200 MG-MCG-MG PO CAPS,19800
PRENATAL VITAMIN 1+1 PO,19801
D04.4,19802
AMINOLEVULINIC ACID HCL 20 % TP SOLN,19803
Q25.3,19804
G61.82,19805
IMMUNE GLOBUL G-GLY-IGA AVG 46 10 GRAM/100 ML (10 %) INJ SOLN,19806
"L72.0, L08.9",19807
S62.629B,19808
B02.8,19809
T70.20XA,19810
M47.896,19811
LAMOTRIGINE 25 MG (35) PO DSPK,19812
Z79.51,19813
M47.892,19814
M86.671,19815
Z72.820,19816
L74.0,19817
BICTEGRAV-EMTRICIT-TENOFOV ALA 50-200-25 MG PO TABS,19818
ABIRATERONE 500 MG PO TABS,19819
SACCHAROMYCES BOULARDII 250 MG PO CAPS (VC),19820
IOHEXOL (OMNIPAQUE 350) IN STERILE WATER ORAL SOLUTION,19821
THYROID ANTIBODIES,19822
AMB GLUCOSE MONITOR/UP TO 72 HRS;RPT PRINTOUT,19823
M81.6,19824
S40.022A,19825
"M20.10, M21.619",19826
I85.10,19827
TOFACITINIB 11 MG PO TB24,19828
C44.222,19829
"CULTURE, HERPES HSV W/ REFLEX",19830
"E13.9, S36.209S",19831
K51.211,19832
BISMUTH SUBSALICYLATE 525 MG/15 ML PO SUSP,19833
"Z13.29, Z13.228, Z13.0",19834
J39.1,19835
DEXTROAMPHETAMINE-AMPHETAMINE 12.5 MG PO TABS,19836
"ZENPEP 40,000-126,000- 168,000 UNIT PO CPDR",19837
N83.299,19838
FNA BX W/US GDN 1ST LES,19839
FNA BX W/US GDN EA ADDL,19840
R93.6,19841
"L03.115, L03.116",19842
"L97.519, L97.529",19843
S81.801D,19844
S81.802D,19845
H15.002,19846
CYTOTEC 100 MCG PO TABS,19847
CYCLOPHOSPHAMIDE 25 MG PO CAPS,19848
"I62.01, I62.03",19849
I63.532,19850
G56.32,19851
R94.131,19852
S63.659A,19853
O13.3,19854
L10.89,19855
"SITAGLIPTIN-METFORMIN 50-1,000 MG PO TABS",19856
CALCITRATE PO,19857
VANCOMYCIN 1.25 GRAM IV SOLR,19858
NEOSPORIN (NEO-BAC-POLYM) TP,19859
"T81.89XA, C92.00",19860
INSULIN NPH ISOPH U-100 HUMAN 100 UNIT/ML (3 ML) SC INPN,19861
POSACONAZOLE IVPB (CENTRAL LINE),19862
M80.88XA,19863
O36.60X0,19864
"E10.29, R80.9",19865
O24.013,19866
PRENATAL-1 PO,19867
I82.511,19868
"D68.9, T50.905A",19869
OPTICHAMBER DIAMOND LG MASK MISC SPCR,19870
METOPROLOL SU-HYDROCHLOROTHIAZ 50-12.5 MG PO TB24,19871
PENTASA 500 MG PO CPSR,19872
BUPIVACAINE 0.5% + LIDOCAINE 2% MIXTURE (SHC OR),19873
M86.8X8,19874
G90.521,19875
AFRIN SINUS NASAL,19876
SUVOREXANT 10 MG PO TABS,19877
NS IV BOLUS - 3000 ML,19878
CISPLATIN IV CHEMO INFUSION (100MG - 200MG),19879
I48.3,19880
VANCOMYCIN-WATER INJECT (PEG) 1 GRAM/200 ML IV PGBK,19881
D5W WITH POTASSIUM CHLORIDE 30 MEQ/L IV SOLN,19882
M25.642,19883
T82.848A,19884
I63.312,19885
GADOXETATE 0.25 MMOL/ML (181.43 MG/ML) IV SOLN,19886
GADOBENATE DIMEGLUMINE 529 MG/ML IV SOLN 10 ML,19887
POLY-IRON 150 FORTE PO,19888
"F41.1, F41.0",19889
"C18.9, C77.2",19890
E23.3,19891
S22.000S,19892
NITROPRUSSIDE IV INFUSION (CATH LAB),19893
E11.628,19894
G31.9,19895
LATANOPROST 0.005 % OPHT DPEM,19896
IMPACT ADVANCED RECOVERY 0.08-1.4 GRAM-KCAL/ML PO LIQD,19897
DISOPYRAMIDE PHOSPHATE 150 MG PO CAPS,19898
"C50.912, Z17.1",19899
IXABEPILONE IV CHEMO INFUSION,19900
VANCOMYCIN-WATER INJECT (PEG) 1.5 GRAM/300 ML IV PGBK,19901
G56.11,19902
"T81.718A, I72.1",19903
DICLOFENAC SODIUM TP,19904
THIAMINE + FOLIC ACID IVPB,19905
MULTIVITAMINS + IVF IV INFUSION,19906
DULCOLAX (BISACODYL) PR,19907
OCUVITE LUTEIN PO,19908
NUEDEXTA 20-10 MG PO CAPS,19909
FLU VACC TS2019-20(65YR UP)PF 180 MCG/0.5 ML IM SYRG,19910
N50.9,19911
"ANTI-INHIBITOR COAGULANT CMPLX 700-1,300 UNIT IV SOLR",19912
R44.8,19913
"M20.41, M20.42",19914
I44.39,19915
I97.190,19916
S25.09XA,19917
BIKTARVY 50-200-25 MG PO TABS,19918
ENTRECTINIB 200 MG PO CAPS,19919
G24.2,19920
S01.90XA,19921
"I87.2, L97.302",19922
"E11.69, R19.7",19923
I80.209,19924
K22.710,19925
"CHOLECALCIFEROL (VITAMIN D3) 1,000 UNIT (25 MCG) PO TABS",19926
"NICOTINE & METS S/P, QUANT",19927
VDRL SERUM W/REFLEX TITER,19928
HEPATITIS A VIRUS ANTIBODY PANEL,19929
ALLERGEN SPECIFIC IGE LENSCALE,19930
CEFEPIME 1 GRAM/50 ML NS EXTENDED INFUSION MINIBAG PLUS,19931
L97.929,19932
M11.262,19933
"PEN NEEDLE, DIABETIC 32 GAUGE X 5/32"" MISC NDLE",19934
AZITHROMYCIN 500 MG IN D5W 250 ML IVPB,19935
FREESTYLE LIBRE 14 DAY READER MISC MISC,19936
RUXOLITINIB 5 MG PO TABS,19937
"DXA BONE DENSITY STUDY, AXIAL SKELETON",19938
MOTOR&/SENS 5-6 NRV CNDJ TST,19939
"E11.3519, E11.65",19940
H18.422,19941
H21.542,19942
"E11.3513, E11.65, Z79.4",19943
C34.02,19944
LAROTRECTINIB 100 MG PO CAPS,19945
"BASE, PCCA LOXORAL MISC POWD",19946
LITHIUM ASPARTATE PO,19947
O09.219,19948
Q51.4,19949
C50.419,19950
M76.822,19951
M21.42,19952
"LIPID PANEL WITH RATIOS (HDL:LDL, CHOL:HDL)",19953
D03.61,19954
S32.501A,19955
AMB COMMUNICATION WITH OUTSIDE FACILITY,19956
LR IV BOLUS - 30 ML/KG (FLUID RESTRICTION IN ED),19957
POLE MUTATION PANEL,19958
G51.8,19959
MYRBETRIQ PO,19960
CALCIUM-VITAMIN D3-VITAMIN K 500-100-40 MG-UNIT-MCG PO CHEW,19961
FACTOR IX ACTIVITY,19962
K80.63,19963
K29.20,19964
IRON DEXTRAN TEST DOSE IV PUSH,19965
"S41.119A, S46.929A",19966
PEGASPARGASE INFUSION,19967
"CALCIUM GLUC IN NACL, ISO-OSM 1 GRAM/50 ML IV SOLN",19968
"B-CELL RECEPTOR GENE REARRANGEMENT BY NEXT GENERATION SEQUENCING (DIAGNOSTIC), NON-BLOOD",19969
H11.001,19970
D17.23,19971
"IMMUNOFIXATION IGA,IGG,IGM QUANT. IMMUNOFIXATION",19972
SATELLITE URINE DRUG SCREEN,19973
S82.141D,19974
MODAFINIL PO,19975
K64.3,19976
"R15.9, R15.2",19977
TRULANCE 3 MG PO TABS,19978
"VITAMIN D2 1,250 MCG (50,000 UNIT) PO CAPS",19979
S62.516A,19980
M94.261,19981
G57.31,19982
LIOTHYRONINE 50 MCG PO TABS,19983
"A41.02, R65.20, J96.00",19984
ROBAXIN 500 MG PO TABS,19985
Q82.9,19986
Q44.1,19987
E26.01,19988
H40.2232,19989
RESTASIS OPHT,19990
Z28.20,19991
"M79.632, M79.631",19992
RHOPRESSA 0.02 % OPHT DROP,19993
H15.001,19994
CHLAMYDIA TRACHOMATIS/NEISSERIA GONORRHOEAE,19995
LANOLIN ALCOHOL-MO-W.PET-CERES TP CREA,19996
S42.255A,19997
H53.039,19998
"BD ULTRA-FINE ORIG PEN NEEDLE 29 GAUGE X 1/2"" MISC NDLE",19999
Z88.3,20000
M75.81,20001
VITAMIN C 250 MG PO CHEW,20002
Z88.6,20003
S92.426A,20004
"I69.398, R42",20005
VSL#3 112.5 BILLION CELL PO CAPS,20006
"VITAMIN D3 1,000 UNIT (25 MCG) PO TABS",20007
I40.0,20008
S82.252A,20009
AFRIN NO DRIP(OXYMETAZOLIN) 0.05 % NASAL MIST,20010
XYLOMETAZOLINE (BULK) 100 % MISC POWD,20011
FAMOTIDINE IVPB COMPOUNDED MIXTURE,20012
"O41.8X10, O46.8X1",20013
I82.612,20014
T17.500A,20015
O24.119,20016
H33.41,20017
MCT OIL PO,20018
HAIR VITAMINS PO,20019
"O80, Z37.9",20020
"C50.112, Z17.0",20021
VORTIOXETINE 10 MG PO TABS,20022
"BD LUER-LOK SYRINGE 3 ML 18 X 1 1/2"" MISC SYRG",20023
J12.0,20024
LIDOCAINE HCL-MENTHOL 4-1 % TP PTMD,20025
LARGSC W/NJX AUGMENTATION,20026
LIDOCAINE 2% W/EPINEPHRINE 1:20K (SHC OR),20027
ORTHOPEDIC AEROBIC CULTURE,20028
"C18.9, C79.60",20029
"S80.02XA, S80.12XA",20030
"E08.22, N18.30",20031
H00.025,20032
"LIPASE-PROTEASE-AMYLASE 25,000-79,000- 105,000 UNIT PO CPDR",20033
"LIPASE-PROTEASE-AMYLASE 25,000-85,000- 136,000 UNIT PO CPDR",20034
D35.02,20035
"COLOSTOMY BAG, NON-STERILE 1 3/4 "" (7"") MISC MISC",20036
S76.011A,20037
ALUM-MAG HYDROXIDE-SIMETH 400-400-30 MG/5 ML PO SUSP,20038
APPLE CIDER VINEGAR PO,20039
ONE-A-DAY WOMEN'S ACTIVE 18 MG IRON- 400 MCG-180 MG PO TABS,20040
"E66.01, Z68.44",20041
FLINTSTONES COMPLETE (IRON) PO CHEW,20042
"INSERT TUNNELED CENTRAL INSERT CENTRAL VENOUS ACCESS DEVICE, W/ SUBCU PORT; AGE 5 YRS OR OLDER",20043
MEPERIDINE 50 MG PO TABS,20044
LEVOFLOXACIN 750 MG IN NS 250 ML IVPB,20045
R13.11,20046
S82.302K,20047
S82.102C,20048
"E11.42, E11.65",20049
SOD BICARB-CITRIC AC-SIMETH 2.21-1.53 GRAM/4 GRAM PO GREP,20050
SPIRONOLACTONE 12.5 MG PO SPLIT TABS,20051
Z89.411,20052
M86.271,20053
"E11.42, Z79.4",20054
"M97.8XXA, Z96.649",20055
OXYTOCIN IN 0.9 % SOD CHLORIDE 30 UNIT/500 ML IV SOLN,20056
PRENATAL VITS96-IRON FUM-FOLIC 27 MG IRON- 800 MCG PO TABS,20057
MINERAL OIL TP OIL,20058
MORPHINE 4 MG/ML IV SYRG,20059
GENTAMICIN IN NACL (ISO-OSM) 80 MG/50 ML IV PGBK,20060
STALEVO 150 37.5-150-200 MG PO TABS,20061
ROPINIROLE 2 MG PO TB24,20062
M96.842,20063
D07.1,20064
VANCOMYCIN-WATER INJECT (PEG) 2 GRAM/400 ML IV PGBK,20065
"CALCIUM CARBONATE-VITAMIN D3 600 MG(1,500MG) -400 UNIT PO CHEW",20066
S89.91XA,20067
G03.1,20068
LETAIRIS 10 MG PO TABS,20069
T84.013A,20070
"MULTIVITAMIN,TX-MINERALS PO TABS",20071
NETARSUDIL-LATANOPROST 0.02-0.005 % OPHT DROP,20072
M94.269,20073
"K59.00, K59.2",20074
"G82.50, S14.109S",20075
I82.811,20076
MESNEX 400 MG PO TABS,20077
"O99.342, F32.A",20078
MISOPROSTOL 25 MCG SPLIT TABLET,20079
SODIUM ZIRCONIUM CYCLOSILICATE 10 GRAM PO PWPK,20080
ACIDOPHILUS PROBIOTIC 100 MILLION CELL-10 MG PO CAPS,20081
GASTROENTERITIS PCR PANEL (V),20082
"ACIDOPHILUS-PECTIN, CITRUS 25 MILLION CELL -100 MG PO TABS",20083
PANCREATIC POLYPEPTIDE,20084
H40.1131,20085
ESTRADIOL ACETATE PO,20086
"G95.9, M54.12",20087
ZERBAXA 1.5 GRAM IV SOLR,20088
"R78.81, B96.89",20089
SYMPROIC 0.2 MG PO TABS,20090
"N17.9, N18.5",20091
S12.101A,20092
NATURAL PSYLLIUM FIBER 3.4 GRAM/5.8 GRAM PO POWD,20093
PODOFILOX 0.5 % TP SOLN,20094
MAGNESIUM CHLORIDE 200 MG/ML (20 %) INJ SOLN,20095
SPIRONOLACTONE 25 MG/5 ML PO SUSP,20096
ASPIRIN 0.1 MG/0.1 ML ORAL SOLUTION SYRINGE,20097
M47.813,20098
M1A.00X0,20099
"K85.90, K86.1",20100
K90.89,20101
T84.052A,20102
"T84.018D, Z96.659",20103
"T84.068D, Z96.659",20104
L03.112,20105
Q44.0,20106
FLOVENT HFA 44 MCG/ACTUATION INH HFAA,20107
K40.21,20108
PUNCH BX SKIN EA SEP/ADDL,20109
PUNCH BX SKIN SINGLE LESION,20110
BUPIVACAINE (PF) 0.75% + LIDOCAINE (PF) 4% + HYLENEX MIXTURE (BEI OR),20111
ARTIFI.TEARS(HYPROMELLOSE)(PF) 1.7 % OPHT DRPA,20112
DRAIN/INJ JOINT/BURSA W/US,20113
"N99.89, R33.8",20114
O36.80X0,20115
NAPROXEN 375 MG PO TBEC,20116
S31.000D,20117
HYDRALAZINE 5 MG PO SPLIT TABS,20118
MELATONIN 3 MG PO CAPS,20119
R85.610,20120
BUDESONIDE 9 MG PO TADE,20121
S42.211A,20122
H10.31,20123
M25.00,20124
M25.019,20125
S22.079G,20126
OZEMPIC 1 MG/DOSE (2 MG/1.5 ML) SC PNIJ,20127
MAVIK 1 MG PO TABS,20128
HLA ORDER - REQUEST FOR HISTORICAL SUMMARY INFORMATION,20129
Suture removal,20130
DEXAMETHASONE 20 MG/50 ML NS IVPB (PREMIX),20131
BASAGLAR KWIKPEN U-100 INSULIN 100 UNIT/ML (3 ML) SC INPN,20132
Q99.8,20133
J47.0,20134
"ANTI-MULLERIAN HORMONE (AMH), FEMALE",20135
RUCAPARIB 300 MG PO TABS,20136
Laceration Repair,20137
CLOZAPINE 200 MG PO TBDL,20138
"F03.90, F32.A",20139
REQUEST FOR INFUSION CENTER AUTHORIZATION,20140
ERYTHROMYCIN 500 MG PO TABS,20141
FLUTICASONE PROPIONATE 220 MCG/ACTUATION INH HFAA,20142
T63.301A,20143
COENZYME Q10 50 MG PO CAPS,20144
PHOSPHATIDYLETHANOL (PETH),20145
"HSV TYPE 1 AND/OR 2 ANTIBODIES, IGG",20146
"K70.30, I85.11",20147
S31.30XA,20148
E03.5,20149
LIDOCAINE 4 % TP PTMD,20150
H27.9,20151
CIPROFLOXACIN HCL 0.3 % OPHT OINT,20152
S55.109A,20153
"Z94.0, Z94.83",20154
"E10.51, E10.65",20155
"CATHETER 8-16 FR-"" MISC MISC",20156
E11.3413,20157
S00.412A,20158
H91.22,20159
J11.00,20160
ATEZOLIZUMAB 1200 MG IN NS 250 ML IV INFUSION,20161
"ANA, HEP-2, IGG IFA",20162
S83.92XD,20163
H81.12,20164
CARIPRAZINE 3 MG PO CAPS,20165
DIATRIZOATE MEGLUMINE 30 % URETHRAL SOLN,20166
OXYTOCIN IV INFUSION (VC OR),20167
Z55.0,20168
H59.022,20169
CLOSE TEAR DUCT OPENING/MULTIPLE,20170
"I12.9, N18.2",20171
BLOOD CULTURE ID PANEL,20172
Z01.110,20173
SODIUM BICARB-SODIUM CHLORIDE SINI PACK,20174
ERAPID NEBULIZER HANDSET MISC MISC,20175
M71.9,20176
H00.12,20177
O44.40,20178
B69.9,20179
"N45.2, N45.1, N45.3",20180
I26.09,20181
LAMOTRIGINE 50 MG PO TR24,20182
Thoracentesis - right ,20183
ANECREAM 4 % TP CREA,20184
S11.21XD,20185
ASCORBIC ACID (VITAMIN C) 500 MG/ML INJ SOLN,20186
M25.422,20187
TADALAFIL (ANTIHYPERTENSIVE) 20 MG PO TABS,20188
ALYQ 20 MG PO TABS,20189
T82.118A,20190
EPOPROSTENOL (VELETRI) IV INFUSION (READMIT),20191
"R26.9, R25.1",20192
T21.16XA,20193
WELCHOL PO,20194
AZATHIOPRINE PO,20195
S68.115A,20196
Z89.022,20197
CENTRUM COMPLETE PO,20198
PROF SERV ALLERGEN IMMUNOTHERAPY 2/MORE INJ,20199
D23.30,20200
METHYLENE BLUE (ANTIDOTE) 5 MG/ML (0.5 %) IV SOLN,20201
S10.14XA,20202
"NOVEL CORONAVIRUS 2019 (SARS-COV-2), RT PCR",20203
M76.892,20204
MINOXIDIL TP,20205
CHLAMYDIA TRACHOMATIS/NEISSERIA GONORRHOEAE BY PCR (GYN),20206
PEPTO-BISMOL 262 MG PO CHEW,20207
CEFAZOLIN IV PUSH (1 GRAM VIAL + NS VIAL),20208
CEFTRIAXONE PEDIATRIC IV SYRINGE,20209
METRONIDAZOLE PEDIATRIC IV INFUSION,20210
I67.81,20211
"EPOETIN ALFA-EPBX 4,000 UNIT/ML INJ SOLN",20212
MENTHOL 2.7 MG MM LOZG,20213
"EPOETIN ALFA-EPBX 3,000 UNIT/ML INJ SOLN",20214
INJS ANES AGNTS/STRD BLOCK OTHER PERIP,20215
G57.82,20216
"PROCRIT 40,000 UNIT/ML INJ SOLN",20217
HYCET PO,20218
E08.3299,20219
"J84.89, E88.89",20220
"I87.312, L97.929",20221
I87.322,20222
G47.22,20223
S42.214D,20224
CLINISOL SF 15 % 15 % IV SOLP,20225
FORA V30A MISC KIT,20226
FATTY ACID PROFILE ESSENTIAL,20227
ORTHOPEDIC AEROBIC CULT W/ GRAM STAIN,20228
"MUCINEX DM 60-1,200 MG PO TB12",20229
STEC-EIA,20230
"S82.201G, S82.401G",20231
F11.11,20232
PHENOBARB-HYOSCY-ATROPINE-SCOP 16.2 MG-0.1037 MG/5 ML (5 ML) PO ELIX,20233
GLUCAGON 3 MG/ACTUATION NASAL SPRY,20234
H04.122,20235
"LASERING, SECONDARY CATARACT",20236
Limited Ultrasound- Ocular US,20237
"M79.644, M79.645",20238
ELDERBERRY PO,20239
M76.819,20240
NEBIVOLOL 2.5 MG PO SPLIT TABS,20241
ZONISAMIDE 10 MG/ML ORAL SUSPENSION IN WATER,20242
"M31.30, I77.6",20243
"I37.1, I51.9",20244
SULFAMETHOXAZOLE-TRIMETHOPRIM IVPB,20245
J43.8,20246
HLA ORDER -  TYPING ADD ON LOCUS/AUTO CROSSMATCH,20247
T84.010A,20248
BLOOD TYPE VERIFICATION - ORDER,20249
AB SCREEN (SHC),20250
T88.59XA,20251
Z86.16,20252
BENZOCAINE-MENTHOL 6-10 MG MM LOZG,20253
FLUTICASONE-UMECLIDIN-VILANTER 100-62.5-25 MCG INH DSDV,20254
H02.536,20255
Limited Ultrasound- Abdominal Aorta (Limited Retroperitoneal),20256
GINKGO BILOBA PO,20257
C69.51,20258
Z85.840,20259
