clinical_item_category_id	source_table	description	external_id	clinical_item_id	name	description	item_count	patient_count
6	stride_order_proc	Lab	473310	48752	LABSCMV	CMV SHELL VIAL CULTURE	0	0
8	stride_order_proc	Imaging	474377	48773	IMGUSCAR	US CAROTID ARTERY BILAT	0	0
6	stride_order_proc	Lab	473783	48779	LABVZAB	VARICELLA ZOSTER VIRUS AB IGG	0	0
6	stride_order_proc	Lab	472528	48786	LABHCVA	ANTI-HCV	0	0
6	stride_order_proc	Lab	473200	48796	LABQFTB	QUANTIFERON TEST FOR LATENT TB	0	0
8	stride_order_proc	Imaging	519229	48911	VSC03	VSC ARTERIAL EXAM/ABI\'S	0	0
15	stride_order_proc	Microbiology	472394	49080	LABFLDB	FLUID CULTURE / BB GRAM STAIN	0	0
6	stride_order_proc	Lab	472532	49109	LABHSVPCR	HERPES SIMPLEX PCR, CSF	0	0
6	stride_order_proc	Lab	472314	49142	LABYENPCR	ENTEROVIRUS PCR	0	0
4	stride_order_proc	Nursing	519848	49366	NUR372	CDA VITAL SIGNS	0	0
6	stride_order_proc	Lab	471522	49549	LABASQ	ACETONE SEMI QUALITATIVE	0	0
8	stride_order_proc	Imaging	516589	49869	IMGUSVULOLT	US VEIN LOWER EXTREMITY LEFT R/O DVT	0	0
6	stride_order_proc	Lab	471535	49876	LABFADA	ADENOSINE DEAMINASE, FLUID	0	0
33	stride_order_proc	HIV Lab Non-Restricted	472557	49878	LABHIVQ2	HIV QUANTITATIVE PCR	0	0
8	stride_order_proc	Imaging	592896	49893	IMGCRROF	XR CR READING OUTSIDE FILM	0	0
15	stride_order_proc	Microbiology	473372	62000	LABSTOOLC	STOOL CULTURE	0	0
6	stride_order_proc	Lab	472041	62017	LABCMVM	CMV AB IGM	0	0
4	stride_order_proc	Nursing	498181	49390	NUR1950	HLA LAB: OTHER	0	0
12	stride_order_proc	Procedures	885234	62162	2109357	CENTRAL LINE	0	0
72	stride_order_med	Med (Intravenous)	-5.60E+18	44710	RXCUI426,1091,1908,21032,21579,4278,4850,4919,5340,6033,6308,6536,6585,29261,6837,89905,8156,54987,8591,8737,9671,56443,9863,236719,235496,10524,10898,10962,11115,8308,39937	Alanine-Arginine-Calcium Gluconate-Chromous Chloride-Copper Sulfate-Famotidine-Glucose-Glycine-Histidine-Isoleucine-Leucine-Lysine-Magnesium Sulfate-Manganese Chloride-Methionine-Multivitamin Preparation-Phenylalanine-Potassium Acetate-Potassium Chloride-P (...)	0	0
72	stride_order_med	Med (Intravenous)	-2.00E+18	44726	RXCUI426,1091,1908,21032,21579,4278,4850,4919,5340,6033,6308,6536,6585,29261,6837,89905,8156,54987,8737,253182,9671,56443,9863,236719,235496,10524,10898,10962,11115,8308,39937	Alanine-Arginine-Calcium Gluconate-Chromous Chloride-Copper Sulfate-Famotidine-Glucose-Glycine-Histidine-Isoleucine-Leucine-Lysine-Magnesium Sulfate-Manganese Chloride-Methionine-Multivitamin Preparation-Phenylalanine-Potassium Acetate-Proline-Regular Insu (...)	0	0
72	stride_order_med	Med (Intravenous)	-8.10E+18	44741	RXCUI426,1091,1908,21032,21579,4278,4850,4919,5340,6033,6308,6536,6585,29261,6837,89905,8156,54987,8591,8737,253182,9671,56443,9863,236719,235496,10524,10898,10962,11115,8308,39937	Alanine-Arginine-Calcium Gluconate-Chromous Chloride-Copper Sulfate-Famotidine-Glucose-Glycine-Histidine-Isoleucine-Leucine-Lysine-Magnesium Sulfate-Manganese Chloride-Methionine-Multivitamin Preparation-Phenylalanine-Potassium Acetate-Potassium Chloride-P (...)	0	0
72	stride_order_med	Med (Intravenous)	-4.80E+18	44787	RXCUI426,1091,1908,21032,21579,4850,4919,5340,6033,6308,6536,6585,29261,6837,89905,8156,8591,8737,253182,9671,9863,236719,235496,10524,10898,10962,11115,8308,39937	Alanine-Arginine-Calcium Gluconate-Chromous Chloride-Copper Sulfate-Glucose-Glycine-Histidine-Isoleucine-Leucine-Lysine-Magnesium Sulfate-Manganese Chloride-Methionine-Multivitamin Preparation-Phenylalanine-Potassium Chloride-Proline-Regular Insulin, Human (...)	0	0
72	stride_order_med	Med (Intravenous)	-9.10E+18	44998	RXCUI426,1091,1908,4850,4919,5340,6033,6308,6536,6585,6837,89905,8156,54987,8737,253182,9671,56443,9863,236719,235496,10524,10898,10962,11115,8308	Alanine-Arginine-Calcium Gluconate-Glucose-Glycine-Histidine-Isoleucine-Leucine-Lysine-Magnesium Sulfate-Methionine-Multivitamin Preparation-Phenylalanine-Potassium Acetate-Proline-Regular Insulin, Human-Serine-Sodium Acetate-Sodium Chloride-Sodium Phospha (...)	0	0
82	stride_order_med	Med (CRRT)	205894	45328	MED205894	BICARB DIALY SOLN W-O CA NO.8 K (2 MEQ/L) -MG (1 MEQ/L) HEMODIAL SOLN (CRRT)	0	0
72	stride_order_med	Med (Intravenous)	-3.90E+18	45336	RXCUI426,1091,1908,4850,4919,5340,6033,6308,6536,6585,6837,8156,54987,8737,9671,56443,9863,236719,235496,10524,10898,10962,11115	Alanine-Arginine-Calcium Gluconate-Glucose-Glycine-Histidine-Isoleucine-Leucine-Lysine-Magnesium Sulfate-Methionine-Phenylalanine-Potassium Acetate-Proline-Serine-Sodium Acetate-Sodium Chloride-Sodium Phosphate, Dibasic-Sodium Phosphate, Monobasic-Threonin (...)	0	0
84	stride_order_med	Med (Intramuscular)	540507	46231	MED540507	INFLUENZA 2009-10 VAC (PF) (FLUZONE) SYRG (FOR AGE > 36 MO)	0	0
4	stride_order_proc	Nursing	489313	45746	NUR1539	NASOGASTRIC TUBE	0	0
4	stride_order_proc	Nursing	472138	45748	NUR821	TRANSFUSE RBC (DOES NOT ORDER PRODUCT)	0	0
16	stride_order_proc	Blood Bank	590521	45756	LABARI	ABO/RH (ARI)	0	0
4	stride_order_proc	Nursing	489176	45828	NUR1402	HEAD OF BED 30 DEGREES	0	0
16	stride_order_proc	Blood Bank	590524	45909	LABASI	AB SCREEN (ASI)	0	0
20	stride_order_proc	Imaging Non-Reportable	474086	45996	IMGDXFL1HRGR	XR FLUORO OVER 1 HOUR WO RADIOLOGIST	0	0
6	stride_order_proc	Lab	472932	46171	LABYMPA	MYCOPHENOLIC ACID	0	0
6	stride_order_proc	Lab	4.73E+05	46173	LABDHBP	HEPATITIS B DIAGNOSTIC PANEL	0	0
6	stride_order_proc	Lab	472514	46183	LABHEPAR	HEPARIN ACTIVITY LEVEL	0	0
8	stride_order_proc	Imaging	473963	46294	IMGDXAB2	XR ABDOMEN 2V	0	0
6	stride_order_proc	Lab	472321	46297	LABEB	EBV AB PANEL	0	0
6	stride_order_proc	Lab	472203	48501	LABDVERV	RESPIRATORY DFA PANEL	0	0
9	stride_order_proc	Diet	472164	48491	DIET105	DIET LIVER	0	0
6	stride_order_proc	Lab	472130	48503	LABCYTGEN	CYTOGENETICS FISH ORDER	0	0
6	stride_order_proc	Lab	497464	48519	LABFVARZ	VARICELLA ZOSTER VIR. DNA,QUAL	0	0
6	stride_order_proc	Lab	497368	48527	LABYFGL	GLUCOSE, FLUID	0	0
6	stride_order_proc	Lab	473752	48529	LABVCUL	VIRAL CULTURE	0	0
8	stride_order_proc	Imaging	516591	48559	IMGUSVULORT	US VEIN LOWER EXTREMITY RIGHT R/O DVT	0	0
6	stride_order_proc	Lab	473132	48684	LABYPREAL	PREALBUMIN	0	0
8	stride_order_proc	Imaging	519231	48694	VSC05	VSC VENOUS ULTRASOUND	0	0
44	stride_order_proc	Cardiac Angio	506111	48709	IMGCATH6	CAR DIAGNOSTIC, CARDIAC CATH	0	0
6	stride_order_proc	Lab	862853	48850	LABFLUAPC	FLU A PCR	0	0
4	stride_order_proc	Nursing	472134	48856	NUR818	TRANSFUSE CRYO (DOES NOT ORDER PRODUCT)	0	0
6	stride_order_proc	Lab	472199	48869	LABDVEVH	HSV/VZ DFA (DIRECT VIRAL EXAM)	0	0
16	stride_order_proc	Blood Bank	590533	48872	LABCMVTSI	CMV AB TOTAL SOLID PHASE (GALILEO)	0	0
4	stride_order_proc	Nursing	489250	48875	NUR1476	KEOFEED TUBE	0	0
6	stride_order_proc	Lab	472325	49179	LABYERYTH	ERYTHROPOIETIN	0	0
6	stride_order_proc	Lab	670955	49204	LAB11020R	EB VIRUS EARLY AG (R+D) IGG	0	0
8	stride_order_proc	Imaging	474358	49230	IMGUSROF	US READING OUTSIDE FILM	0	0
6	stride_order_proc	Lab	862881	49246	LABHITAB	HEPARIN PLATELET FACTOR 4 AB	0	0
4	stride_order_proc	Nursing	471975	49252	NUR766	CHANGE PICC DRESSING/BIOPATCH	0	0
8	stride_order_proc	Imaging	473876	49282	IMGCTROF	CT READING OUTSIDE FILM	0	0
20	stride_order_proc	Imaging Non-Reportable	474065	49420	IMGDXFL1HR	XR FLUORO UP TO 1 HOUR WO RADIOLOGIST	0	0
7	stride_order_proc	Respiratory Care	660689	49485	RT111	RESP-NASAL CPAP FOR OBSTRUCTIVE SLEEP APNEA	0	0
20	stride_order_proc	Imaging Non-Reportable	474726	49641	IMG11CCP	CAR CATH CORS POSSIBLE	0	0
8	stride_order_proc	Imaging	519243	49653	IMGUSNVUPP	US VEIN UPPER EXTREMITY BILAT R/O DVT	0	0
15	stride_order_proc	Microbiology	473756	49666	LABVSTLC	VIRAL STOOL CULTURE	0	0
6	stride_order_proc	Lab	670957	49676	LAB11023R	EB NUCLEAR AG AB	0	0
8	stride_order_proc	Imaging	591405	49698	IMG2OA	IR ANGIOGRAM OTHER	0	0
6	stride_order_proc	Lab	472525	50109	LABHBSQL	ANTI-HBS QUAL	0	0
6	stride_order_proc	Lab	577063	49713	LABHGBP	HEMOGLOBIN, PLASMA	0	0
8	stride_order_proc	Imaging	474367	49741	IMGUSKID	US KIDNEY SCAN	0	0
44	stride_order_proc	Cardiac Angio	506110	49756	IMGCATH5	CAR CORONARY INTERVENTION	0	0
8	stride_order_proc	Imaging	624765	49766	HIMS10	X-RAY/ULTRASOUND REPORT	0	0
24	stride_order_proc	Pathology	6.45E+05	49786	PATH12	FLOW CYTOMETRY FOR HEMATOLYMPHOID NEOPLASIA	0	0
6	stride_order_proc	Lab	590552	49791	LABFHV12	HSV 1 AND 2 PCR, NON CSF	0	0
6	stride_order_proc	Lab	670961	49841	LAB11030R	EB VIRAL CAPSID AG IGG AB	0	0
24	stride_order_proc	Pathology	624409	49959	PATH4	BODY CAVITIES SOURCE	0	0
37	stride_order_proc	Restraints	471753	50034	RES4	ADULT (>18 YEARS) BEHAVIORAL RESTRAINT	0	0
6	stride_order_proc	Lab	670959	50079	LAB11024R	EB VIRAL CAPSID AG IGM AB	0	0
20	stride_order_proc	Imaging Non-Reportable	474722	50346	IMG11AR1	CAR CATH HEART RT 1	0	0
6	stride_order_proc	Lab	590497	50360	LABADPCRQ	ADENOVIRUS REAL TIME PCR,QUANTITATIVE	0	0
6	stride_order_proc	Lab	497452	50425	LABHV6DNA	HERPES VIRAL 6 DNA QUALITATIVE	0	0
6	stride_order_proc	Lab	864644	50638	LABFLUAPX	FLU A PCR REFLEX TO 2009 H1N1	0	0
4	stride_order_proc	Nursing	624783	50659	NUR6019	TEDS BILATERAL KNEE HI	0	0
6	stride_order_proc	Lab	471762	50850	LABYBOH	BETA-HYDROXYBUTYRATE	0	0
6	stride_order_proc	Lab	472954	51026	LABANCA	NEUTROPHIL CYTOPLASMA REFLEX AB PANEL	0	0
9	stride_order_proc	Diet	472152	51190	DIET117	DIET CALORIE CONTROLLED	0	0
8	stride_order_proc	Imaging	516584	51403	IMGUSVUUPLT	US VEIN UPPER EXTREMITY LEFT R/O DVT	0	0
6	stride_order_proc	Lab	472201	51737	LABDVERO	ROTAVIRUS EIA (DIRECT VIRAL EXAM)	0	0
4	stride_order_proc	Nursing	669735	52013	NUR11518	TRANSFUSION PARAMETERS	0	0
84	stride_order_med	Med (Intramuscular)	540549	52228	MED540549	Influenza Virus Vaccine, Inactivated A-California-07-2009 X-179A (H1N1) Strain-Influenza Virus Vaccine, Inactivated A-Victoria-210-2009 X-187 (H3N2) (A-Perth-16-2009) Strain-Influenza Virus Vaccine, Inactivated B-Brisbane-60-2008 Strain (Intramuscular)	0	0
82	stride_order_med	Med (CRRT)	205894	52247	MED205894	BICARB DIALYS SOLN NO.8 W-O CA K (2 MEQ/L) -MG (1 MEQ/L) HEMODIAL SOLN	0	0
88	stride_order_med	Med (Both Eyes)	203654	52272	MED203654	Mineral Oil-Petrolatum, White (Both Eyes)	0	0
84	stride_order_med	Med (Intramuscular)	540574	56483	MED540574	Influenza Virus Vaccine, Inactivated A-California-07-2009 X-179A (H1N1) Strain-Influenza Virus Vaccine, Inactivated A-Victoria-210-2009 X-187 (H3N2) (A-Perth-16-2009) Strain-Influenza Virus Vaccine, Inactivated B-Brisbane-60-2008 Strain (Intramuscular)	0	0
82	stride_order_med	Med (CRRT)	211166	56538	MED211166	BICARB DIALYS SOLN #16 W/O CA K (4 MEQ/L) -MG (1.5 MEQ/L) HEMODIAL SOLN	0	0
6	stride_order_proc	Lab	472254	61843	LABEBPCRQ	EBV PCR QUANTITATIVE	0	0
6	stride_order_proc	Lab	472040	61846	LABCMV	CMV AB IGG	0	0
6	stride_order_proc	Lab	473779	61849	LAB11131R	VORICONAZOLE LEVEL	0	0
6	stride_order_proc	Lab	472043	61853	LABCMVPQ	CMV DNA PCR QUANT, PLASMA	0	0
6	stride_order_proc	Lab	472042	61973	LABCMVP	CMV DNA PCR QUAL, NON-PLASMA	0	0
6	stride_order_proc	Lab	876713	62100	LABDVERVR	RESP DFA PANEL-REFLEX PCR	0	0
12	stride_order_proc	Procedures	2.11E+08	63737	2109357A	CENTRAL LINE GENERAL SURGERY	0	0
15	stride_order_proc	Microbiology	473752	63758	LABVCUL	VIRAL CULTURE	0	0
