billing_code,price_description,price
28012057,HC  CATHETER INFUSION PER-Q-CATH SINGLE LUMEN 3F, 604 
28012058,HC  CATHETER INFUSION PICC .032 1.9FX30CM, 470 
28012059,HC  CATHETER INFUSION POWERLINE SINGLE LUMEN 5F," 2,040 "
28012060,HC  CATHETER INFUSION POWER PICC SINGLE LUMEN 4F," 1,250 "
28012061,HC  CATHETER INFUSION POWERHICKMAN DUAL LUMEN 9.5X5," 2,786 "
28012063,HC  CATHETER INFUSION THERAPEUTIC .035 7X10MMX40CM," 6,800 "
28012064,HC  CATHETER INFUSION THERAPEUTIC .035 8X10MMX40CM," 6,800 "
28012065,HC  CATHETER INFUSION TRELLIS PLUS 6FX10CM," 11,213 "
28012066,HC  CATHETER INFUSION TRELLIS PLUS 6FX20CM," 11,963 "
28012067,HC  CATHETER INFUSION TRELLIS RES 6FX10CM," 11,213 "
28012068,HC  CATHETER INFUSION TRELLIS RES 6FX20CM," 11,963 "
28012122,HC  CATHETER PERIPHERAL POWERPICC 5F," 1,250 "
28012131,HC  CATHETER PICC OTW TURBO JECT 5.5FX7X50CM," 1,339 "
28011808,HC  CATHETER DIALYSIS EQUISTREAM 16FX23CM," 3,902 "
28011809,HC  CATHETER DIALYSIS EQUISTREAM 16FX27CM," 3,902 "
28011703,HC  CATHETER BALLOON PIONEER PLUS 6FX120CM," 22,365 "
28012055,HC  CATHETER IMAGING DRAGONFLY 8.5FX63CM," 7,608 "
28012071,HC  CATHETER IVUS LIPISCAN .014 3.2F," 7,225 "
28012072,HC  CATHETER IVUS OPTICROSS 5F," 6,035 "
28011911,HC  CATHETER FOGARTY IRRIGATION ARTERIAL 10FX23CM, 185 
28012174,HC  CATHETER RETRIEVAL EXTRAC PRONTO V3," 2,508 "
28012210,HC  CATHETER THROMBECTOMY SOLENT OMNI 6FX120CM," 12,900 "
28012240,HC  CATHETER URETERAL AXXCESS 6F," 1,000 "
28012244,HC  CATHETER URETERAL OPEN END 6F 70CM, 89 
28012245,HC  CATHETER URETERAL OPEN END 7F 70CM, 89 
28012246,HC  CATHETER URETERAL OPEN END 8F 70CM, 89 
28011807,HC  CATHETER DIAGNOSTIC US SOUNDSTAR 3D 10F 90CM," 15,563 "
28012250,HC  CATHETER ULTRASOUND ACUNAV 90CM 8F REP," 18,225 "
28012293,HC  CATHETER ULTRASOUND 10F," 24,987 "
28012341,HC IMP CLOSURE DEVICE GRIP 6F," 1,828 "
28012342,HC IMP CLOSURE DEVICE VASCULAR EXOSEAL 6F," 1,700 "
28012343,HC IMP CLOSURE VASCULAR DVC 6F VIP," 2,100 "
28012344,HC IMP CLOSURE VASCULAR DVC 8F VIP," 2,100 "
28012345,HC IMP CLOSURE VASCULAR DEVICE MYNX 5F," 1,700 "
28012346,HC IMP CLOSURE V-LOC 0 GS21 6 GREEN, 155 
28010638,HC IMP ACHILLES TENDON STRUT 12X20MM," 6,375 "
28012994,HC IMP GRAFTON FLEX 5CMX50CM," 7,735 "
28015177,HC IMPL MATRIX BONE 5X5CM," 9,120 "
28015178,HC IMPL MATRIX BONE DBX MIX 10ML," 11,228 "
28012889,HC IMP GRAFT DURAL MATRIX DURAGN SUT 1X3IN," 2,490 "
28012890,HC IMP GRAFT DURAL MATRIX DURAGN SUT 4X5IN," 8,518 "
28015179,HC IMP MATRIX COLLAGEN DUREPAIR 4X5IN," 8,276 "
28016315,HC IMP PLUG FISTULA ANAL 4MM," 23,800 "
28016316,HC IMP PLUG FISTULA ENTEROCUTANEOUS 4MM," 23,800 "
28016317,HC IMP PLUG FISTULA ENTEROCUTANEOUS," 23,800 "
28019503,HC IMP TISSUE MATRIX CONEXA 200 3X3CM," 15,338 "
28016373,HC RECORDER CARDIAC EVENT REVEAL," 34,418 "
28014261,HC  INTRODUCER STEERABLE ACCESS PRO 6FX45CM," 4,888 "
28012876,HC IMP GENERATOR NEUROSTIMULATOR ACTIVA SC," 60,255 "
28012879,HC IMP GRAFT BIFURCATED MICROVEL 10X6 CUS," 2,125 "
28012923,HC IMPL GRAFT GORETEX STRETCH THIN WALL 15X4," 3,417 "
28012924,HC IMPL GRAFT GORETEX STRETCH THIN WALL 3.5X10," 2,958 "
28012925,HC IMPL GRAFT GORETEX STRETCH THIN WALL 8X80," 7,531 "
28012961,HC IMP GRAFT HEMASHIELD WOVEN STRAIGHT 18MMX30CM," 4,021 "
28012962,HC IMP GRAFT IMPRA CENTERFLEX 6X50," 6,069 "
28012966,HC IMPL GRAFT STRAIGHT 24X60CM," 4,420 "
28012967,HC IMP GRAFT VASCULAR 1 VELOUR 10MMX40CM," 3,964 "
28012968,HC IMP GRAFT VASCULAR 1 VELOUR 6MMX40CM," 5,455 "
28012969,HC IMP GRAFT VASCULAR 1 VELOUR 8MMX40CM," 3,814 "
28012970,HC IMP GRAFT VASCULAR 10X5," 1,496 "
28012971,HC IMP GRAFT VASCULAR 2 VELOUR 10MMX60CM," 3,761 "
28012972,HC IMP GRAFT VASCULAR 2 VELOUR 12X6MMX40CM," 4,904 "
28012973,HC IMP GRAFT VASCULAR 2 VELOUR 14X7MMX40CM," 4,667 "
28012974,HC IMP GRAFT VASCULAR 2 VELOUR 16MMX50CM," 2,410 "
28012975,HC IMP GRAFT VASCULAR 2 VELOUR 18MMX50CM," 2,410 "
28012976,HC IMP GRAFT VASCULAR 2 VELOUR 20MMX50CM," 2,410 "
28012977,HC IMP GRAFT VASCULAR 2 VELOUR 22MMX50CM," 2,410 "
28012978,HC IMP GRAFT VASCULAR 2 VELOUR 24MMX50CM," 2,410 "
28012979,HC IMP GRAFT VASCULAR 2 VELOUR 26MMX50CM," 2,410 "
28012980,HC IMP GRAFT VASCULAR 2 VELOUR 28MMX50CM," 2,410 "
28012981,HC IMP GRAFT VASCULAR 2 VELOUR 30MMX50CM," 10,387 "
28012982,HC IMP GRAFT VASCULAR 2 VELOUR 6MMX40CM," 3,443 "
28012983,HC IMP GRAFT VASCULAR 2 VELOUR 8MMX60CM," 3,761 "
28012984,HC IMP GRAFT VASCULAR ACCESS 40X5CM 6MM," 5,084 "
28012985,HC IMP GRAFT VASCULAR ACCESS STR 40CM," 4,102 "
28012986,HC IMP GRAFT VASCULAR ACCESS STR 40CM 8MM," 4,102 "
28012987,HC IMP GRAFT VASCULAR LINED 3X40," 3,179 "
28012988,HC IMP GRAFT VASCULAR STANDARD WALL STRETCH 6X70," 5,891 "
28012989,HC IMP GRAFT VASCULAR STANDARD WALL STRETCH 8X40," 3,834 "
28012990,HC IMP GRAFT VASCULAR STRETCH TW 4X80," 6,656 "
28012991,HC IMP GRAFT VASCULAR WOVEN 14X7 40CM," 3,485 "
28012992,HC IMP GRAFT VASCULAR WOVEN 36MMX30CM," 3,985 "
28012993,HC IMP GRAFT VENAFLO STEPPED 35CM," 6,112 "
28015299,HC IMP PATCH CARDIOVASCULAR 0.6MM 10X15CM," 8,138 "
28013014,HC  GUIDEWIRE 2.4MM, 850 
28013015,HC  GUIDEWIRE .014," 1,530 "
28013016,HC  GUIDEWIRE ACUTRAK 1.6MMX9.25, 128 
28013017,HC  GUIDEWIRE ACUTRAK 2 2.4MMX9.25IN, 128 
28013020,HC  GUIDEWIRE AMPLATZ STRAIGHT .035IN 300CM, 306 
28013021,HC  GUIDEWIRE APPROACH CTO 014X300 18G," 1,148 "
28013022,HC  GUIDEWIRE APPROACH CTO 014X300 25G," 1,148 "
28013023,HC  GUIDEWIRE ATTAIN HYBRID OTW LEAD 98CM," 1,360 "
28013024,HC  GUIDEWIRE ATTAIN HYBRID 4194 98CM," 1,700 "
28013025,HC  GUIDEWIRE ATTAIN HYBRID OTW 108CM PURPLE," 1,700 "
28013027,HC  GUIDEWIRE BALL TIPPED 2.7MM," 2,312 "
28013028,HC  GUIDEWIRE BENTSON STRAIGHT FC 035X150, 115 
28013030,HC  GUIDEWIRE CATH NITINOL 018IN 40CM, 204 
28013031,HC  GUIDEWIRE CEREBRAL PTFE 035IN 145CM, 148 
28013032,HC  GUIDEWIRE CEREBRAL PTFE 038IN 145CM, 109 
28013033,HC  GUIDEWIRE COATED PTFE DUAL, 130 
28013034,HC  GUIDEWIRE CVS 180X3CM 0.035IN, 99 
28013036,HC  GUIDEWIRE DEFLECTING 100CM 25IN 5MM, 163 
28013037,HC  GUIDEWIRE DOUBLE FLEXIBLE 018X30, 275 
28013038,HC  GUIDEWIRE DOUBLE FLEXIBLE 021X40, 272 
28013039,HC  GUIDEWIRE DOUBLE FLEXIBLE 025X50, 247 
28013040,HC  GUIDEWIRE ENDOLOGIX 014IN," 1,488 "
28013041,HC  GUIDEWIRE ENDOLOGIX 035IN," 1,360 "
28013042,HC  GUIDEWIRE FLUTED 2.8X300MM, 939 
28013043,HC  GUIDEWIRE GLIDEWIRE ANG STIFF 035X450, 850 
28013044,HC  GUIDEWIRE HI TORQUE 0.014INX190CM," 1,190 "
28013045,HC  GUIDEWIRE HI TORQUE 300X3CM 200, 139 
28013046,HC  GUIDEWIRE HI TORQUE CONN .018X300," 1,063 "
28013047,HC  GUIDEWIRE HI TORQUE FLEX .018X300," 1,063 "
28013048,HC  GUIDEWIRE HI TORQUE STANDARD .035X300CM," 5,695 "
28013049,HC  GUIDEWIRE HYDROPHILIC COATED ANGGLED 3CMX150CM, 332 
28013050,HC  GUIDEWIRE HYDROPHILIC SUPP 14X200CM," 3,230 "
28013051,HC  GUIDEWIRE IMPELLA 0.028 47MM 260CM," 4,250 "
28013052,HC  GUIDEWIRE INQWIRE STRAIGHT TIP 035X150CM, 115 
28013053,HC  GUIDEWIRE INTERVENTIONAL ULTRA STIFF STR 260X14, 485 
28013054,HC  GUIDEWIRE INTERVENTIONAL ULTRA STIFF 260X14, 510 
28013055,HC  GUIDEWIRE INTERVENTIONAL ULTRA STIFF 145CM 8CM, 186 
28013056,HC  GUIDEWIRE INTERVENTIONAL ULTRA STIFF 180CM 8CM," 1,411 "
28013057,HC  GUIDEWIRE INTERVENTIONAL ULTRA STIFF 80CM 8CM, 151 
28013058,HC  GUIDEWIRE JAGWIRE STRAIGHT .035X180CM, 999 
28013059,HC  GUIDEWIRE KINETIX STRAIGHT MOD 014X185CM, 808 
28013060,HC  GUIDEWIRE KINETIX STRAIGHT MOD 014X300, 808 
28013061,HC  GUIDEWIRE KINETIX STRAIGHT PLUS 014X185CM, 808 
28013062,HC  GUIDEWIRE KINETIX STRAIGHT PLUS 014X300CM, 808 
28013063,HC  GUIDEWIRE LEAD OVER THE WIRE HYBRID 108 BLUE," 1,700 "
28013064,HC  GUIDEWIRE MDCL TECH STRAIGHT FLEXIBLE REP, 220 
28013065,HC  GUIDEWIRE METRO DIRECT 035X480," 1,318 "
28013066,HC  GUIDEWIRE NITREX .012 18CM, 213 
28013068,HC  GUIDEWIRE NON THREAD SS METRX MEDIU, 646 
28013070,HC  GUIDEWIRE NITINOL ANGIOGRAPHY ULTRA 300CM, 439 
28013071,HC  GUIDEWIRE ORTHO 1.6MM BALLISTA, 655 
28013072,HC  GUIDEWIRE PARALLEL ADJUSTABLE 2.8MM," 3,264 "
28013073,HC  GUIDEWIRE PERIPHERAL 0.018IN 50CM 3MM, 97 
28013075,HC  GUIDEWIRE PTCA CORONARY 0.014IN 300CM, 638 
28013079,HC  GUIDEWIRE PTFE COATED STIFF 035X150, 119 
28013080,HC  GUIDEWIRE PULMONARY 180CM 0.035IN DISP, 999 
28013083,HC  GUIDEWIRE SMOOTH TIP 3X800MM," 2,176 "
28013084,HC  GUIDEWIRE SSL WITH SPRING COIL 025X175CM," 1,275 "
28013085,HC  GUIDEWIRE STEERABLE ANGLED TIP 014X200," 2,975 "
28013086,HC  GUIDEWIRE STINGRAY HPC 185CM," 2,125 "
28013087,HC  GUIDEWIRE STRAIGHT 0.35 X50CM, 100 
28013088,HC  GUIDEWIRE STRAIGHT 014 IN X 182 CM," 1,190 "
28013089,HC  GUIDEWIRE STRAIGHT MAXXWIRE 035X180," 1,063 "
28013090,HC  GUIDEWIRE STRAIGHT TP NTNL 0D 80X2CM, 354 
28013091,HC  GUIDEWIRE STRAIGHT TAPRED 145CM 0.032IN, 91 
28013092,HC  GUIDEWIRE SURGICAL BENDED TIP 2.6MM 80CM, 816 
28013093,HC  GUIDEWIRE SUREPASS 014 IN X 260 CM," 1,488 "
28013094,HC  GUIDEWIRE SUREPASS 035 IN X 260 CM," 1,360 "
28013095,HC  GUIDEWIRE SYMMETRY SMOOTH 2MM," 2,108 "
28013099,HC  GUIDEWIRE T-J CURVED FIXD 35IN 145CM, 87 
28013100,HC  GUIDEWIRE TORQUE WHOLEY .032-.038, 103 
28013101,HC  GUIDEWIRE VASCULAR STEER 140X25CM 016IN," 2,088 "
28013102,HC  GUIDEWIRE VASCULAR STEER 180X25CM 016IN," 2,457 "
28013103,HC  GUIDEWIRE VIPER BLUNT TIP 2 1.45MM," 1,173 "
28013104,HC  GUIDEWIRE VIPER SHARP TIP 2 1.45MM," 1,564 "
28018560,HC IMP SLING SYSTEM URETHERAL VENTRAL MESH," 31,115 "
28016356,HC IMP PUMP INFUSION NERVE BLOCK 5ML," 1,681 "
28016358,HC IMP PUMP W/POUCH MESH SYNCHROMED, 723 
28016384,HC  RETRIEVER CATH THROMBECTOMY 175X135CM," 18,675 "
28016527,HC  RETRIEVER THROMBECTOMY MERCI 2.5X4.5MM," 23,100 "
28010681,HC IMP ANKLE TALAR STAR RIGHT SMALL," 36,725 "
28010706,HC IMP AUGMENT GLENOID EQUINOX POSTERIOR 8 DEG LGLT," 16,430 "
28010707,HC IMP AUGMENT GLENOID EQUINOX POSTERIOR 8 DEG LGRT," 16,430 "
28010708,HC IMP AUGMENT GLENOID EQUINOX POSTERIOR 8 DEG MDLT," 16,430 "
28010709,HC IMP AUGMENT GLENOID EQUINOX POSTERIOR 8 DEG MDRT," 16,430 "
28010710,HC IMP AUGMENT GLENOID EQUINOX POSTERIOR 8 DEG SMLT," 16,430 "
28010711,HC IMP AUGMENT GLENOID EQUINOX POSTERIOR 8 DEG SMRT," 16,430 "
28010712,HC IMP AUGMENT GLENOID EQUINOX POSTERIOR 8 DEG XLGLT," 16,430 "
28010713,HC IMP AUGMENT GLENOID EQUINOX POSTERIOR 8 DEG XLGRT," 16,430 "
28012759,HC IMP ELBOW HEAD RADIAL CAPITELLUM SIZE 3," 16,583 "
28012760,HC IMP ELBOW HUMERAL ASSEMBLY SMALL 4IN," 28,727 "
28012761,HC IMP ELBOW HUMERAL ASSEMBLY EXTRA SMALL 4IN," 28,466 "
28012762,HC IMP ELBOW MODULAR RADIAL HEAD 24MM," 14,138 "
28012763,HC IMP ELBOW RADIO CAPITELLUM SMALL," 20,475 "
28012764,HC IMP ELBOW STEM RADIAL HEAD 9.5MM," 16,815 "
28012765,HC IMP ELBOW STEM RADIAL HEAD SZ1," 19,460 "
28012766,HC IMP ELBOW ULNAR EXTRA SMALL RIGHT 3IN," 26,673 "
28013107,HC IMP HIP HEAD FEMORAL 12/14 CERAMIC 28 +1.5MM," 10,335 "
28013108,HC IMP HIP HEAD FEMORAL VERSYS 12/14 0.5X40MM REV," 6,206 "
28013109,HC IMP HIP HEAD FEMORAL VERSYS 12/14 40X0MM REV," 6,206 "
28013110,HC IMP HIP HEAD FEMORAL VERSYS 12/14 40X3.5MM REV," 6,206 "
28013111,HC IMP HIP HEAD FEMORAL VERSYS 12/14 40X3.5MM REV," 6,206 "
28013119,HC IMP HIP ACETABULAR ASR 46X100MM," 17,850 "
28013120,HC IMP HIP ACETABULAR ASR 48X100MM," 17,850 "
28013121,HC IMP HIP ACETABULAR ASR 58X100MM," 17,850 "
28013122,HC IMP HIP ACETABULAR ASR 60X100MM," 17,850 "
28013123,HC IMP HIP ACETABULAR FEMORAL MODULAR ASR SZ43," 6,800 "
28013124,HC IMP HIP ACETABULAR FEMORAL MODULAR ASR SZ51," 6,800 "
28013125,HC IMP HIP ACETABULAR FEMORAL MODULAR ASR SZ53," 6,800 "
28013126,HC IMP HIP AUGMENT ACETABULAR 54X10MM REV," 13,797 "
28013127,HC IMP HIP AUGMENT ACETABULAR 54X15MM REV," 13,797 "
28013128,HC IMP HIP AUGMENT ACETABULAR 58X10MM," 15,390 "
28013129,HC IMP HIP AUGMENT ACETABULAR 58X10MM REV," 13,797 "
28013130,HC IMP HIP AUGMENT ACETABULAR 58X20MM REV," 13,797 "
28013131,HC IMP HIP AUGMENT ACETABULAR 62X20MM REV," 13,797 "
28013132,HC IMP HIP BLOCK REVISION BUILD-UP SZ 13/1," 2,827 "
28013133,HC IMP HIP BODY CALCAR A 40X45 90X45MM 37.5MM REV," 21,265 "
28013134,HC IMP HIP BODY CALCAR AA 36X35 75X35MM 33.5MM REV," 21,265 "
28013135,HC IMP HIP BODY CALCAR AA 40X35 75X35MM 37.5MM REV," 21,058 "
28013136,HC IMP HIP BODY CALCAR AA 40X35 80X35MM 37.5MM REV," 21,058 "
28013137,HC IMP HIP BODY CALCAR C 40X45 90X45MM 37.5MM REV," 21,265 "
28013138,HC IMP HIP BODY CONE B 40X55 100X55MM 37.5MM," 20,252 "
28013139,HC IMP HIP BODY CONE B 46X35 80X35MM 43.5MM REV," 21,058 "
28013140,HC IMP HIP BODY CONE C 40X35 80X35MM 37.5MM REV," 21,265 "
28013141,HC IMP HIP BODY CONE C 40X55 100X55MM 37.5MM REV," 21,265 "
28013142,HC IMP HIP BODY CONEC 40X45 90X45MM 37.5MM REV," 21,265 "
28013143,HC IMP HIP BODY SPOUT PLASMA AA 36X3MM REV," 21,265 "
28013144,HC IMP HIP BODY SPOUT PLASMA AA 40X3MM REV," 21,265 "
28013145,HC IMP HIP BODY SPOUT PLASMA B 40X45MM REV," 21,265 "
28013147,HC IMP HIP CAGE ACETABULAR REVISION FLANGE LONG," 15,188 "
28013148,HC IMP HIP CAGE RECONSTRUCTION CEMENTED TI 58X54MM REV," 17,676 "
28013168,HC IMP HIP CUP ACETABULAR ASR XL 56MM," 17,850 "
28013169,HC IMP HIP CUP ACETABULAR BANTAM 40OD," 8,306 "
28013170,HC IMP HIP CUP ACETABULAR BI POLAR 42MM," 4,250 "
28013171,HC IMP HIP CUP ACETABULAR BI POLAR 42MM REV," 9,750 "
28013172,HC IMP HIP CUP ACETABULAR BI POLAR 49MM," 8,063 "
28013173,HC IMP HIP CUP ACETABULAR HEAD 52MM," 40,300 "
28013174,HC IMP HIP CUP ACETABULAR HEAD 54MM," 40,300 "
28013175,HC IMP HIP CUP ACETABULAR HEAD 56MM," 40,300 "
28013176,HC IMP HIP CUP ACETABULAR HEAD 60MM," 40,300 "
28013177,HC IMP HIP CUP ACETABULAR HEAD BHR 44X50MM," 28,788 "
28013178,HC IMP HIP CUP ACETABULAR HEAD BHR 46X54MM," 28,788 "
28013179,HC IMP HIP CUP ACETABULAR HEAD BHR 58X52MM," 28,788 "
28013180,HC IMP HIP CUP ACETABULAR HEAD BHR 62X56MM," 28,788 "
28013181,HC IMP HIP CUP ACETABULAR HEAD BHR 64MM," 40,300 "
28013182,HC IMP HIP CUP ACETABULAR LNGVTY ELVTD 32X55MM," 9,000 "
28013183,HC IMP HIP CUP ACETABULAR NEUTRAL CEMNTD 32X49 REV," 8,370 "
28013184,HC IMP HIP CUP ACETABULAR PINNACLE 46MM REV," 12,137 "
28013185,HC IMP HIP CUP ACETABULAR PINNACLE GRIPTON 50MM," 19,811 "
28013186,HC IMP HIP CUP ACETABULAR PINNACLE GRIPTON 52MM," 19,811 "
28013187,HC IMP HIP CUP ACETABULAR PINNACLE GRIPTON 54MM," 19,811 "
28013188,HC IMP HIP CUP ACETABULAR PINNACLE GRIPTON 56MM," 19,811 "
28013189,HC IMP HIP CUP ACETABULAR PINNACLE GRIPTON 58MM," 19,811 "
28013190,HC IMP HIP CUP ACETABULAR PINNACLE GRIPTON 60MM," 18,690 "
28013191,HC IMP HIP CUP ACETABULAR PINNACLE GRIPTON 64MM," 18,690 "
28013192,HC IMP HIP CUP ACETABULAR PINNACLE GRIPTON 66MM," 18,690 "
28013193,HC IMP HIP CUP ACETABULAR PINNACLE GRIPTON MH 58MM," 17,100 "
28013194,HC IMP HIP CUP ACETABULAR PINNACLE GRIPTON MH 68MM," 17,100 "
28013195,HC IMP HIP CUP ACETABULAR PINNACLE GRIPTON MH 70MM," 17,100 "
28013196,HC IMP HIP CUP ACETABULAR XLPE BANTAM 46MM," 9,000 "
28013197,HC IMP HIP CUP ACETABULAR XLPE BANTAM 46MM REV," 5,574 "
28013198,HC IMP HIP CUP ALL POLY POLYETHYLENE 32X42MM," 7,478 "
28013199,HC IMP HIP CUP ALL POLY POLYETHYLENE 32X42MM REV," 7,055 "
28013200,HC IMP HIP CUP ALL POLY PE 32X42MM REV," 5,574 "
28013201,HC IMP HIP CUP BIPOLAR RINGLOC 28X50MM," 8,063 "
28013202,HC IMP HIP CUP BIPOLAR UNIVERSAL 43X2," 4,250 "
28013203,HC IMP HIP CUP PINNACLE MULTI HOLE CUP 56MM," 12,645 "
28013204,HC IMP HIP CUP PINNACLE SECTOR 48MM," 9,270 "
28013205,HC IMP HIP CUP PINNACLE SECTOR 50MM," 9,270 "
28013206,HC IMP HIP CUP PINNACLE SECTOR 54MM," 9,270 "
28013207,HC IMP HIP CUP PINNACLE SECTOR 56MM," 9,540 "
28013208,HC IMP HIP CUP PINNACLE SECTOR 62MM," 9,000 "
28013209,HC IMP HIP CUP PINNACLE SECTOR 64MM," 9,540 "
28013210,HC IMP HIP HEAD FEMORAL BANTAM +5 28MM REV," 5,238 "
28013211,HC IMP HIP FEMORAL STD COLLAR POROUS HA SZ14 REV," 33,235 "
28013212,HC IMP HIP HEAD FEMORAL DELTA CERAMIC 36MM +1.5MM," 12,762 "
28013213,HC IMP HIP HEAD 8.5X36MM," 6,800 "
28013214,HC IMP HIP HEAD ADAPTER ALLOY 14MM REV, 857 
28013216,HC IMP HIP HEAD FEMORAL +0MM 28MM," 6,800 "
28013217,HC IMP HIP HEAD FEMORAL +1.5MM 36MM," 10,335 "
28013218,HC IMP HIP HEAD FEMORAL 12/14 TAPER +10.5MM 36MM REV," 6,206 "
28013219,HC IMP HIP HEAD FEMORAL VERSYS 12/14 +3.5 32MM," 3,188 "
28013220,HC IMP HIP HEAD FEMORAL VERSYS 12/14 +3.5MM 36MM," 3,188 "
28013221,HC IMP HIP HEAD FEMORAL VERSYS 12/14 +7MM 32MM," 3,188 "
28013222,HC IMP HIP HEAD FEMORAL VERSYS 12/14 +7MM 36MM," 3,188 "
28013223,HC IMP HIP HEAD FEMORAL VERSYS 12/14 0X28MM," 5,568 "
28013224,HC IMP HIP HEAD FEMORAL VERSYS 12/14 0X32MM," 3,188 "
28013225,HC IMP HIP HEAD FEMORAL VERSYS 12/14 0X36MM," 3,188 "
28013226,HC IMP HIP HEAD FEMORAL VERSYS 12/14 22X0MM," 3,188 "
28013227,HC IMP HIP HEAD FEMORAL VERSYS 12/14 22X-2MM," 3,188 "
28013228,HC IMP HIP HEAD FEMORAL VERSYS 12/14 28X-3.5MM," 3,188 "
28013229,HC IMP HIP HEAD FEMORAL VERSYS 12/14 28X7MM," 3,188 "
28013230,HC IMP HIP HEAD FEMORAL VERSYS 12/14 3.5X28MM," 3,188 "
28013231,HC IMP HIP HEAD FEMORAL VERSYS 12/14 -3.5X32MM," 3,188 "
28013232,HC IMP HIP HEAD FEMORAL VERSYS 12/14 -3.5X36MM," 3,188 "
28013233,HC IMP HIP HEAD FEMORAL VERSYS 12/14 32X10.5MM," 3,188 "
28013234,HC IMP HIP HEAD FEMORAL VERSYS 12/14 3X22MM," 3,188 "
28013235,HC IMP HIP HEAD FEMORAL VERSYS 12/14 40X0MM," 3,188 "
28013236,HC IMP HIP HEAD FEMORAL VERSYS 12/14 40X3.5MM," 3,188 "
28013237,HC IMP HIP HEAD FEMORAL 12/14 TAPER +3.5 36 REV," 6,206 "
28013238,HC IMP HIP HEAD FEMORAL 12/14 TAPER +3.5X32 REV," 5,184 "
28013239,HC IMP HIP HEAD FEMORAL 12/14 TAPER +7 32MM REV," 5,184 "
28013240,HC IMP HIP HEAD FEMORAL 12/14 TAPER +7 36MM REV," 6,206 "
28013241,HC IMP HIP HEAD FEMORAL 12/14 TAPER 0X28MM REV," 5,184 "
28013242,HC IMP HIP HEAD FEMORAL 12/14 TAPER 0X32MM REV," 5,184 "
28013243,HC IMP HIP HEAD FEMORAL 12/14 TAPER 0X36MM REV," 6,206 "
28013244,HC IMP HIP HEAD FEMORAL 12/14 TAPER 26X-3.5MM REV," 5,184 "
28013245,HC IMP HIP HEAD FEMORAL 12/14 TAPER 28X+8.5MM REV," 6,800 "
28013246,HC IMP HIP HEAD FEMORAL 12/14 TAPER 28X-3.5MM REV," 5,184 "
28013247,HC IMP HIP HEAD FEMORAL 12/14 TAPER 28X7MM REV," 5,184 "
28013248,HC IMP HIP HEAD FEMORAL 12/14 TAPER -3.5 32 REV," 5,184 "
28013249,HC IMP HIP HEAD FEMORAL 12/14 TAPER 3.5X28MM REV," 5,184 "
28013250,HC IMP HIP HEAD FEMORAL 12/14 TAPER 14 -3.5X36MM REV," 6,206 "
28013251,HC IMP HIP HEAD FEMORAL VERSYS 12/14 +10.5MM 36MM," 3,188 "
28013252,HC IMP HIP HEAD FEMORAL 14/16 TAPER +0MM 36MM REV," 13,410 "
28013253,HC IMP HIP HEAD FEMORAL 22.225X5MM," 6,800 "
28013254,HC IMP HIP HEAD FEMORAL 26MM," 3,188 "
28013255,HC IMP HIP HEAD FEMORAL 32MM +8.5MM," 9,750 "
28013256,HC IMP HIP HEAD FEMORAL 36MM +12MM," 7,208 "
28013257,HC IMP HIP HEAD FEMORAL 36MM +5MM," 16,376 "
28013258,HC IMP HIP HEAD FEMORAL 36MM +8.5MM," 6,800 "
28013259,HC IMP HIP HEAD FEMORAL 44MM +1.5MM," 7,208 "
28013260,HC IMP HIP HEAD FEMORAL ACETABULAR 28X-3.5MM," 8,063 "
28013261,HC IMP HIP HEAD FEMORAL ACETABULAR 32X0MM," 8,063 "
28013262,HC IMP HIP HEAD FEMORAL ACETABULAR 32X-3.5MM," 8,063 "
28013263,HC IMP HIP HEAD FEMORAL ACETABULAR 36MM -3.5MM," 8,063 "
28013264,HC IMP HIP HEAD FEMORAL ACETABULAR 36+3.5MM," 8,063 "
28013265,HC IMP HIP HEAD FEMORAL ACETABULAR 36X-3.5MM," 8,063 "
28013266,HC IMP HIP HEAD FEMORAL BALL 28MM +5MM," 7,208 "
28013267,HC IMP HIP HEAD FEMORAL BALL 36MM +0MM," 6,800 "
28013268,HC IMP HIP HEAD FEMORAL BALL 36MM +11MM," 6,800 "
28013269,HC IMP HIP HEAD FEMORAL BALL 36MM +5MM," 6,800 "
28013270,HC IMP HIP HEAD FEMORAL BIPOLAR 28X44MM," 4,250 "
28013271,HC IMP HIP HEAD FEMORAL BIPOLAR 28X45MM," 4,250 "
28013272,HC IMP HIP HEAD FEMORAL BIPOLAR 28X46MM," 4,250 "
28013273,HC IMP HIP HEAD FEMORAL BIPOLAR 28X48MM," 4,250 "
28013274,HC IMP HIP HEAD FEMORAL BIPOLAR 28X49MM," 4,250 "
28013275,HC IMP HIP HEAD FEMORAL BIPOLAR 28X53MM," 4,250 "
28013276,HC IMP HIP HEAD FEMORAL BIPOLAR SELF CENTERING 28X55," 4,250 "
28013277,HC IMP HIP HEAD FEMORAL C TAPER +0 40MM," 3,188 "
28013278,HC IMP HIP HEAD FEMORAL C TAPER +0 40MM REV," 8,807 "
28013279,HC IMP HIP HEAD FEMORAL C TAPER +10 36MM REV," 8,807 "
28013280,HC IMP HIP HEAD FEMORAL C TAPER +2.5 32MM REV," 5,722 "
28013281,HC IMP HIP HEAD FEMORAL C TAPER COCR +0 32MM REV," 5,253 "
