proc_code	base_name
LABFENTP	TYPE4
LABFENTP	TYPE7
LABFENTP	TYPE9
LABPHATYR	TYROSINE
LABBLC	TZP
LABBLC2	TZP
LABTBP93	UBT
LABYUPPP	UHYPOX
LABTBP93	UNT
LABUAMICR	URBC
LABYUPPP	URIC
LABCR	URIC
LABUGLT	UT7
LABYUPPP	UURAC
POC39	UWBC
LABUAMICR	UWBC
LABYUPPP	UXANT
LABBCAA	VALINE
LABBMTP	VGGQNT
LABYVIP	VIP
LABYVITE	VITE
LABTBP34	VL
LABTBP35	VL
LABTBP40	VL
LABTBP46	VL
LABTBP52	VL
LABTBP57	VL
LABTBP58	VL
LABTBP61	VL
LABTBP62	VL
LABTBP63	VL
LABTBP64	VL
LABTBP69	VL
LABTBP70	VL
LABTBP75	VL
LABTBP76	VL
LABTBP77	VL
LABTBP83	VL
LABTBP84	VL
LABTBP85	VL
LABUGLT	VOL7
LAB11229R	VOLUMEURN
LABYUMERC	VOLUMEURN
210993282	VSLWVTTZNT
210993282	VSWVTTAQRS
LABVWNTRP	VWDIR
LABVWNTRP	VWINTP
LABVZVIGG	VZAB
LABCR	WBC
LABAFCT	WBCFLD
LABCBCD	WBCHP
LABFABRO	WEIGG
LABFABRO	WEIGM
LABITCH	WHT
LABXAMH	XAMHOR
LABQUECORSL	XCORTI
LABTBP77	XMR
LABTBP89	XMR
LABTBP90	XMR
LABTBP91	XMR
LABTBP92	XMR
LABYUCLAX	YANTQ
LABYAPOE	YAPO1
LABYAPOE	YAPO10
LABYAPOE	YAPO11
LABYAPOE	YAPO12
LABYAPOE	YAPO2
LABYAPOE	YAPO4
LABYAPOE	YAPO5
LABYAPOE	YAPO6
LABYAPOE	YAPO7
LABYAPOE	YAPO9
LABYARBIN	YARBIN
LABYUCLAX	YBIS
LABYBUPRO	YBUPR1
LABYCALCI	YCALCI
LABYDISO	YDISO1
LABYDOC	YDOC1
LABYDOC	YDOC2
LABYDOC	YDOC3
LABYEMA	YEMAIN
LABEVPCR	YENP1
LABEVPCR	YENP2
LABEVPCR	YENP3
LABEVPCR	YENP4
LABYEPIAB	YEP1
LABYEPIAB	YEP3
LABYEPIAB	YEP4
LABYEPIAB	YEP5
LABYESTRI	YESTR1
LABYFMG	YFMG2
LABYHALO	YHALO2
LABYHPL	YHPL1
LABYLEPTN	YLEPT1
LABYNABF	YNABF1
LABYNOB	YNOB2
LABYNOB	YNOB3
LABYUCLAX	YOXY
LABYPA	YPANAP
LABYPCA	YPCA
LABYUCLAX	YPHEN
LABYPA	YPROC
LABYPTSAB	YPTSA
LABYPTSAB	YPTSG
LABYPTSAB	YPTSM
LABYUCLAX	YRL1
LABYUCLAX	YRL2
LABYUCLAX	YRL3
LABYUCLAX	YRL4
LABYUCLAX	YRL5
LABYUCLAX	YRL6
LABYRS	YRS1
LABYSMG	YSMG2
LAB12578R	YSTCL1
LABYT3UP	YT7P2
LABYUBZC	YUBZCO
LABYUBZC	YUBZNO
LAB11229R	YUMECO
LABYUMERC	YUMER2
LABYUPCPC	YUPCGC
LABYUPCPC	YUPCIM
LABYUPCPC	YUPCIN
LABYUCD12	YUPCP
LABYUCD12	YUTTHC
LAB12322R	YVWMR
210951798	
